time_s,state,frame_valid,cn0_valid,cn0_method,cn0_db_hz,pli,fll_locked,dll_locked,doppler_hz,truth_doppler_hz,doppler_error_hz,tracked_code_phase_chips,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
537.00000000,Deep,1,1,NWPR,5.45039871,0.10161057,1,1,4459.18670283,4510.81821723,-51.63151441,3361.35871978,3370.90782572,-9.54910594,10.00000000
538.00000000,Deep,1,1,NWPR,5.62438332,0.08092814,1,1,4459.05683308,4510.81226423,-51.75543116,3367.20743114,3376.81977232,-9.61234118,10.00000000
539.00000000,Deep,1,1,NWPR,4.21085493,0.20362694,1,1,4458.94900945,4510.80616798,-51.85715853,3373.05850503,3382.73171102,-9.67320599,10.00000000
540.00000000,Deep,1,1,NWPR,0.86339287,0.34424341,1,1,4458.75982676,4510.80000000,-52.04017324,3378.90413336,3388.64364167,-9.73950830,10.00000000
541.00000000,Deep,1,1,NWPR,1.03009930,0.31299145,1,1,4458.49481075,4510.79383202,-52.29902127,3384.75685970,3394.55556423,-9.79870453,10.00000000
542.00000000,Deep,1,1,NWPR,2.98295292,0.22068049,1,1,4458.51423564,4510.78773577,-52.27350013,3390.60035037,3400.46747874,-9.86712837,10.00000000
543.00000000,Deep,1,1,NWPR,3.89090318,0.03006163,1,1,4458.48911880,4510.78178277,-52.29266397,3396.44843463,3406.37938535,-9.93095073,10.00000000
544.00000000,Deep,1,1,NWPR,4.73670533,0.09408091,1,1,4458.42728904,4510.77604415,-52.34875512,3402.29521078,3412.29128430,-9.99607352,10.00000000
545.00000000,Deep,1,1,NWPR,4.96097775,0.03439121,1,1,4458.27718124,4510.77059048,-52.49340924,3408.14284734,3418.20317590,-10.06032855,10.00000000
546.00000000,Deep,1,1,NWPR,5.08773891,0.29241414,1,1,4458.11846132,4510.76549150,-52.64703019,3413.98958584,3424.11506057,-10.12547473,10.00000000
547.00000000,Deep,1,1,NWPR,4.93235820,0.24188194,1,1,4458.06353871,4510.76081603,-52.69727732,3419.83326124,3430.02693884,-10.19367760,10.00000000
548.00000000,Deep,1,1,NWPR,5.28527096,0.08002060,1,1,4457.70677217,4510.75663168,-53.04985950,3425.67668780,3435.93881129,-10.26212349,10.00000000
549.00000000,Deep,1,1,NWPR,5.62755808,0.25200132,1,1,4457.69852032,4510.75300475,-53.05448443,3431.52427935,3441.85067861,-10.32639926,10.00000000
550.00000000,Deep,1,1,NWPR,6.67951241,0.13615670,1,1,4457.39270905,4510.75000000,-53.35729095,3437.37134004,3447.76254159,-10.39120155,10.00000000
551.00000000,Deep,1,1,NWPR,7.38096054,0.18765566,1,1,4457.22906954,4510.74768048,-53.51861095,3443.21944494,3453.67440106,-10.45495612,10.00000000
552.00000000,Deep,1,1,NWPR,7.07682733,0.30040863,1,1,4456.92543005,4510.74610737,-53.82067732,3449.06173228,3459.58625798,-10.52452570,10.00000000
553.00000000,Deep,1,1,NWPR,6.80245715,0.12714940,1,1,4456.78506459,4510.74533980,-53.96027521,3454.90862373,3465.49811336,-10.58948963,10.00000000
554.00000000,Deep,1,1,NWPR,6.42241743,0.10687469,1,1,4456.62213578,4510.74543470,-54.12329892,3460.76218393,3471.40996829,-10.64778436,10.00000000
555.00000000,Deep,1,1,NWPR,5.98601773,0.21030579,1,1,4456.50467134,4510.74644661,-54.24177527,3466.60384634,3477.32182394,-10.71797761,10.00000000
