time_s,state,frame_valid,truth_cn0_db_hz,estimated_cn0_valid,estimated_cn0_db_hz,fll_locked,dll_locked,doppler_error_hz,code_phase_error_chips
167.00000000,Weak,1,10.00000000,1,10.22257090,1,1,-1.07087246,-0.00160278
168.00000000,Weak,1,10.00000000,1,10.49955849,1,1,-1.18254848,0.01527692
169.00000000,Weak,1,10.00000000,1,10.61938602,1,1,-1.12414192,0.01847923
170.00000000,Weak,1,10.00000000,1,10.53415281,1,1,-1.15926118,0.01754094
171.00000000,Weak,1,10.00000000,1,10.60701812,1,1,-1.19894534,0.01221190
172.00000000,Weak,1,10.00000000,1,10.81350408,1,1,-1.24287715,0.00012794
173.00000000,Weak,1,10.00000000,1,10.63148136,1,1,-1.25039489,0.00884302
174.00000000,Weak,1,10.00000000,1,10.65029031,1,1,-1.27230837,0.00516516
175.00000000,Weak,1,10.00000000,1,10.57100623,1,1,-1.28722928,0.00747283
176.00000000,Weak,1,10.00000000,1,10.35537660,1,1,-1.31438054,-0.00468323
177.00000000,Weak,1,10.00000000,1,9.95628324,1,1,-1.32501810,0.01073379
178.00000000,Weak,1,10.00000000,1,9.72272540,1,1,-1.35389907,0.00571705
179.00000000,Weak,1,10.00000000,1,9.13522500,1,1,-1.38064569,0.00768621
180.00000000,Weak,1,10.00000000,1,8.91057974,1,1,-1.38844461,0.01841639
181.00000000,Weak,1,10.00000000,1,8.82920096,1,1,-1.39417445,0.02529827
182.00000000,Weak,1,10.00000000,1,8.85190973,1,1,-1.42688592,0.01609670
183.00000000,Weak,1,10.00000000,1,9.03547853,1,1,-1.38834279,0.00219098
184.00000000,Weak,1,10.00000000,1,9.19172432,1,1,-1.49103057,-0.00585144
185.00000000,Weak,1,10.00000000,1,9.45788549,1,1,-1.53398371,-0.01554584
186.00000000,Weak,1,10.00000000,1,8.80834060,1,1,-1.57164594,-0.01311226
187.00000000,Weak,1,10.00000000,1,8.18124720,1,1,-1.61080978,-0.01298694
188.00000000,Weak,1,10.00000000,1,7.91909041,1,1,-1.65767552,-0.02281040
189.00000000,Weak,1,10.00000000,1,8.20321397,1,1,-1.65506745,-0.01906210
190.00000000,Weak,1,10.00000000,1,8.12746764,1,1,-1.79035451,-0.02286470
191.00000000,Weak,1,10.00000000,1,8.48864597,1,1,-1.71026163,-0.02890064
192.00000000,Weak,1,10.00000000,1,8.67443930,1,1,-1.73914549,-0.04449595
193.00000000,Weak,1,10.00000000,1,9.02704770,1,1,-1.74370314,-0.03685557
194.00000000,Weak,1,10.00000000,1,9.11249109,1,1,-1.76009713,-0.03321043
195.00000000,Weak,1,10.00000000,1,8.77458682,1,1,-1.80331780,-0.04181686
196.00000000,Weak,1,10.00000000,1,8.92375042,1,1,-1.80383644,-0.03421515
197.00000000,Weak,1,10.00000000,1,9.64674756,1,1,-1.81322811,-0.02449535
198.00000000,Weak,1,10.00000000,1,10.03044547,1,1,-1.83813572,-0.03949866
199.00000000,Weak,1,10.00000000,1,10.21244837,1,1,-1.86882337,-0.03843529
200.00000000,Weak,1,10.00000000,1,10.47761455,1,1,-1.89879426,-0.04156369
201.00000000,Weak,1,10.00000000,1,10.13813498,1,1,-1.89898575,-0.04392391
202.00000000,Weak,1,10.00000000,1,9.76936469,1,1,-1.92560723,-0.04071938
203.00000000,Weak,1,10.00000000,1,9.28547286,1,1,-1.96240339,-0.03937933
204.00000000,Weak,1,10.00000000,1,9.09031581,1,1,-1.96738399,-0.04409953
205.00000000,Weak,1,10.00000000,1,9.37666288,1,1,-1.95198727,-0.05728348
206.00000000,Weak,1,10.00000000,1,9.55193855,1,1,-2.01213847,-0.06470421
207.00000000,Weak,1,10.00000000,1,8.95379918,1,1,-1.88879924,-0.05383392
208.00000000,Weak,1,10.00000000,1,8.33461164,1,1,-1.98259668,-0.04713933
209.00000000,Weak,1,10.00000000,1,8.20726996,1,1,-2.10659487,-0.05309909
210.00000000,Weak,1,10.00000000,1,8.06790837,1,1,-2.03153098,-0.05570986
211.00000000,Weak,1,10.00000000,1,8.52246540,1,1,-2.05916862,-0.07221285
212.00000000,Weak,1,10.00000000,1,8.98090294,1,1,-2.08301135,-0.08329135
213.00000000,Weak,1,10.00000000,1,9.63505415,1,1,-2.09877296,-0.09524963
214.00000000,Weak,1,10.00000000,1,10.03868499,1,1,-2.19243771,-0.09483012
215.00000000,Weak,1,10.00000000,1,9.86343886,1,1,-2.13273702,-0.09093873
216.00000000,Weak,1,10.00000000,1,9.74425098,1,1,-2.15939120,-0.09602501
217.00000000,Weak,1,10.00000000,1,9.66584397,1,1,-2.17342236,-0.10411961
218.00000000,Weak,1,10.00000000,1,9.80542765,1,1,-2.18258038,-0.10956882
219.00000000,Weak,1,10.00000000,1,9.85899480,1,1,-2.21122171,-0.11151184
220.00000000,Weak,1,10.00000000,1,10.23763979,1,1,-2.24269709,-0.11273801
221.00000000,Weak,1,10.00000000,1,10.43104233,1,1,-2.10410637,-0.12508669
222.00000000,Weak,1,10.00000000,1,10.18666074,1,1,-2.28720013,-0.11482517
223.00000000,Weak,1,10.00000000,1,9.52247237,1,1,-2.32880932,-0.10894125
224.00000000,Weak,1,10.00000000,1,8.95298700,1,1,-2.36012503,-0.11953866
225.00000000,Weak,1,10.00000000,1,8.86725105,1,1,-2.37424844,-0.12798054
226.00000000,Weak,1,10.00000000,1,9.06071571,1,1,-2.39473644,-0.12647200
227.00000000,Weak,1,10.00000000,1,9.20438530,1,1,-2.42132327,-0.12513675
228.00000000,Weak,1,10.00000000,1,9.16657672,1,1,-2.44680376,-0.12833759
229.00000000,Weak,1,10.00000000,1,9.24798465,1,1,-2.51085125,-0.12819827
230.00000000,Weak,1,10.00000000,1,8.14209356,1,1,-2.48811495,-0.13106342
231.00000000,Weak,1,10.00000000,1,6.49953047,1,1,-2.51658047,-0.11694232
232.00000000,Weak,1,10.00000000,1,6.49171686,1,1,-2.66440819,-0.10686664
233.00000000,Weak,1,10.00000000,1,7.18387927,1,1,-2.55284575,-0.12509554
234.00000000,Weak,1,10.00000000,1,8.04745521,1,1,-2.43523962,-0.13347190
235.00000000,Weak,1,10.00000000,1,8.25065719,1,1,-2.53018978,-0.13664839
236.00000000,Weak,1,10.00000000,1,8.49380888,1,1,-2.70982131,-0.12653216
237.00000000,Weak,1,10.00000000,1,8.57766831,1,1,-2.69446008,-0.14133094
238.00000000,Weak,1,10.00000000,1,8.90230123,1,1,-2.75287512,-0.14558674
239.00000000,Weak,1,10.00000000,1,9.02042406,1,1,-2.79730543,-0.15002641
240.00000000,Weak,1,10.00000000,1,9.42894307,1,1,-2.75752425,-0.16411963
241.00000000,Weak,1,10.33000000,1,9.85860927,1,1,-2.84253719,-0.15568529
242.00000000,Weak,1,10.66333333,1,9.86533744,1,1,-2.86386035,-0.14434832
243.00000000,Weak,1,10.99666667,1,9.68228345,1,1,-2.88814524,-0.12742931
244.00000000,Weak,1,11.33000000,1,9.58899338,1,1,-2.90855517,-0.13659659
245.00000000,Weak,1,11.66333333,1,9.59544682,1,1,-2.87843615,-0.14471663
246.00000000,Weak,1,11.99666667,1,9.62428523,1,1,-2.91647514,-0.14007008
247.00000000,Weak,1,12.33000000,1,9.76389495,1,1,-2.93479276,-0.14854596
248.00000000,Weak,1,12.66333333,1,9.55829356,1,1,-2.95967231,-0.15099030
249.00000000,Weak,1,12.99666667,1,8.85812847,1,1,-2.99733713,-0.14661653
250.00000000,Weak,1,13.33000000,1,9.00184512,1,1,-3.10233654,-0.14186363
251.00000000,Weak,1,13.66333333,1,9.53759896,1,1,-3.06083715,-0.14937135
252.00000000,Weak,1,13.99666667,1,9.98864021,1,1,-3.11477004,-0.14820250
253.00000000,Weak,1,14.33000000,1,10.59773295,1,1,-3.15525152,-0.13432450
254.00000000,Weak,1,14.66333333,1,10.98358478,1,1,-3.20899852,-0.12557018
255.00000000,Weak,1,14.99666667,1,11.62740911,1,1,-3.23794240,-0.12570277
256.00000000,Weak,1,15.33000000,1,12.38666879,1,1,-3.25990644,-0.12567551
257.00000000,Weak,1,15.66333333,1,13.02130542,1,1,-3.37633972,-0.11531967
258.00000000,Weak,1,15.99666667,1,13.60582321,1,1,-3.30850840,-0.10556454
259.00000000,Weak,1,16.33000000,1,14.23995891,1,1,-3.33375438,-0.09522757
260.00000000,Weak,1,16.66333333,1,14.63147306,1,1,-3.35847056,-0.09184276
261.00000000,Weak,1,16.99666667,1,14.82521413,1,1,-3.36715467,-0.09143750
262.00000000,Weak,1,17.33000000,1,15.04522119,1,1,-3.32477794,-0.08080945
263.00000000,Weak,1,17.66333333,1,15.19581252,1,1,-3.41761673,-0.06727422
264.00000000,Weak,1,17.99666667,1,15.38019470,1,1,-3.44112979,-0.06574419
265.00000000,Weak,1,18.33000000,1,15.58749883,1,1,-3.44202391,-0.05003901
266.00000000,Weak,1,18.66333333,1,15.67143879,1,1,-3.44663471,-0.04239342
