time_s,state,frame_valid,cn0_valid,cn0_method,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,pll_enabled,pll_control_hz,fll_locked,dll_locked,doppler_hz,truth_doppler_hz,doppler_error_hz,tracked_code_phase_chips,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
0.02000000,Weak,1,0,NWPR,0.00000000,0,0.00000000,1.00000000,0,0.00000000,0,0,4499.90000000,4500.00092360,-0.10092360,200.10844026,200.05844156,0.04999870,14.00000000
1.00000000,Weak,1,0,NWPR,0.00000000,1,19.29730225,0.38481903,0,0.00000000,0,1,4499.92502054,4500.04616798,-0.12114743,202.97684913,202.92209291,0.05475621,14.00000000
2.00000000,Weak,1,0,NWPR,0.00000000,1,12.91166721,0.32246464,0,-0.00000000,1,1,4499.78972792,4500.09226423,-0.30253631,205.90506317,205.84421579,0.06084738,14.00000000
3.00000000,Weak,1,0,NWPR,0.00000000,1,5.19678447,0.16083165,0,0.00000000,1,1,4499.57875997,4500.13821723,-0.55945726,208.83947098,208.76636855,0.07310243,14.00000000
4.00000000,Weak,1,0,NWPR,0.00000000,1,16.68197004,0.01900328,0,-0.00000000,1,1,4499.39803830,4500.18395585,-0.78591755,211.74813455,211.68855109,0.05958347,14.00000000
5.00000000,Weak,1,0,NWPR,0.00000000,1,0.00000000,0.15502349,0,-0.00000000,1,1,4499.47251713,4500.22940952,-0.75689239,214.65880521,214.61076324,0.04804197,14.00000000
6.00000000,Weak,1,0,NWPR,0.00000000,1,16.60138799,0.16272410,0,0.00000000,1,1,4499.47536547,4500.27450850,-0.79914302,217.57537437,217.53300479,0.04236958,14.00000000
7.00000000,Weak,1,0,NWPR,0.00000000,1,0.00000000,0.10400018,0,0.00000000,1,1,4499.81280093,4500.31918397,-0.50638305,220.49105967,220.45527549,0.03578417,14.00000000
8.00000000,Weak,1,0,NWPR,0.00000000,1,8.30277591,0.20436441,0,-0.00000000,1,1,4499.57154134,4500.36336832,-0.79182699,223.42009292,223.37757505,0.04251787,14.00000000
9.00000000,Weak,1,0,NWPR,0.00000000,1,10.30398459,0.14158110,0,-0.00000000,1,1,4499.45303975,4500.40699525,-0.95395550,226.34110201,226.29990312,0.04119889,14.00000000
10.00000000,Weak,1,1,NWPR,13.47242101,1,5.58996843,0.21739032,0,-0.00000000,1,1,4499.51827821,4500.45000000,-0.93172179,229.25721700,229.22225933,0.03495767,14.00000000
11.00000000,Weak,1,1,NWPR,13.68786683,1,15.18997334,0.09831600,0,0.00000000,1,1,4499.97483824,4500.49231952,-0.51748128,232.17733616,232.14464324,0.03269292,14.00000000
12.00000000,Weak,1,1,NWPR,13.63622492,1,16.89699742,0.04216412,0,0.00000000,1,1,4499.98489232,4500.53389263,-0.54900030,235.09670741,235.06705439,0.02965302,14.00000000
13.00000000,Weak,1,1,NWPR,13.65018517,1,7.88124166,0.05431285,0,-0.00000000,1,1,4500.04029450,4500.57466020,-0.53436569,238.01688564,237.98949227,0.02739337,14.00000000
14.00000000,Weak,1,1,NWPR,13.88147746,1,15.74976186,0.22219763,0,0.00000000,1,1,4500.23049886,4500.61456530,-0.38406644,240.93475987,240.91195635,0.02280352,14.00000000
15.00000000,Weak,1,1,NWPR,14.04678856,1,13.14553472,0.19239354,0,0.00000000,1,1,4500.50869621,4500.65355339,-0.14485718,243.85625341,243.83444605,0.02180736,14.00000000
16.00000000,Weak,1,1,NWPR,14.31517199,1,0.00000000,0.22353646,0,0.00000000,1,1,4501.07830991,4500.69157241,0.38673750,246.77724528,246.75696076,0.02028452,14.00000000
17.00000000,Weak,1,1,NWPR,14.37495414,1,17.11776543,0.10275683,0,-0.00000000,1,1,4500.77845007,4500.72857298,0.04987709,249.68995972,249.67949982,0.01045989,14.00000000
18.00000000,Weak,1,1,NWPR,14.51334782,1,17.30985444,0.16967682,0,0.00000000,1,1,4501.09789206,4500.76450850,0.33338356,252.61077989,252.60206257,0.00871732,14.00000000
19.00000000,Weak,1,1,NWPR,14.59671478,1,13.65525918,0.08392739,0,0.00000000,1,1,4501.15242129,4500.79933528,0.35308601,255.53193556,255.52464830,0.00728726,14.00000000
20.00000000,Weak,1,1,NWPR,14.58195268,1,16.92841381,0.10498550,0,-0.00000000,1,1,4501.41431092,4500.83301270,0.58129822,258.44497365,258.44725627,-0.00228262,14.00000000
21.00000000,Weak,1,1,NWPR,14.37581673,1,0.00000000,0.15010017,0,-0.00000000,1,1,4500.97997053,4500.86550326,0.11446726,261.36022961,261.36988572,-0.00965610,14.00000000
22.00000000,Weak,1,1,NWPR,14.11254542,1,19.34399187,0.33469339,0,-0.00000000,1,1,4501.07947878,4500.89677273,0.18270605,264.27788621,264.29253588,-0.01464967,14.00000000
23.00000000,Weak,1,1,NWPR,14.01130928,1,16.08620453,0.22400097,0,-0.00000000,1,1,4501.59339053,4500.92679021,0.66660032,267.19761625,267.21520593,-0.01758968,14.00000000
24.00000000,Weak,1,1,NWPR,13.86589722,1,16.73670862,0.14590486,0,0.00000000,1,1,4501.53010487,4500.95552826,0.57457661,270.11597749,270.13789507,-0.02191757,14.00000000
25.00000000,Weak,1,1,NWPR,13.73748883,1,14.02949892,0.08422459,0,0.00000000,1,1,4501.48203208,4500.98296291,0.49906917,273.03127669,273.06060244,-0.02932575,14.00000000
26.00000000,Weak,1,1,NWPR,13.66194826,1,18.63101577,0.08568692,0,0.00000000,1,1,4501.51263575,4501.00907380,0.50356194,275.95178414,275.98332720,-0.03154306,14.00000000
27.00000000,Weak,1,1,NWPR,13.79438007,1,11.98208421,0.10791037,0,-0.00000000,1,1,4501.62296413,4501.03384417,0.58911996,278.86742507,278.90606848,-0.03864341,14.00000000
28.00000000,Weak,1,1,NWPR,13.55197013,1,4.37444962,0.15007204,0,0.00000000,1,1,4501.98285829,4501.05726095,0.92559734,281.79374838,281.82882540,-0.03507702,14.00000000
