scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_22db_fm62p5_cp0p30,13.00000000,650,LongFast,0,1,1,NWPR,200,21.41616662,1,21.49918707,0.16971076,1,1,1.72205682,0.22779247,0.36175242,0.00775499,4499.88527942,237.99896468,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,-0.03130728,0.00000035,1,0.97190265,0.11305782,0.12637332,1.00000000,4500.57635020,-0.69107077,0.04060563,-0.07191292,237.98949703,0.00946765,22.00000000
pullin_22db_fm62p5_cp0p30,14.00000000,700,LongLock,0,1,1,NWPR,200,21.49160860,1,23.50056640,0.16366951,1,1,0.29981165,-0.14127546,0.49313948,0.03116599,4500.02456972,240.95087789,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,-0.01399154,0.00000033,0,0.97504942,0.10246051,0.62494614,1.00000000,4500.61652530,-0.59195558,0.03973549,-0.05372703,240.91196229,0.03891560,22.00000000
pullin_22db_fm62p5_cp0p30,15.00000000,750,LongLock,0,1,1,NWPR,200,21.54753676,1,20.07712728,0.14208901,1,1,1.49469672,0.52676914,0.25377463,-0.00756139,4500.21539393,243.85262523,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.00500142,0.00000030,1,0.95082484,0.09126716,0.23250824,1.00000000,4500.65580339,-0.44040946,0.03881201,-0.03381059,243.83445336,0.01817187,22.00000000
pullin_22db_fm62p5_cp0p30,16.00000000,800,LongLock,0,1,1,NWPR,200,21.42520151,1,20.22574573,0.22386721,1,1,3.62351275,1.07103706,0.44424782,-0.00524752,4500.63349190,246.72513266,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.04019872,0.00000028,1,0.94010249,0.08301562,0.30064409,1.00000000,4500.69413241,-0.06064051,0.03783780,0.00236093,246.75696963,-0.03183696,22.00000000
pullin_22db_fm62p5_cp0p30,17.00000000,850,Medium,0,1,1,NWPR,200,21.25826294,1,22.32171034,0.89895671,1,1,0.26156909,0.26156909,0.00000000,-0.00384940,4500.93904273,249.66462164,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.06116456,0.00000027,0,0.40673572,0.03755945,0.74303688,1.00000000,4500.73146298,0.20757975,0.03681557,0.02434899,249.67951046,-0.01488881,22.00000000
pullin_22db_fm62p5_cp0p30,18.00000000,900,Medium,0,1,1,NWPR,200,21.27257051,1,21.26767506,0.50658790,1,1,-2.91208374,-0.21655798,1.02719067,0.01267764,4501.34236173,252.57697868,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.08676084,0.00000025,0,0.29242442,0.02859361,6.95345419,0.72614904,4500.76774850,0.57461324,0.03574818,0.05101266,252.60207520,-0.02509651,22.00000000
pullin_22db_fm62p5_cp0p30,19.00000000,950,Medium,0,1,1,NWPR,200,21.16451438,1,20.68192446,0.24278100,1,1,-0.61934042,-0.30199657,0.55209578,0.01225538,4501.10140181,255.49095586,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.06309840,0.00000024,0,0.20400770,0.02270134,3.22707179,0.89514441,4500.80294528,0.29845653,0.03463862,0.02845979,255.52466314,-0.03370728,22.00000000
pullin_22db_fm62p5_cp0p30,20.00000000,1000,Medium,0,1,1,NWPR,200,21.19199467,1,22.71614230,0.36974226,1,1,-0.60024842,-0.34366604,0.37903816,0.01662787,4500.94964209,258.40748868,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04764039,0.00000023,1,0.17210402,0.02037846,1.93653529,0.95985154,4500.83701270,0.11262938,0.03348997,0.01415042,258.44727358,-0.03978490,22.00000000
pullin_22db_fm62p5_cp0p30,21.00000000,1050,Medium,0,1,1,NWPR,200,21.22281105,1,20.91262109,0.36058311,1,1,0.00000000,-0.26012510,0.29126976,0.02341584,4501.00467741,261.32777208,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04815664,0.00000021,1,0.16003553,0.01911893,0.74331314,0.98462744,4500.86991326,0.13476415,0.03230544,0.01585120,261.36990576,-0.04213368,22.00000000
pullin_22db_fm62p5_cp0p30,22.00000000,1100,Medium,0,1,1,NWPR,200,21.10292136,1,21.57719862,0.38857170,1,1,0.18238898,-0.20542481,0.23699620,0.02418530,4501.05857433,264.24991910,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04861131,0.00000020,1,0.15447200,0.01816950,0.32039447,0.99411396,4500.90161273,0.15696160,0.03108834,0.01752297,264.29255892,-0.04263982,22.00000000
pullin_22db_fm62p5_cp0p30,23.00000000,1150,Medium,0,1,1,NWPR,200,21.06026420,1,20.91540462,0.38795574,1,1,-0.62141117,-0.05697200,0.25874485,0.02891277,4500.98001583,267.17782645,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03941770,0.00000019,1,0.14529400,0.01704469,5.53520979,0.85396392,4500.93208021,0.04793562,0.02984205,0.00957565,267.21523227,-0.03740582,22.00000000
pullin_22db_fm62p5_cp0p30,24.00000000,1200,Medium,0,1,1,NWPR,200,21.15318028,1,20.58236166,0.48962265,1,1,0.43436612,-0.03756763,0.22561805,0.02790966,4501.04217581,270.09902768,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04114068,0.00000018,1,0.13910889,0.01609526,2.42452018,0.94408382,4500.96128826,0.08088755,0.02857005,0.01257064,270.13792499,-0.03889731,22.00000000
pullin_22db_fm62p5_cp0p30,25.00000000,1250,Medium,0,1,1,NWPR,200,21.17576399,1,21.51288034,0.61731909,1,1,-0.26649571,-0.06658772,0.20040823,0.02965815,4500.98999594,273.02578911,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03455457,0.00000018,1,0.13237577,0.01516307,1.40129125,0.97859009,4500.98921291,0.00078303,0.02727587,0.00727871,273.06063626,-0.03484715,22.00000000
pullin_22db_fm62p5_cp0p30,26.00000000,1300,Medium,0,1,1,NWPR,200,21.25386471,1,21.48163248,0.73069091,1,1,-0.23331999,-0.04987619,0.18029679,0.03054739,4501.04081127,275.95748271,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03563991,0.00000017,1,0.12822267,0.01439802,0.75243498,0.99180230,4501.01583380,0.02497747,0.02596312,0.00967679,275.98336524,-0.02588253,22.00000000
pullin_22db_fm62p5_cp0p30,27.00000000,1350,Medium,0,1,1,NWPR,200,21.28177043,1,20.48832346,0.68434186,1,1,0.26297689,-0.04147428,0.16372299,0.03272699,4501.08532109,278.88717754,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03624866,0.00000016,1,0.12467168,0.01369325,0.49434864,0.99686116,4501.04113417,0.04418692,0.02463544,0.01161321,278.90611108,-0.01893354,22.00000000
pullin_22db_fm62p5_cp0p30,28.00000000,1400,Medium,0,1,1,NWPR,200,21.15245260,1,20.87651566,0.65874286,1,1,-0.09422038,-0.03369279,0.14971570,0.02916739,4501.12991022,281.80980572,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03678890,0.00000016,1,0.12546690,0.01320338,0.24047555,0.99879816,4501.06510095,0.06480927,0.02329655,0.01349235,281.82887292,-0.01906720,22.00000000
pullin_22db_fm62p5_cp0p30,29.00000000,1450,Medium,0,1,1,NWPR,200,21.14541600,1,20.23186715,0.54745740,1,1,-0.05645756,-0.03459898,0.13774573,0.02833583,4501.15957201,284.73292988,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03633759,0.00000015,1,0.12698808,0.01276141,0.09773969,0.99953982,4501.08772477,0.07184725,0.02195015,0.01438743,284.75164988,-0.01872001,22.00000000
pullin_22db_fm62p5_cp0p30,30.00000000,1500,Medium,0,1,1,NWPR,200,21.16908441,1,22.99000969,0.62631878,1,1,-0.07992993,-0.03743873,0.12757441,0.02659831,4501.18322051,287.65668942,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03555763,0.00000015,1,0.12822320,0.01232844,0.05636150,0.99982380,4501.10900000,0.07422051,0.02060000,0.01495763,287.67444110,-0.01775168,22.00000000
pullin_22db_fm62p5_cp0p30,31.00000000,1550,Medium,0,1,1,NWPR,200,21.37064376,1,22.26772153,0.57689377,1,1,0.03064362,-0.03330641,0.11619230,0.02448357,4501.22260336,290.57604845,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03579418,0.00000014,1,0.12121751,0.01160706,0.03891920,0.99995101,4501.12892477,0.09367859,0.01924985,0.01654433,290.59724570,-0.02119725,22.00000000
pullin_22db_fm62p5_cp0p30,32.00000000,1600,Medium,0,1,1,NWPR,200,21.66467673,1,18.28128345,0.49063960,1,1,0.19314334,-0.03629461,0.10928891,0.02308250,4501.23847282,293.49950495,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03465470,0.00000014,1,0.11960439,0.01113636,0.23254727,0.99998124,4501.14750095,0.09097187,0.01790345,0.01675125,293.52006279,-0.02055784,22.00000000
pullin_22db_fm62p5_cp0p30,33.00000000,1650,Medium,0,1,1,NWPR,200,21.71721354,1,21.75357607,0.47121914,1,1,0.15381647,-0.02985286,0.10288311,0.02376096,4501.28805006,296.43215651,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03548499,0.00000013,1,0.11921961,0.01073930,0.12500356,0.99999282,4501.16473417,0.12331589,0.01656456,0.01892043,296.44289151,-0.01073500,22.00000000
pullin_22db_fm62p5_cp0p30,34.00000000,1700,Medium,0,1,1,NWPR,200,21.62238282,1,21.62035143,0.42710416,1,1,0.17797709,-0.03947262,0.09795437,0.02210555,4501.27179742,299.35267297,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03272933,0.00000013,1,0.11762213,0.01032942,0.56970731,0.99999725,4501.18063380,0.09116362,0.01523688,0.01749244,299.36573099,-0.01305802,22.00000000
pullin_22db_fm62p5_cp0p30,35.00000000,1750,Medium,0,1,1,NWPR,200,21.47217469,1,23.43374291,0.55254231,1,1,-0.38384284,-0.05374834,0.09320663,0.02343677,4501.24056383,302.28449328,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02944281,0.00000013,1,0.11625365,0.00995559,0.53040509,0.99999895,4501.19521291,0.04535091,0.01392413,0.01551868,302.28858036,-0.00408708,22.00000000
pullin_22db_fm62p5_cp0p30,36.00000000,1800,Medium,0,1,1,NWPR,200,21.35461664,1,23.40300987,0.57832265,1,1,0.39366200,-0.04659777,0.08882151,0.02131095,4501.27537595,305.20806127,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02971346,0.00000013,1,0.11630712,0.00964947,0.32179389,0.99999960,4501.20848826,0.06688769,0.01262995,0.01708351,305.21143877,-0.00337750,22.00000000
pullin_22db_fm62p5_cp0p30,37.00000000,1850,Medium,0,1,1,NWPR,200,21.38654886,1,21.18349137,0.61367218,1,1,0.00000000,-0.05002873,0.08461960,0.02096122,4501.28282542,308.13392884,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02864986,0.00000012,1,0.11654627,0.00936750,0.17034131,0.99999985,4501.22048021,0.06234521,0.01135795,0.01729191,308.13430539,-0.00037655,22.00000000
pullin_22db_fm62p5_cp0p30,38.00000000,1900,Medium,0,1,1,NWPR,200,21.51447702,1,21.20251988,0.60793051,1,1,0.06752542,-0.05274125,0.08086150,0.02081666,4501.28479060,311.06096241,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02742142,0.00000012,1,0.11499323,0.00905412,0.15799476,0.99999994,4501.23121273,0.05357787,0.01011166,0.01730976,311.05717938,0.00378302,22.00000000
pullin_22db_fm62p5_cp0p30,39.00000000,1950,Medium,0,1,1,NWPR,200,21.54639263,1,20.06420998,0.62770963,1,1,0.00000000,-0.05322348,0.07627182,0.01784952,4501.30306105,313.98441696,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02701153,0.00000012,1,0.11327779,0.00875669,0.07264871,0.99999998,4501.24071326,0.06234779,0.00889456,0.01811698,313.98005995,0.00435702,22.00000000
pullin_22db_fm62p5_cp0p30,40.00000000,2000,Medium,0,1,1,NWPR,200,21.52606919,1,21.29110900,0.54308351,1,1,-0.25497078,-0.06051082,0.07364421,0.01746509,4501.28746514,316.90256922,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02516556,0.00000012,1,0.11210178,0.00849286,0.50212928,0.99999999,4501.24901270,0.03845243,0.00771003,0.01745553,316.90294628,-0.00037707,22.00000000
pullin_22db_fm62p5_cp0p30,41.00000000,2050,Medium,0,1,1,NWPR,200,21.52546293,1,22.26960837,0.63894336,1,1,0.09133446,-0.06150157,0.07081754,0.01687131,4501.29175060,319.82635549,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02429363,0.00000012,1,0.10997482,0.00822408,0.30886787,1.00000000,4501.25614528,0.03560531,0.00656138,0.01773225,319.82583763,0.00051786,22.00000000
pullin_22db_fm62p5_cp0p30,42.00000000,2100,Medium,0,1,1,NWPR,200,21.57557982,1,21.10549671,0.75438319,1,1,0.14138854,-0.05685827,0.06817501,0.01836928,4501.32850752,322.76136444,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02479868,0.00000011,1,0.10800990,0.00797743,0.15066634,1.00000000,4501.26214850,0.06635902,0.00545182,0.01934686,322.74873324,0.01263120,22.00000000
pullin_22db_fm62p5_cp0p30,43.00000000,2150,Medium,0,1,1,NWPR,200,21.64592486,1,21.97711589,0.63180565,1,1,-0.24096130,-0.05879035,0.06570871,0.01733776,4501.33601184,325.69098516,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02412100,0.00000011,1,0.10861836,0.00780199,0.12616516,1.00000000,4501.26706298,0.06894886,0.00438443,0.01973657,325.67163239,0.01935276,22.00000000
pullin_22db_fm62p5_cp0p30,44.00000000,2200,Medium,0,1,1,NWPR,200,21.71822973,1,22.51504315,0.51234201,1,1,0.00000000,-0.05299760,0.06359302,0.01593716,4501.38044039,328.60649309,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02489151,0.00000011,1,0.10958697,0.00764358,0.19231278,1.00000000,4501.27093241,0.10950798,0.00336220,0.02152931,328.59453440,0.01195869,22.00000000
pullin_22db_fm62p5_cp0p30,45.00000000,2250,Medium,0,1,1,NWPR,200,21.76479646,1,18.55263825,0.45026051,1,1,-0.31766650,-0.05383719,0.06151869,0.01464307,4501.38653839,331.52691260,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02419891,0.00000011,1,0.10672249,0.00741805,0.26866152,1.00000000,4501.27380339,0.11273500,0.00238799,0.02181092,331.51743858,0.00947402,22.00000000
pullin_22db_fm62p5_cp0p30,46.00000000,2300,Medium,0,1,1,NWPR,200,21.69802782,1,23.59744416,0.43179291,1,1,-0.48350960,-0.05996730,0.05978748,0.01518295,4501.36565601,334.45632079,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02258873,0.00000011,1,0.10647381,0.00725642,0.56372577,1.00000000,4501.27572530,0.08993071,0.00146451,0.02112421,334.44034432,0.01597646,22.00000000
pullin_22db_fm62p5_cp0p30,47.00000000,2350,Medium,0,1,1,NWPR,200,21.59812630,1,20.70360829,0.46365395,1,1,-0.07677103,-0.12077799,0.07800545,0.01342022,4501.33550999,337.37232436,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02076334,0.00000011,1,0.10577677,0.00709552,14.84249802,0.85560046,4501.27675020,0.05875979,0.00059437,0.02016897,337.36325102,0.00907334,22.00000000
pullin_22db_fm62p5_cp0p30,48.00000000,2400,Medium,0,1,1,NWPR,200,21.40117366,1,20.64374202,0.59069119,1,1,-0.07110984,-0.12238172,0.07569153,0.01322201,4501.31868193,340.29582427,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01949691,0.00000011,1,0.10494597,0.00694112,5.93717422,0.94471044,4501.27693263,0.04174930,-0.00022002,0.01971693,340.28615810,0.00966616,22.00000000
pullin_22db_fm62p5_cp0p30,49.00000000,2450,Medium,0,1,1,NWPR,200,21.26045544,1,23.33197747,0.58392080,1,1,0.00000000,-0.11914569,0.07360072,0.01253802,4501.32072308,343.22327411,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01892509,0.00000011,1,0.10515594,0.00681264,2.46088569,0.97883002,4501.27632952,0.04439356,-0.00097634,0.01990143,343.20906505,0.01420907,22.00000000
pullin_22db_fm62p5_cp0p30,50.00000000,2500,Medium,0,1,1,NWPR,200,21.15468163,1,21.60725442,0.63899767,1,1,4.16160772,-0.07589320,0.08247622,0.01235654,4501.33881967,346.14102661,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01889871,0.00000011,1,0.10896144,0.00674903,13.44697783,0.71804320,4501.27500000,0.06381967,-0.00167249,0.02057121,346.13197136,0.00905524,22.00000000
pullin_22db_fm62p5_cp0p30,51.00000000,2550,Medium,0,1,1,NWPR,200,21.17527512,1,20.78767319,0.65616496,1,1,-0.20976860,-0.07103595,0.08034785,0.01182434,4501.37653439,349.06673342,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01948086,0.00000011,1,0.10641143,0.00658765,5.49592881,0.89204075,4501.27300525,0.10352914,-0.00230650,0.02178735,349.05487659,0.01185683,22.00000000
pullin_22db_fm62p5_cp0p30,52.00000000,2600,Medium,0,1,1,NWPR,200,21.20514549,1,21.40412780,0.60330046,1,1,0.03982531,-0.07465308,0.07822209,0.01099056,4501.36160629,351.98641072,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01844397,0.00000011,1,0.10562263,0.00646231,2.28585722,0.95866317,4501.27040832,0.09119796,-0.00287656,0.02132053,351.97778033,0.00863039,22.00000000
pullin_22db_fm62p5_cp0p30,53.00000000,2650,Medium,0,1,1,NWPR,200,21.27442210,1,21.92366359,0.50102566,1,1,-0.23990725,-0.07697146,0.07617660,0.01116552,4501.35772356,354.91119898,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01778795,0.00000010,1,0.10602253,0.00636056,0.98533950,0.98417242,4501.26727397,0.09044958,-0.00338108,0.02116903,354.90068220,0.01051678,22.00000000
pullin_22db_fm62p5_cp0p30,54.00000000,2700,Medium,0,1,1,NWPR,200,21.49650938,1,23.93711476,0.53393944,1,1,0.19278831,-0.07468822,0.07424077,0.01030843,4501.37818489,357.82842928,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01786520,0.00000010,1,0.10543133,0.00624984,0.44549773,0.99393973,4501.26366850,0.11451639,-0.00381860,0.02168380,357.82358188,0.00484740,22.00000000
pullin_22db_fm62p5_cp0p30,55.00000000,2750,Medium,0,1,1,NWPR,200,21.71402386,1,21.28778152,0.43013419,1,1,-0.12466494,-0.07170772,0.07182781,0.01022070,4501.40132014,360.74999850,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01801207,0.00000010,1,0.10196116,0.00610652,0.21756965,0.99831502,4501.25965952,0.14166062,-0.00418788,0.02219995,360.74647909,0.00351941,22.00000000
pullin_22db_fm62p5_cp0p30,56.00000000,2800,Medium,0,1,1,NWPR,200,21.88810318,1,21.13925737,0.38903169,1,1,-0.21667702,-0.07544539,0.07010185,0.00964496,4501.37983701,363.67625587,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01693340,0.00000010,1,0.10039203,0.00599559,0.24826708,0.99935483,4501.25531585,0.12452117,-0.00448784,0.02142124,363.66937357,0.00688229,22.00000000
