scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,cn0_control_valid,cn0_control_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_28db_fp31p25_cp0p3,10.00000000,500,Strong,0,1,1,NWPR,200,26.89789380,1,27.98766280,1,26.71226875,0.84931359,1,1,1.15075373,-0.00305322,0.34051098,-0.13092317,4500.46491111,591.47933697,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,1,1,0.04881748,0.00003715,0,0.02875549,0.01640457,1.00000000,1.00000000,4500.45100000,0.01391111,0.04287249,0.00594499,591.32419736,0.15513961,28.00000000
pullin_28db_fp31p25_cp0p3,11.00000000,550,LongFast,0,1,1,NWPR,200,26.74806018,1,27.09532991,1,26.17020449,0.82638792,0,0,2.69568608,0.00000000,0.00000000,0.00000000,4500.51663164,630.60931991,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04947298,0.00003389,0,0.03077889,0.01596296,1.00000000,1.00000000,4500.49352952,0.02310212,0.04217634,0.00729663,630.45873930,0.15058061,28.00000000
pullin_28db_fp31p25_cp0p3,12.00000000,600,LongFast,0,1,1,NWPR,200,26.74806018,1,27.09532991,1,26.17020449,0.83591482,1,1,0.88445077,0.17312945,0.33208710,-0.05989665,4500.56628707,669.53840197,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04953496,0.00003080,0,0.03891220,0.01599892,1.00000000,1.00000000,4500.53533263,0.03095444,0.04142002,0.00811494,669.59364794,-0.05524598,28.00000000
pullin_28db_fp31p25_cp0p3,13.00000000,650,LongFast,0,1,1,NWPR,200,26.74806018,1,27.09532991,1,26.17020449,0.79418488,1,1,-0.14909672,0.12210310,0.20004062,-0.00697900,4500.57498612,708.69742344,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04326283,0.00002754,0,0.03686350,0.01539613,1.00000000,1.00000000,4500.57635020,-0.00136408,0.04060563,0.00265720,708.72891672,-0.03149328,28.00000000
pullin_28db_fp31p25_cp0p3,14.00000000,700,LongFast,0,1,1,NWPR,200,26.74806018,1,27.09532991,1,26.17020449,0.84150617,1,1,0.25067108,0.14685055,0.13968126,0.00387445,4500.61118510,747.93968935,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04226016,0.00002503,0,0.03830965,0.01506468,1.00000000,1.00000000,4500.61652530,-0.00534020,0.03973549,0.00252468,747.86453855,0.07515080,28.00000000
pullin_28db_fp31p25_cp0p3,15.00000000,750,LongLock,0,1,0,NWPR,25,26.74806018,1,27.09532991,1,26.17020449,0.84655414,1,1,-1.33014671,-0.77078841,0.23803180,-0.14651471,4500.60826162,787.06047983,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.03556995,0.00002275,0,0.03910329,0.01470573,1.00000000,1.00000000,4500.65580339,-0.04754177,0.03881201,-0.00324206,787.00050586,0.05997397,28.00000000
pullin_28db_fp31p25_cp0p3,16.00000000,800,LongLock,0,1,1,NWPR,25,26.81355325,1,27.61818542,1,26.76668043,0.77793566,1,1,-0.66681967,-0.77981582,0.28349332,-0.06950818,4500.64476487,826.18726964,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.03551597,0.00002068,0,0.03918771,0.01432696,1.00000000,1.00000000,4500.69413241,-0.04936754,0.03783780,-0.00232183,826.13681064,0.05045900,28.00000000
pullin_28db_fp31p25_cp0p3,17.00000000,850,LongLock,0,1,1,NWPR,25,26.87403244,1,27.95916276,1,26.98293318,0.80315091,1,1,0.67071426,-0.56731139,0.22257032,-0.05500662,4500.78215904,865.25938073,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04924839,0.00001850,0,0.03635624,0.01380706,1.00000000,1.00000000,4500.73146298,0.05069606,0.03681557,0.01243282,865.27344440,-0.01406367,28.00000000
pullin_28db_fp31p25_cp0p3,18.00000000,900,Medium,0,1,1,NWPR,25,26.91811837,1,28.24771159,1,27.10445311,0.78725386,1,1,0.26641179,0.16075321,0.10565858,0.00236966,4500.82642202,904.41518259,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04853976,0.00001681,0,0.03877644,0.01358505,1.00000000,1.00000000,4500.76774850,0.05867353,0.03574818,0.01279158,904.41039827,0.00478432,28.00000000
pullin_28db_fp31p25_cp0p3,19.00000000,950,Medium,0,1,1,NWPR,25,26.91811837,1,28.24771159,1,27.10445311,0.75409555,1,1,1.03913011,0.36764765,0.20640915,0.00306654,4500.88571265,943.53892842,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04996512,0.00001528,0,0.03944531,0.01329121,1.00000000,1.00000000,4500.80294528,0.08276736,0.03463862,0.01532650,943.54766296,-0.00873454,28.00000000
pullin_28db_fp31p25_cp0p3,20.00000000,1000,Medium,0,1,1,NWPR,25,26.91811837,1,28.24771159,1,27.10445311,0.70199608,1,1,0.18179583,0.33030119,0.12804668,0.00798622,4500.86048246,982.67093433,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04106072,0.00001389,0,0.04041133,0.01302415,1.00000000,1.00000000,4500.83701270,0.02346975,0.03348997,0.00757075,982.68522883,-0.01429450,28.00000000
pullin_28db_fp31p25_cp0p3,21.00000000,1050,Medium,0,1,1,NWPR,25,26.91811837,1,28.24771159,1,27.10445311,0.73746588,1,1,0.08769891,0.32186986,0.09865333,0.00629699,4500.86182935,1021.79394593,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03646711,0.00001263,0,0.04118779,0.01275155,1.00000000,1.00000000,4500.86991326,-0.00808391,0.03230544,0.00416166,1021.82308588,-0.02913996,28.00000000
pullin_28db_fp31p25_cp0p3,22.00000000,1100,Medium,0,1,1,NWPR,13,27.10868544,1,28.53883730,1,27.75047648,0.81042950,1,1,0.11407983,0.26663246,0.08464253,0.00808317,4500.87211466,1060.92303233,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03362941,0.00001148,0,0.04172351,0.01247482,1.00000000,1.00000000,4500.90161273,-0.02949807,0.03108834,0.00254107,1060.96122384,-0.03819151,28.00000000
pullin_28db_fp31p25_cp0p3,23.00000000,1150,Medium,0,1,1,NWPR,13,27.56394901,1,27.60973633,1,27.78837017,0.82854947,1,1,-0.56154340,0.20452825,0.08474581,0.01259400,4500.90150270,1100.05808567,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03306097,0.00001044,0,0.04168154,0.01218302,1.00000000,1.00000000,4500.93208021,-0.03057751,0.02984205,0.00321892,1100.09963210,-0.04154643,28.00000000
pullin_28db_fp31p25_cp0p3,24.00000000,1200,Medium,0,1,1,NWPR,13,27.60244653,1,26.32732078,1,26.42136221,0.79384975,1,1,-0.36969193,0.17171640,0.07811858,0.01404073,4500.94465828,1139.19399871,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03399929,0.00000949,0,0.04288595,0.01194938,1.00000000,1.00000000,4500.96128826,-0.01662997,0.02857005,0.00542924,1139.23829984,-0.04430113,28.00000000
pullin_28db_fp31p25_cp0p3,25.00000000,1250,Medium,0,1,1,NWPR,13,27.48488585,1,26.59587050,1,26.94745335,0.82970862,1,1,-0.51328421,0.13533874,0.07087126,0.01501637,4500.98019567,1178.32456284,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03399499,0.00000837,0,0.03777188,0.01148302,1.00000000,1.00000000,4500.98921291,-0.00901725,0.02727587,0.00671913,1178.37721600,-0.05265316,28.00000000
pullin_28db_fp31p25_cp0p3,26.00000000,1300,Medium,0,1,1,NWPR,13,27.36114186,1,27.33828945,1,27.12652493,0.83798895,1,1,0.43841185,0.11444100,0.06781901,0.02290684,4501.04077879,1217.47097692,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03670327,0.00000761,0,0.03821369,0.01124363,1.00000000,1.00000000,4501.01583380,0.02494499,0.02596312,0.01074016,1217.51636933,-0.04539241,28.00000000
pullin_28db_fp31p25_cp0p3,27.00000000,1350,Medium,0,1,1,NWPR,13,27.12518773,1,27.46283952,1,26.83760145,0.83766179,1,1,0.15516738,0.11817627,0.06180593,0.02045680,4501.08453333,1256.61410907,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03737941,0.00000692,0,0.03911147,0.01102467,1.00000000,1.00000000,4501.04113417,0.04339916,0.02463544,0.01274396,1256.65574841,-0.04163934,28.00000000
pullin_28db_fp31p25_cp0p3,28.00000000,1400,Medium,0,1,1,NWPR,13,27.04552120,1,27.10158125,1,27.03400310,0.78695961,1,1,0.24725213,0.11142778,0.05733770,0.02129712,4501.09092970,1295.75553534,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03459478,0.00000630,0,0.03945169,0.01079453,1.00000000,1.00000000,4501.06510095,0.02582875,0.02329655,0.01129823,1295.79534171,-0.03980637,28.00000000
pullin_28db_fp31p25_cp0p3,29.00000000,1450,Medium,0,1,1,NWPR,13,27.04256960,1,27.59160636,1,27.09620139,0.82493494,1,1,-0.02196236,0.08786826,0.05998949,0.02170609,4501.09544812,1334.89484041,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03203983,0.00000573,0,0.04005171,0.01057952,1.00000000,1.00000000,4501.08772477,0.00772335,0.02195015,0.01008968,1334.93513758,-0.04029717,28.00000000
pullin_28db_fp31p25_cp0p3,30.00000000,1500,Medium,0,1,1,NWPR,13,27.04190610,1,26.83552328,1,26.93869984,0.85078191,1,1,0.36178008,0.06878163,0.06242859,0.01960675,4501.10820432,1374.03314600,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03044607,0.00007839,0,0.04069160,0.01209715,1.00000000,1.00000000,4501.10900000,-0.00079568,0.02060000,0.00984607,1374.07512432,-0.04197832,28.00000000
pullin_28db_fp31p25_cp0p3,31.00000000,1550,Medium,0,1,1,NWPR,13,27.15602529,1,27.37403694,1,27.26024668,0.86918207,1,1,0.30918002,0.08878516,0.05911310,0.02188105,4501.17255364,1413.18195582,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03325221,0.00007122,0,0.04178971,0.01448178,1.00000000,1.00000000,4501.12892477,0.04362888,0.01924985,0.01400236,1413.21529019,-0.03333437,28.00000000
pullin_28db_fp31p25_cp0p3,32.00000000,1600,Medium,0,1,1,NWPR,13,27.21015871,1,27.53033477,1,27.28668082,0.87692446,1,1,-0.49484912,0.06271946,0.05755237,0.02253339,4501.14519885,1452.32866237,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02669688,0.00006471,0,0.04374342,0.01611448,1.00000000,1.00000000,4501.14750095,-0.00230210,0.01790345,0.00879343,1452.35562345,-0.02696107,28.00000000
pullin_28db_fp31p25_cp0p3,33.00000000,1650,Medium,0,1,1,NWPR,13,27.31760129,1,27.79778380,1,27.40763739,0.88653107,1,1,0.15716591,0.06038685,0.05311134,0.02066146,4501.18421933,1491.46349051,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02842880,0.00005695,0,0.03934912,0.01670914,1.00000000,1.00000000,4501.16473417,0.01948516,0.01656456,0.01186424,1491.49611240,-0.03262189,28.00000000
pullin_28db_fp31p25_cp0p3,34.00000000,1700,Medium,0,1,1,NWPR,13,27.42862751,1,26.60329651,1,27.43768313,0.85048370,1,1,-0.20818163,0.05727066,0.05031857,0.02348742,4501.19320353,1530.62250284,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02520646,0.00005174,0,0.04035330,0.01705701,1.00000000,1.00000000,4501.18063380,0.01256973,0.01523688,0.00996958,1530.63674539,-0.01424255,28.00000000
pullin_28db_fp31p25_cp0p3,35.00000000,1750,Medium,0,1,1,NWPR,13,27.39350414,1,27.42830624,1,27.04121521,0.81933282,1,1,-0.42637007,0.04971135,0.04875427,0.02224046,4501.18772221,1569.76847607,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02006532,0.00004702,0,0.04173716,0.01713089,1.00000000,1.00000000,4501.19521291,-0.00749070,0.01392413,0.00614118,1569.77751090,-0.00903482,28.00000000
pullin_28db_fp31p25_cp0p3,36.00000000,1800,Medium,0,1,1,NWPR,13,27.41176250,1,26.22935362,1,27.23438192,0.84914540,1,1,0.03323416,0.05504374,0.04657299,0.02267195,4501.21996716,1608.91412217,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02191531,0.00004272,0,0.04216843,0.01697669,1.00000000,1.00000000,4501.20848826,0.01147890,0.01262995,0.00928535,1608.91839749,-0.00427532,28.00000000
pullin_28db_fp31p25_cp0p3,37.00000000,1850,Medium,0,1,1,NWPR,13,27.42604912,1,26.97022855,1,27.41306103,0.84142587,1,1,0.37672572,0.08131938,0.04697691,0.02093049,4501.28444183,1648.05908834,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02842485,0.00003882,0,0.04274751,0.01673411,1.00000000,1.00000000,4501.22048021,0.06396162,0.01135795,0.01706690,1648.05939393,-0.00030559,28.00000000
pullin_28db_fp31p25_cp0p3,38.00000000,1900,Medium,0,1,1,NWPR,13,27.34421164,1,27.06869718,1,27.27285619,0.79931653,1,1,0.60939112,0.09233177,0.04559349,0.02060525,4501.26438046,1687.20377758,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02107792,0.00003528,0,0.04348361,0.01645145,1.00000000,1.00000000,4501.23121273,0.03316774,0.01011166,0.01096626,1687.20048915,0.00328843,28.00000000
pullin_28db_fp31p25_cp0p3,39.00000000,1950,Medium,0,1,1,NWPR,13,27.40979709,1,26.72450931,1,27.43578654,0.81468222,1,1,0.13519458,0.09819354,0.04447567,0.01852061,4501.25662394,1726.34064871,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01684590,0.00003206,0,0.04383202,0.01611658,1.00000000,1.00000000,4501.24071326,0.01591067,0.00889456,0.00795134,1726.34167232,-0.00102361,28.00000000
pullin_28db_fp31p25_cp0p3,40.00000000,2000,Medium,0,1,1,NWPR,13,27.41445327,1,27.93759656,1,27.54059315,0.80208438,1,1,-0.06202031,0.10372120,0.04334370,0.01885992,4501.23256545,1765.49053818,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01064834,0.00002913,0,0.04449213,0.01578754,1.00000000,1.00000000,4501.24901270,-0.01644725,0.00771003,0.00293831,1765.48293285,0.00760532,28.00000000
pullin_28db_fp31p25_cp0p3,41.00000000,2050,Medium,0,1,1,NWPR,13,27.37231726,1,26.79722319,1,26.85938442,0.81152229,1,1,0.22674720,0.10627731,0.04192121,0.01702793,4501.24100093,1804.63456613,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01034909,0.00002564,0,0.03937810,0.01507991,1.00000000,1.00000000,4501.25614528,-0.01514436,0.00656138,0.00378771,1804.62426046,0.01030567,28.00000000
pullin_28db_fp31p25_cp0p3,42.00000000,2100,Medium,0,1,1,NWPR,13,27.37272977,1,28.09994721,1,27.47368788,0.84939986,1,1,-0.29471668,0.10310279,0.04156746,0.01595588,4501.25324952,1843.76541955,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01059565,0.00002330,0,0.03943051,0.01472565,1.00000000,1.00000000,4501.26214850,-0.00889897,0.00545182,0.00514384,1843.76564515,-0.00022560,28.00000000
pullin_28db_fp31p25_cp0p3,43.00000000,2150,Medium,0,1,1,NWPR,13,27.43473883,1,28.56873111,1,27.59746811,0.87816539,1,1,-0.48977067,0.09820971,0.04080338,0.01488211,4501.24040883,1882.90730189,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00710658,0.00002118,0,0.04001068,0.01440752,1.00000000,1.00000000,4501.26706298,-0.02665415,0.00438443,0.00272214,1882.90707728,0.00022461,28.00000000
pullin_28db_fp31p25_cp0p3,44.00000000,2200,Medium,0,1,1,NWPR,13,27.50026306,1,27.16572888,1,27.32127737,0.85299198,1,1,-0.04924757,0.09258201,0.03945077,0.01335439,4501.26336678,1922.04296670,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00916470,0.00001925,0,0.04060408,0.01409368,1.00000000,1.00000000,4501.27093241,-0.00756563,0.00336220,0.00580250,1922.04854756,-0.00558087,28.00000000
pullin_28db_fp31p25_cp0p3,45.00000000,2250,Medium,0,1,1,NWPR,13,27.50111297,1,27.42101602,1,27.17317222,0.84109325,1,1,0.20367471,0.09285054,0.03834475,0.01340669,4501.30992301,1961.18779989,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01398798,0.00001750,0,0.04133681,0.01379276,1.00000000,1.00000000,4501.27380339,0.03611962,0.00238799,0.01160000,1961.19004712,-0.00224723,28.00000000
pullin_28db_fp31p25_cp0p3,46.00000000,2300,Medium,0,1,1,NWPR,13,27.56406922,1,27.99648914,1,27.60258276,0.85225735,1,1,0.01382020,0.08131577,0.03794769,0.01250075,4501.28408442,2000.32598440,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00927933,0.00001591,0,0.04146479,0.01347116,1.00000000,1.00000000,4501.27572530,0.00835912,0.00146451,0.00781482,2000.33156748,-0.00558308,28.00000000
pullin_28db_fp31p25_cp0p3,47.00000000,2350,Medium,0,1,1,NWPR,13,27.59775439,1,28.30295703,1,27.61728987,0.83939293,1,1,-0.68145845,0.07395487,0.03763640,0.01247314,4501.26044809,2039.46924244,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00517838,0.00008282,0,0.04197496,0.01378379,1.00000000,1.00000000,4501.27675020,-0.01630211,0.00059437,0.00458402,2039.47310061,-0.00385817,28.00000000
pullin_28db_fp31p25_cp0p3,48.00000000,2400,Medium,0,1,1,NWPR,13,27.60258935,1,27.97418426,1,27.59198420,0.85351866,1,1,-0.19061143,0.07342816,0.03692894,0.01231269,4501.29329191,2078.61307982,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00830684,0.00007525,0,0.04285360,0.01568642,1.00000000,1.00000000,4501.27693263,0.01635929,-0.00022002,0.00852686,2078.61463895,-0.00155913,28.00000000
pullin_28db_fp31p25_cp0p3,49.00000000,2450,Medium,0,1,1,NWPR,13,27.70919931,1,27.45180473,1,27.66654280,0.87602627,1,1,0.15023858,0.06311073,0.03614579,0.01122945,4501.28881101,2117.75414865,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00706954,0.00006622,0,0.03843408,0.01669189,1.00000000,1.00000000,4501.27632952,0.01248150,-0.00097634,0.00804588,2117.75617543,-0.00202678,28.00000000
pullin_28db_fp31p25_cp0p3,50.00000000,2500,Medium,0,1,1,NWPR,13,27.78570903,1,27.28590044,1,27.64861816,0.84572051,1,1,-0.15594744,0.05861798,0.03529078,0.01091088,4501.28714895,2156.88961437,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00566691,0.00006017,0,0.03984738,0.01736982,1.00000000,1.00000000,4501.27500000,0.01214895,-0.00167249,0.00733940,2156.89770345,-0.00808908,28.00000000
pullin_28db_fp31p25_cp0p3,51.00000000,2550,Medium,0,1,1,NWPR,13,27.67047513,1,27.13807587,1,26.97819711,0.84338331,1,1,-0.12979238,0.05247165,0.03464081,0.01041448,4501.26964893,2196.02899221,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00186371,0.00005467,0,0.04185404,0.01766155,1.00000000,1.00000000,4501.27300525,-0.00335632,-0.00230650,0.00417021,2196.03921698,-0.01022476,28.00000000
pullin_28db_fp31p25_cp0p3,52.00000000,2600,Medium,0,1,1,NWPR,13,27.53269452,1,27.61748449,1,27.38684700,0.83707056,1,1,0.18983019,0.05102025,0.03375549,0.01022532,4501.30493075,2235.17177055,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00754702,0.00004968,0,0.04228575,0.01759283,1.00000000,1.00000000,4501.27040832,0.03452243,-0.00287656,0.01042358,2235.18071049,-0.00893994,28.00000000
pullin_28db_fp31p25_cp0p3,53.00000000,2650,Medium,0,1,1,NWPR,13,27.42396497,1,27.32919098,1,27.30236854,0.82706807,1,1,-0.93593903,0.04406840,0.03411206,0.01084304,4501.24043268,2274.32134860,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,-0.00479410,0.00008922,0,0.04317413,0.01761396,1.00000000,1.00000000,4501.26727397,-0.02684129,-0.00338108,-0.00141302,2274.32217904,-0.00083044,28.00000000
pullin_28db_fp31p25_cp0p3,54.00000000,2700,Medium,0,1,1,NWPR,13,27.38076331,1,28.40225934,1,27.38274509,0.86396405,1,1,-0.19080429,0.04048841,0.03329603,0.01041749,4501.25847723,2313.46260978,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,-0.00116592,0.00008106,0,0.04392762,0.01847321,1.00000000,1.00000000,4501.26366850,-0.00519126,-0.00381860,0.00265268,2313.46361824,-0.00100846,28.00000000
