"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"29.00000000","Medium","1","1","NWPR","22.88575721","24.00000000","0.07232983","1","0.00000000","1","1","4501.73063862","4501.07931477","0.65132385","284.68889132","284.75159709","-0.06270577"
"30.00000000","Medium","1","1","NWPR","22.89813014","24.00000000","0.31219484","1","0.00000000","1","1","4501.53916267","4501.10000000","0.43916267","287.61782893","287.67438266","-0.05655373"
"31.00000000","Medium","1","1","NWPR","22.99279491","24.00000000","0.10874920","1","0.04494498","1","1","4501.80326935","4501.11931477","0.68395458","290.55045527","290.59718121","-0.04672594"
"32.00000000","Medium","1","1","NWPR","23.09042705","24.00000000","0.31700577","1","-0.01548939","1","1","4501.15533678","4501.13726095","0.01807584","293.47485368","293.51999186","-0.04513818"
"33.00000000","Medium","1","1","NWPR","23.07750880","24.00000000","0.59748793","1","-0.09768048","1","1","4500.95256610","4501.15384417","-0.20127807","296.40218410","296.44281372","-0.04062963"
"34.00000000","Medium","1","1","NWPR","23.00805523","24.00000000","0.67468650","1","0.00000000","1","1","4501.11538200","4501.16907380","-0.05369180","299.32849958","299.36564591","-0.03714634"
"35.00000000","Medium","1","1","NWPR","22.91972957","24.00000000","0.55788839","1","0.11239438","1","1","4501.09246146","4501.18296291","-0.09050146","302.25586505","302.28848756","-0.03262251"
"36.00000000","Medium","1","1","NWPR","22.93851334","24.00000000","0.58305657","1","0.23970341","1","1","4501.16454757","4501.19552826","-0.03098069","305.18128111","305.21133779","-0.03005668"
"37.00000000","Medium","1","1","NWPR","22.91196484","24.00000000","0.08216540","1","-0.00472896","1","1","4500.96466468","4501.20679021","-0.24212554","308.10927470","308.13419575","-0.02492105"
"38.00000000","Medium","1","1","NWPR","22.97388823","24.00000000","0.56580920","1","-0.13202902","1","1","4500.98739863","4501.21677273","-0.22937410","311.04329238","311.05706061","-0.01376824"
"39.00000000","Medium","1","1","NWPR","22.99393298","24.00000000","0.36717308","1","0.00000000","1","1","4500.71264994","4501.22550326","-0.51285332","313.96517177","313.97993155","-0.01475978"
"40.00000000","Medium","1","1","NWPR","22.97039508","24.00000000","0.32276915","1","0.00000000","1","1","4501.01818132","4501.23301270","-0.21483138","316.89457305","316.90280776","-0.00823471"
"41.00000000","Medium","1","1","NWPR","22.97624514","24.00000000","0.18496223","1","0.02115096","1","1","4500.73383316","4501.23933528","-0.50550212","319.82334365","319.82568845","-0.00234480"
"42.00000000","Medium","1","1","NWPR","23.06181425","24.00000000","0.15452255","1","0.05428950","1","1","4500.85387037","4501.24450850","-0.39063813","322.75811128","322.74857288","0.00953841"
"43.00000000","Medium","1","1","NWPR","23.14775886","24.00000000","0.32980222","1","-0.04526980","1","1","4501.17824543","4501.24857298","-0.07032755","325.67843989","325.67146030","0.00697959"
