"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"29.00000000","Strong","1","1","NWPR","39.48407124","40.00000000","0.98661812","1","0.16772431","1","1","4501.25847166","4501.07931477","0.17915690","1334.93636178","1334.93443065","0.00193113"
"30.00000000","Strong","1","1","NWPR","39.53276633","40.00000000","0.98684652","1","0.19710526","1","1","4501.30664986","4501.10000000","0.20664986","1374.07566427","1374.07434171","0.00132256"
"31.00000000","Strong","1","1","NWPR","39.57888370","40.00000000","0.98811923","1","0.06893038","1","1","4501.19542784","4501.11931477","0.07611307","1413.21634052","1413.21442668","0.00191384"
"32.00000000","Strong","1","1","NWPR","39.53806131","40.00000000","0.99151349","1","0.12131042","1","1","4501.26860121","4501.13726095","0.13134026","1452.35697717","1452.35467365","0.00230352"
"33.00000000","Strong","1","1","NWPR","39.54293295","40.00000000","0.98650814","1","-0.03225009","1","1","4501.11956973","4501.15384417","-0.03427444","1491.49742874","1491.49507075","0.00235800"
"34.00000000","Strong","1","1","NWPR","39.47763162","40.00000000","0.98899254","1","-0.18565183","1","1","4500.97428936","4501.16907380","-0.19478444","1530.63844528","1530.63560615","0.00283913"
"35.00000000","Strong","1","1","NWPR","39.37274852","40.00000000","0.99006318","1","-0.08835593","1","1","4501.08673234","4501.18296291","-0.09623057","1569.78272932","1569.77626814","0.00646118"
"36.00000000","Strong","1","1","NWPR","39.42706653","40.00000000","0.98988412","1","-0.08807746","1","1","4501.10054472","4501.19552826","-0.09498354","1608.92444079","1608.91704514","0.00739564"
"37.00000000","Strong","1","1","NWPR","39.40548730","40.00000000","0.99030519","1","0.01406497","1","1","4501.22101936","4501.20679021","0.01422914","1648.06745167","1648.05792573","0.00952594"
"38.00000000","Strong","1","1","NWPR","39.44699148","40.00000000","0.98962920","1","0.04991894","1","1","4501.27120495","4501.21677273","0.05443222","1687.20876528","1687.19889866","0.00986662"
"39.00000000","Strong","1","1","NWPR","39.38407754","40.00000000","0.98878086","1","-0.03895364","1","1","4501.18835950","4501.22550326","-0.03714376","1726.34829008","1726.33995293","0.00833716"
"40.00000000","Strong","1","1","NWPR","39.33328921","40.00000000","0.98523461","1","0.09718839","1","1","4501.33351923","4501.23301270","0.10050653","1765.48953075","1765.48107778","0.00845297"
"41.00000000","Strong","1","1","NWPR","39.46216199","40.00000000","0.98790541","1","-0.06412045","1","1","4501.17158867","4501.23933528","-0.06774661","1804.63002544","1804.62226275","0.00776269"
"42.00000000","Strong","1","1","NWPR","39.47565737","40.00000000","0.98974927","1","-0.15353290","1","1","4501.08821796","4501.24450850","-0.15629054","1843.76902594","1843.76349767","0.00552827"
"43.00000000","Strong","1","1","NWPR","39.48011629","40.00000000","0.98919683","1","-0.01666905","1","1","4501.22883178","4501.24857298","-0.01974120","1882.90453620","1882.90477273","-0.00023652"
