scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_22db_fm62p5_cp0p30,10.00000000,500,Lock,0,1,1,NWPR,200,20.70399411,1,22.29401272,0.33436781,1,1,-0.01661849,-0.13511914,0.42724261,0.01428519,4500.58439744,229.26345973,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.10414684,0.00000043,1,0.47068087,0.15949431,1.59528516,1.00000000,4500.45100000,0.13339744,0.04287249,0.06127435,229.22226149,0.04119824,22.00000000
pullin_22db_fm62p5_cp0p30,11.00000000,550,LongFast,0,1,1,NWPR,200,20.81446622,1,21.00552959,0.50102307,1,1,-0.09390838,0.48748322,0.63647418,0.04454305,4500.64465111,232.20036861,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.09405006,0.00000041,0,0.56877408,0.14983325,0.63117973,1.00000000,4500.49352952,0.15112159,0.04217634,0.05187372,232.14464612,0.05572250,22.00000000
pullin_22db_fm62p5_cp0p30,12.00000000,600,LongFast,0,1,1,NWPR,200,20.87106700,1,21.96809448,0.37776935,1,1,0.88608283,-0.34157461,0.63730698,0.00247112,4500.67343861,235.13524769,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.08121492,0.00000037,1,0.68006535,0.14446503,0.31304070,1.00000000,4500.53533263,0.13810599,0.04142002,0.03979490,235.06705813,0.06818956,22.00000000
pullin_22db_fm62p5_cp0p30,13.00000000,650,LongFast,0,1,1,NWPR,200,21.03012692,1,20.31730821,0.23143993,1,1,-0.36292050,0.00269926,0.50205938,-0.00623835,4500.82008105,237.93680805,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.09219001,0.00000035,1,0.77707764,0.13790316,0.19225668,1.00000000,4500.57635020,0.24373085,0.04060563,0.05158438,237.98949703,-0.05268898,22.00000000
pullin_22db_fm62p5_cp0p30,14.00000000,700,LongLock,0,1,1,NWPR,200,21.24213695,1,19.70354806,0.19898159,1,1,0.68731246,0.82747721,0.14016475,0.03713119,4500.93324864,240.89918568,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.09525825,0.00000033,0,0.85128450,0.12965939,0.73267221,1.00000000,4500.61652530,0.31672334,0.03973549,0.05552276,240.91196229,-0.01277661,22.00000000
pullin_22db_fm62p5_cp0p30,15.00000000,750,LongLock,0,1,1,NWPR,200,21.27788270,1,21.55487956,0.28036573,1,1,1.25563552,-1.13841014,1.36184827,0.02118731,4500.72443302,243.84173649,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.05626529,0.00000031,1,0.90260890,0.12042829,0.70018440,1.00000000,4500.65580339,0.06862962,0.03881201,0.01745328,243.83445336,0.00728313,22.00000000
pullin_22db_fm62p5_cp0p30,16.00000000,800,LongLock,0,1,1,NWPR,200,21.22406841,1,21.89723132,0.58218078,1,1,0.69937769,-0.89082989,0.81699560,0.00302469,4500.64340627,246.75282236,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.04063304,0.00000028,1,0.92140758,0.10951044,0.31938273,1.00000000,4500.69413241,-0.05072615,0.03783780,0.00279524,246.75696963,-0.00414726,22.00000000
pullin_22db_fm62p5_cp0p30,17.00000000,850,Medium,0,1,1,NWPR,200,21.24906984,1,15.75629490,0.93712699,0,0,-3.59480941,0.00000000,0.00000000,0.00000000,4500.62479076,249.64318628,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03448284,0.00000027,0,0.96746512,0.10342686,1.00000000,1.00000000,4500.73146298,-0.10667222,0.03681557,-0.00233273,249.67951046,-0.03632418,22.00000000
pullin_22db_fm62p5_cp0p30,18.00000000,900,Medium,0,1,1,NWPR,200,21.18850632,1,22.46326670,0.73349664,1,1,0.04899127,0.13189771,0.10539594,0.01078834,4500.89862386,252.55114944,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.05712250,0.00000025,0,0.27846128,0.03541753,0.44122487,1.00000000,4500.76774850,0.13087536,0.03574818,0.02137432,252.60207520,-0.05092575,22.00000000
pullin_22db_fm62p5_cp0p30,19.00000000,950,Medium,0,1,1,NWPR,200,21.26914264,1,20.90676603,0.67390484,1,1,-0.18786615,-0.03508419,0.11114797,0.00825181,4500.80696580,255.45948245,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04352684,0.00000024,0,0.21350218,0.02916240,0.37258533,1.00000000,4500.80294528,0.00402051,0.03463862,0.00888822,255.52466314,-0.06518069,22.00000000
pullin_22db_fm62p5_cp0p30,20.00000000,1000,Medium,0,1,1,NWPR,200,21.37383214,1,20.54393544,0.64967245,1,1,0.00000000,-0.01315358,0.07209179,0.01897525,4500.86121484,258.37553768,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04435496,0.00000022,1,0.18229977,0.02579483,0.14017313,1.00000000,4500.83701270,0.02420213,0.03348997,0.01086499,258.44727358,-0.07173590,22.00000000
pullin_22db_fm62p5_cp0p30,21.00000000,1050,Medium,0,1,1,NWPR,200,21.38621716,1,22.40254887,0.67255953,1,1,0.00000000,0.00992924,0.05862307,0.02840481,4500.94099963,261.30393232,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04747707,0.00000021,1,0.17043686,0.02382025,0.08894441,1.00000000,4500.86991326,0.07108637,0.03230544,0.01517162,261.36990576,-0.06597344,22.00000000
pullin_22db_fm62p5_cp0p30,22.00000000,1100,Medium,0,1,1,NWPR,200,21.62826023,1,19.44698364,0.65783110,1,1,0.12869636,0.00626426,0.05045749,0.03681574,4500.98048803,264.22952571,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04687154,0.00000020,1,0.15388474,0.02168300,0.09312368,1.00000000,4500.90161273,0.07887530,0.03108834,0.01578320,264.29255892,-0.06303321,22.00000000
pullin_22db_fm62p5_cp0p30,23.00000000,1150,Medium,0,1,1,NWPR,200,21.64847866,1,16.79962664,0.65086684,1,1,0.33594262,0.01099689,0.04756808,0.03502229,4501.02868732,267.15067200,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04714121,0.00000019,1,0.14284598,0.02001936,0.22941587,1.00000000,4500.93208021,0.09660711,0.02984205,0.01729916,267.21523227,-0.06456027,22.00000000
pullin_22db_fm62p5_cp0p30,24.00000000,1200,Medium,0,1,1,NWPR,200,21.44754805,1,18.17868467,0.56271368,1,1,-0.04131401,-0.01783116,0.04844693,0.03514316,4501.00849713,270.07557789,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04145189,0.00000018,1,0.13898663,0.01884332,0.31439202,1.00000000,4500.96128826,0.04720887,0.02857005,0.01288185,270.13792499,-0.06234710,22.00000000
pullin_22db_fm62p5_cp0p30,25.00000000,1250,Medium,0,1,1,NWPR,200,21.21934104,1,20.26233604,0.58075239,1,1,0.00000000,-0.01787671,0.04498938,0.03389064,4501.04693697,272.99831243,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04117203,0.00000018,1,0.14058065,0.01801570,0.20122603,1.00000000,4500.98921291,0.05772406,0.02727587,0.01389617,273.06063626,-0.06232383,22.00000000
pullin_22db_fm62p5_cp0p30,26.00000000,1300,Medium,0,1,1,NWPR,200,20.84794557,1,19.97980904,0.59429351,1,1,0.02236134,-0.01717583,0.04013589,0.03574934,4501.08452032,275.92819847,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04088216,0.00000017,1,0.14079004,0.01713906,0.08010018,1.00000000,4501.01583380,0.06868652,0.02596312,0.01491905,275.98336524,-0.05516678,22.00000000
pullin_22db_fm62p5_cp0p30,27.00000000,1350,Medium,0,1,1,NWPR,200,20.65866291,1,22.79065882,0.56893408,1,1,-0.18915141,-0.02001650,0.03927895,0.03429278,4501.13209396,278.85273276,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04135545,0.00000016,1,0.13965093,0.01624422,0.18645515,1.00000000,4501.04113417,0.09095979,0.02463544,0.01672000,278.90611108,-0.05337833,22.00000000
pullin_22db_fm62p5_cp0p30,28.00000000,1400,Medium,0,1,1,NWPR,200,20.87786529,1,20.09585421,0.48744279,1,1,0.00000000,-0.03110955,0.03576060,0.03559939,4501.13742757,281.78161635,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03865987,0.00000016,1,0.13652573,0.01530171,0.10381172,1.00000000,4501.06510095,0.07232662,0.02329655,0.01536332,281.82887292,-0.04725657,22.00000000
pullin_22db_fm62p5_cp0p30,29.00000000,1450,Medium,0,1,1,NWPR,200,21.16984244,1,22.83418631,0.58949657,1,1,0.00000000,-0.04502210,0.03612448,0.03285108,4501.11972202,284.70963172,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03460372,0.00000015,1,0.13578565,0.01454746,0.26745338,1.00000000,4501.08772477,0.03199726,0.02195015,0.01265357,284.75164988,-0.04201817,22.00000000
pullin_22db_fm62p5_cp0p30,30.00000000,1500,Medium,0,1,1,NWPR,200,21.48130483,1,19.58929940,0.67077416,1,1,-0.03519884,-0.05058370,0.03369512,0.03298793,4501.11904586,287.63669052,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03216263,0.00000015,1,0.12919209,0.01358147,0.14889311,1.00000000,4501.10900000,0.01004586,0.02060000,0.01156263,287.67444110,-0.03775058,22.00000000
pullin_22db_fm62p5_cp0p30,31.00000000,1550,Medium,0,1,1,NWPR,200,21.59106645,1,20.85705219,0.72288575,1,1,-0.36327948,-0.05597194,0.03260010,0.03287946,4501.11267740,290.56621840,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02958943,0.00000014,1,0.12634368,0.01287382,0.29360312,1.00000000,4501.12892477,-0.01624737,0.01924985,0.01033959,290.59724570,-0.03102729,22.00000000
pullin_22db_fm62p5_cp0p30,32.00000000,1600,Medium,0,1,1,NWPR,200,21.58907025,1,23.68324622,0.77442123,1,1,0.19234072,-0.03678618,0.03240428,0.02947204,4501.20774034,293.48754539,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03375434,0.00000014,1,0.12255805,0.01219149,0.30829529,1.00000000,4501.14750095,0.06023940,0.01790345,0.01585089,293.52006279,-0.03251740,22.00000000
pullin_22db_fm62p5_cp0p30,33.00000000,1650,Medium,0,1,1,NWPR,200,21.62489004,1,22.06089683,0.69019263,1,1,-0.25770201,-0.04207536,0.03135154,0.02980993,4501.20784020,296.41817613,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03169644,0.00000013,1,0.11984526,0.01160848,0.29598818,1.00000000,4501.16473417,0.04310603,0.01656456,0.01513188,296.44289151,-0.02471538,22.00000000
pullin_22db_fm62p5_cp0p30,34.00000000,1700,Medium,0,1,1,NWPR,200,21.57786116,1,17.77558533,0.60123326,1,1,-0.27403402,-0.04108604,0.03186483,0.02765194,4501.24900274,299.34112995,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03222928,0.00000013,1,0.11809856,0.01111029,0.48241112,1.00000000,4501.18063380,0.06836894,0.01523688,0.01699239,299.36573099,-0.02460104,22.00000000
pullin_22db_fm62p5_cp0p30,35.00000000,1750,Medium,0,1,1,NWPR,200,21.59443627,1,22.07718737,0.63556719,1,1,0.25701804,-0.04399969,0.03155137,0.02736993,4501.26095910,302.27069444,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03110002,0.00000013,1,0.11752430,0.01069098,0.39905882,1.00000000,4501.19521291,0.06574619,0.01392413,0.01717588,302.28858036,-0.01788592,22.00000000
pullin_22db_fm62p5_cp0p30,36.00000000,1800,Medium,0,1,1,NWPR,200,21.64026178,1,23.25209550,0.59769481,1,1,0.21532505,-0.08243866,0.04717845,0.02636796,4501.18492909,305.20385258,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02529241,0.00000012,1,0.11553580,0.01025488,2.55225110,1.00000000,4501.20848826,-0.02355917,0.01262995,0.01266246,305.21143877,-0.00758620,22.00000000
pullin_22db_fm62p5_cp0p30,37.00000000,1850,Medium,0,1,1,NWPR,200,21.59795983,1,22.74360869,0.65822197,1,1,0.00000000,-0.07461720,0.04542743,0.02504730,4501.23139116,308.12872489,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02639404,0.00000012,1,0.11568836,0.00991774,1.06439446,1.00000000,4501.22048021,0.01091094,0.01135795,0.01503609,308.13430539,-0.00558050,22.00000000
pullin_22db_fm62p5_cp0p30,38.00000000,1900,Medium,0,1,1,NWPR,200,21.54504109,1,21.44681032,0.68459585,1,1,0.38245842,-0.06341522,0.04401191,0.02316849,4501.28508391,311.04331890,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02776901,0.00000012,1,0.11586575,0.00960513,0.56206245,1.00000000,4501.23121273,0.05387118,0.01011166,0.01765735,311.05717938,-0.01386049,22.00000000
pullin_22db_fm62p5_cp0p30,39.00000000,1950,Medium,0,1,1,NWPR,200,21.55804749,1,20.70765066,0.65330736,1,1,0.34398029,-0.06562231,0.04294361,0.02218291,4501.28130012,313.96903381,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02625284,0.00000012,1,0.11408669,0.00925762,0.56153829,1.00000000,4501.24071326,0.04058685,0.00889456,0.01735828,313.98005995,-0.01102614,22.00000000
pullin_22db_fm62p5_cp0p30,40.00000000,2000,Medium,0,1,1,NWPR,200,21.49033666,1,20.05281045,0.66303543,1,1,-0.10354739,-0.06674543,0.04144129,0.02177790,4501.28518178,316.89607710,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02521438,0.00000012,1,0.11432352,0.00899157,0.32308384,1.00000000,4501.24901270,0.03616908,0.00771003,0.01750435,316.90294628,-0.00686919,22.00000000
pullin_22db_fm62p5_cp0p30,41.00000000,2050,Medium,0,1,1,NWPR,200,21.40821680,1,19.87070875,0.66077549,1,1,0.04165951,-0.06677689,0.03981298,0.02033275,4501.29812744,319.81668418,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02466560,0.00000012,1,0.11390135,0.00872577,0.14793739,1.00000000,4501.25614528,0.04198216,0.00656138,0.01810421,319.82583763,-0.00915345,22.00000000
pullin_22db_fm62p5_cp0p30,42.00000000,2100,Medium,0,1,1,NWPR,200,21.30365502,1,22.63875265,0.64161428,1,1,0.26753327,-0.06069540,0.03852912,0.02008307,4501.33660152,322.74327438,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02526396,0.00000011,1,0.11393390,0.00848934,0.13107890,1.00000000,4501.26214850,0.07445302,0.00545182,0.01981214,322.74873324,-0.00545887,22.00000000
pullin_22db_fm62p5_cp0p30,43.00000000,2150,Medium,0,1,1,NWPR,200,21.27017312,1,21.63325503,0.66505373,1,1,-0.12554966,-0.06324937,0.03719385,0.01727977,4501.33903990,325.65472263,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02431245,0.00000011,1,0.11309334,0.00824726,0.11296663,1.00000000,4501.26706298,0.07197692,0.00438443,0.01992802,325.67163239,-0.01690977,22.00000000
pullin_22db_fm62p5_cp0p30,44.00000000,2200,Medium,0,1,1,NWPR,200,21.24243180,1,19.23132518,0.62851613,1,1,-0.01474590,-0.06359785,0.03563484,0.01675317,4501.35242554,328.58019885,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02387150,0.00000011,1,0.11259170,0.00802870,0.08962057,1.00000000,4501.27093241,0.08149313,0.00336220,0.02050930,328.59453440,-0.01433555,22.00000000
pullin_22db_fm62p5_cp0p30,45.00000000,2250,Medium,0,1,1,NWPR,200,21.14725585,1,22.25139885,0.48491851,1,1,-0.19777572,-0.06813772,0.03460651,0.01697247,4501.33168434,331.50696305,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02212883,0.00000011,1,0.11132233,0.00780665,0.24552961,1.00000000,4501.27380339,0.05788095,0.00238799,0.01974084,331.51743858,-0.01047553,22.00000000
pullin_22db_fm62p5_cp0p30,46.00000000,2300,Medium,0,1,1,NWPR,200,21.12336074,1,20.83011223,0.47809523,1,1,0.27838031,-0.06615363,0.03370519,0.01695001,4501.35770242,334.43693076,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02227730,0.00000011,1,0.11108301,0.00762081,0.22771344,1.00000000,4501.27572530,0.08197712,0.00146451,0.02081279,334.44034432,-0.00341356,22.00000000
pullin_22db_fm62p5_cp0p30,47.00000000,2350,Medium,0,1,1,NWPR,200,21.07571359,1,20.82781441,0.55613584,1,1,0.00000000,-0.06635024,0.03274637,0.01647266,4501.36735074,337.36304045,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02181517,0.00000011,1,0.11160856,0.00746159,0.16047503,1.00000000,4501.27675020,0.09060054,0.00059437,0.02122080,337.36325102,-0.00021057,22.00000000
pullin_22db_fm62p5_cp0p30,48.00000000,2400,Medium,0,1,1,NWPR,200,21.27421469,1,20.61409339,0.58644417,1,1,-0.18980783,-0.06779720,0.03175400,0.01632623,4501.37065133,340.28661363,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02115864,0.00000011,1,0.11047307,0.00727948,0.10874754,1.00000000,4501.27693263,0.09371871,-0.00022002,0.02137865,340.28615810,0.00045553,22.00000000
pullin_22db_fm62p5_cp0p30,49.00000000,2450,Medium,0,1,1,NWPR,200,21.49794124,1,21.18459094,0.53856147,1,1,-0.11124550,-0.06885507,0.03080419,0.01558156,4501.37204904,343.21372560,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02047901,0.00000011,1,0.10844467,0.00709225,0.07934207,1.00000000,4501.27632952,0.09571952,-0.00097634,0.02145535,343.20906505,0.00466055,22.00000000
pullin_22db_fm62p5_cp0p30,50.00000000,2500,Medium,0,1,1,NWPR,200,21.70810636,1,20.63888401,0.47524828,1,1,-0.13373425,-0.08922399,0.03681827,0.01519326,4501.38832527,346.13737245,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02033828,0.00000011,1,0.10955081,0.00697118,2.42964239,0.85560046,4501.27500000,0.11332527,-0.00167249,0.02201078,346.13197136,0.00540109,22.00000000
pullin_22db_fm62p5_cp0p30,51.00000000,2550,Medium,0,1,1,NWPR,200,21.77162378,1,21.35038192,0.40079358,1,1,0.17780690,-0.08630301,0.03591370,0.01485007,4501.40620119,349.06254934,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02025942,0.00000011,1,0.10841768,0.00681875,1.00519619,0.94471044,4501.27300525,0.13319594,-0.00230650,0.02256591,349.05487659,0.00767274,22.00000000
pullin_22db_fm62p5_cp0p30,52.00000000,2600,Medium,0,1,1,NWPR,200,21.62113536,1,22.81152634,0.45499556,1,1,-0.11476915,-0.09049656,0.03475410,0.01453389,4501.37440936,351.99155853,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01861657,0.00000011,1,0.10401831,0.00662298,0.51543414,0.98462744,4501.27040832,0.10400104,-0.00287656,0.02149313,351.97778033,0.01377820,22.00000000
pullin_22db_fm62p5_cp0p30,53.00000000,2650,Medium,0,1,1,NWPR,200,21.57240215,1,20.56207435,0.51463476,1,1,0.01653941,-0.09101587,0.03388524,0.01375975,4501.36841261,354.90892592,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01786130,0.00000010,1,0.10297130,0.00649103,0.27600659,0.99411396,4501.26727397,0.10113864,-0.00338108,0.02124238,354.90068220,0.00824372,22.00000000
pullin_22db_fm62p5_cp0p30,54.00000000,2700,Medium,0,1,1,NWPR,200,21.26548167,1,20.42746784,0.45945900,1,1,0.00000000,-0.09406738,0.03313548,0.01275547,4501.34280465,357.83096102,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01656186,0.00000010,1,0.10178965,0.00636431,0.30998782,0.99774628,4501.26366850,0.07913615,-0.00381860,0.02038046,357.82358188,0.00737914,22.00000000
pullin_22db_fm62p5_cp0p30,55.00000000,2750,Medium,0,1,1,NWPR,200,21.13829995,1,22.05100194,0.47309633,1,1,-0.07538475,-0.09287360,0.03230709,0.01158950,4501.35434145,360.74548503,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01641528,0.00000010,1,0.10426151,0.00629511,0.12626896,0.99913707,4501.25965952,0.09468192,-0.00418788,0.02060316,360.74647909,-0.00099406,22.00000000
pullin_22db_fm62p5_cp0p30,56.00000000,2800,Medium,0,1,1,NWPR,200,21.17727151,1,20.25453232,0.47666741,1,1,-0.13464134,-0.09095933,0.03158286,0.01129107,4501.36656924,363.66798834,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01629618,0.00000010,1,0.10439330,0.00619683,0.09446344,0.99966959,4501.25531585,0.11125339,-0.00448784,0.02078403,363.66937357,-0.00138524,22.00000000
