scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,cn0_control_valid,cn0_control_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_24db_fm62p5_cp0p3,10.00000000,500,Strong,0,1,1,NWPR,200,23.69042275,1,23.24300430,1,23.39397984,0.77450428,1,1,2.73582223,-0.17469391,0.35995264,0.00775704,4500.40346208,258.99085587,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,1,1,0.02725091,0.00000043,0,0.02934816,0.01760811,1.00000000,1.00000000,4500.45100000,-0.04753792,0.04287249,-0.01562159,258.98071127,0.01014460,24.00000000
pullin_24db_fm62p5_cp0p3,11.00000000,550,Strong,0,1,1,NWPR,200,23.64860278,1,23.67121615,1,23.68438729,0.78000431,1,1,2.92348418,0.01565846,0.33410396,0.01450455,4500.50119711,264.89091427,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,1,1,0.04149994,0.00000040,0,0.02875762,0.01540722,1.00000000,1.00000000,4500.49352952,0.00766759,0.04217634,-0.00067641,264.87910225,0.01181202,24.00000000
pullin_24db_fm62p5_cp0p3,12.00000000,600,Strong,0,1,1,NWPR,200,23.70273519,1,22.63891532,1,23.72780478,0.81211146,1,1,6.63477113,0.01759119,0.34179278,0.01571331,4500.52064153,270.79630226,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,1,1,0.03777800,0.00000037,0,0.02822806,0.01385932,1.00000000,1.00000000,4500.53533263,-0.01469110,0.04142002,-0.00364201,270.77754851,0.01875375,24.00000000
pullin_24db_fm62p5_cp0p3,13.00000000,650,Strong,0,1,1,NWPR,200,23.75418578,1,23.38599978,1,23.71467480,0.79346109,1,1,7.23221058,-0.03697125,0.34831613,-0.00640919,4500.56608835,276.69121834,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,1,1,0.03888336,0.00000035,0,0.02789368,0.01270557,1.00000000,1.00000000,4500.57635020,-0.01026185,0.04060563,-0.00172227,276.67604905,0.01516930,24.00000000
pullin_24db_fm62p5_cp0p3,14.00000000,700,LongFast,0,1,1,NWPR,200,23.71979910,1,22.93712408,1,23.22348557,0.80973261,1,1,-0.08629149,0.23896547,0.29497336,-0.02462837,4500.58491933,282.55386361,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03634851,0.00000033,0,0.04264533,0.01249872,0.53586966,1.00000000,4500.61652530,-0.03160598,0.03973549,-0.00338697,282.57460280,-0.02073918,24.00000000
pullin_24db_fm62p5_cp0p3,15.00000000,750,LongFast,0,1,1,NWPR,200,23.68726678,1,22.12427899,1,23.17396091,0.76827480,1,1,1.09511876,-0.18314841,0.29437730,-0.00745329,4500.62084095,288.45866271,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03630220,0.00000030,1,0.05859018,0.01250977,0.22141219,1.00000000,4500.65580339,-0.03496245,0.03881201,-0.00250981,288.47320862,-0.01454591,24.00000000
pullin_24db_fm62p5_cp0p3,16.00000000,800,LongFast,0,1,1,NWPR,200,23.59535482,1,23.11905098,1,23.48921839,0.77558206,1,1,-2.36811314,-0.51872544,0.28705288,0.00180229,4500.65513844,294.35531008,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03610281,0.00000028,1,0.07317511,0.01251838,0.20290818,1.00000000,4500.69413241,-0.03899398,0.03783780,-0.00173499,294.37186530,-0.01655522,24.00000000
pullin_24db_fm62p5_cp0p3,17.00000000,850,LongLock,0,1,1,NWPR,200,23.52456081,1,25.18707566,1,23.56873949,0.73373223,0,1,-1.75559659,-0.27915014,1.47644645,-0.03188580,4500.69143423,300.28817690,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03612014,0.00000027,0,0.08707523,0.01252473,0.76666471,1.00000000,4500.73146298,-0.04002875,0.03681557,-0.00069543,300.27057157,0.01760533,24.00000000
pullin_24db_fm62p5_cp0p3,18.00000000,900,LongLock,0,1,1,NWPR,200,23.59052481,1,24.87888726,1,23.72336328,0.73799246,1,1,-0.11887826,-0.01578406,0.59140063,-0.03187866,4500.72773563,306.15837590,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03613520,0.00000025,1,0.10051554,0.01252624,0.39982812,1.00000000,4500.76774850,-0.04001287,0.03574818,0.00038701,306.16932608,-0.01095018,24.00000000
pullin_24db_fm62p5_cp0p3,19.00000000,950,LongLock,0,1,1,NWPR,200,23.68370826,1,22.61680929,1,23.35457386,0.74702111,1,1,-5.63709340,-0.31496442,0.51426176,-0.01192370,4500.76040540,312.08846310,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03586735,0.00000024,1,0.11358220,0.01252068,0.45190560,1.00000000,4500.80294528,-0.04253989,0.03463862,0.00122873,312.06812744,0.02033566,24.00000000
pullin_24db_fm62p5_cp0p3,20.00000000,1000,LongLock,0,1,1,NWPR,200,23.67359458,1,24.09815291,1,23.33342000,0.76668446,1,1,-0.08947037,-0.36917708,0.37595726,-0.01260913,4500.79381049,317.97289264,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03569054,0.00000022,1,0.12644825,0.01251390,0.19752134,1.00000000,4500.83701270,-0.04320221,0.03348997,0.00220058,317.96697420,0.00591844,24.00000000
pullin_24db_fm62p5_cp0p3,21.00000000,1050,Medium,0,1,1,NWPR,200,23.63630148,1,23.52177767,1,23.35766218,0.87578266,1,1,0.13330357,0.06665179,0.06665179,0.09241542,4500.85484361,323.83175449,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03739449,0.00000021,0,0.12792256,0.01194775,0.55343356,1.00000000,4500.86991326,-0.01506965,0.03230544,0.00508905,323.86586484,-0.03411035,24.00000000
pullin_24db_fm62p5_cp0p3,22.00000000,1100,Medium,0,1,1,NWPR,200,23.54525571,1,23.44827608,1,23.40308027,0.81740737,1,1,0.02517252,0.13757102,0.09910180,0.04664637,4500.95989509,329.73385130,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04166791,0.00000020,0,0.12134503,0.01109122,0.48603364,1.00000000,4500.90161273,0.05828236,0.03108834,0.01057957,329.76479783,-0.03094653,24.00000000
pullin_24db_fm62p5_cp0p3,23.00000000,1150,Medium,0,1,1,NWPR,200,23.49574350,1,22.50991821,1,23.47804106,0.77792450,1,1,-0.24445237,-0.00050756,0.09919592,0.05548497,4500.93917477,335.63972830,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03795773,0.00000019,1,0.11780574,0.01047100,0.44800132,1.00000000,4500.93208021,0.00709456,0.02984205,0.00811568,335.66377155,-0.02404324,24.00000000
pullin_24db_fm62p5_cp0p3,24.00000000,1200,Medium,0,1,1,NWPR,200,23.51820241,1,24.46130092,1,23.58542178,0.81912674,1,1,0.00000000,-0.02413251,0.07268607,0.05633788,4500.95541765,341.55128733,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03673782,0.00000018,1,0.11503416,0.00995281,0.20425277,1.00000000,4500.96128826,-0.00587060,0.02857005,0.00816778,341.56278438,-0.01149705,24.00000000
pullin_24db_fm62p5_cp0p3,25.00000000,1250,Medium,0,1,1,NWPR,200,23.57386572,1,24.50957029,1,23.66890547,0.83669072,1,1,0.05712030,-0.02688565,0.05790641,0.04739245,4500.98446566,347.45476393,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03632832,0.00000018,1,0.11415045,0.00955582,0.11102705,1.00000000,4500.98921291,-0.00474726,0.02727587,0.00905246,347.46183465,-0.00707073,24.00000000
pullin_24db_fm62p5_cp0p3,26.00000000,1300,Medium,0,1,1,NWPR,200,23.66537372,1,22.51267825,1,23.52743952,0.82602658,1,1,-0.02080347,-0.03363651,0.04874768,0.04386593,4501.00437698,353.35704386,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03549747,0.00000017,1,0.11142685,0.00914017,0.08246320,1.00000000,4501.01583380,-0.01145682,0.02596312,0.00953435,353.36092067,-0.00387681,24.00000000
pullin_24db_fm62p5_cp0p3,27.00000000,1350,Medium,0,1,1,NWPR,200,23.64194595,1,23.11917603,1,23.32534512,0.74696305,1,1,-0.16360090,-0.02288223,0.04128318,0.03298968,4501.04631935,359.25445055,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03580787,0.00000016,1,0.10880548,0.00876921,0.08050823,1.00000000,4501.04113417,0.00518518,0.02463544,0.01117243,359.26004072,-0.00559017,24.00000000
pullin_24db_fm62p5_cp0p3,28.00000000,1400,Medium,0,1,1,NWPR,200,23.62592028,1,24.61790882,1,23.63673466,0.77998216,1,1,-0.01553764,-0.02550480,0.03623842,0.02734821,4501.07337485,365.14449291,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03540434,0.00000016,1,0.10783362,0.00847820,0.04110023,1.00000000,4501.06510095,0.00827390,0.02329655,0.01210779,365.15919305,-0.01470014,24.00000000
pullin_24db_fm62p5_cp0p3,29.00000000,1450,Medium,0,1,1,NWPR,200,23.65470302,1,23.21464313,1,23.64745986,0.79573122,1,1,0.11046002,-0.02805832,0.03369359,0.02545259,4501.09545012,371.04176165,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03481590,0.00000015,1,0.10746128,0.00822736,0.10691753,1.00000000,4501.08772477,0.00772535,0.02195015,0.01286574,371.05837591,-0.01661427,24.00000000
pullin_24db_fm62p5_cp0p3,30.00000000,1500,Medium,0,1,1,NWPR,200,23.57863240,1,21.69643901,1,23.00573932,0.78432216,1,1,0.22038606,-0.01455431,0.03156348,0.02386725,4501.15460066,376.94123535,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03584708,0.00000015,1,0.10539242,0.00795583,0.13590141,1.00000000,4501.10900000,0.04560066,0.02060000,0.01524708,376.95758754,-0.01635219,24.00000000
pullin_24db_fm62p5_cp0p3,31.00000000,1550,Medium,0,1,1,NWPR,200,23.55700106,1,25.56413608,1,23.67726737,0.82158858,1,1,-0.01052745,-0.02823429,0.03027068,0.02614075,4501.15540402,382.85024095,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03442095,0.00000014,1,0.10320847,0.00770435,0.17084018,1.00000000,4501.12892477,0.02647925,0.01924985,0.01517111,382.85682617,-0.00658523,24.00000000
pullin_24db_fm62p5_cp0p3,32.00000000,1600,Medium,0,1,1,NWPR,200,23.62307993,1,24.41163625,1,23.37969224,0.79367133,1,1,-0.19868675,-0.02808686,0.02865060,0.02440733,4501.18430092,388.75209933,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03420421,0.00000014,1,0.10136683,0.00748026,0.16786199,1.00000000,4501.14750095,0.03679997,0.01790345,0.01630075,388.75609003,-0.00399071,24.00000000
pullin_24db_fm62p5_cp0p3,33.00000000,1650,Medium,0,1,1,NWPR,200,23.52297019,1,23.15470362,1,23.43235612,0.77510534,1,1,0.00000000,-0.03022496,0.02668298,0.02335780,4501.20781107,394.65373097,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03380037,0.00000013,1,0.10182804,0.00731864,0.08815218,1.00000000,4501.16473417,0.04307690,0.01656456,0.01723582,394.65537736,-0.00164639,24.00000000
pullin_24db_fm62p5_cp0p3,34.00000000,1700,Medium,0,1,1,NWPR,200,23.51872870,1,22.11103114,1,23.54805469,0.76176699,1,1,0.32158428,-0.03781765,0.02894156,0.02295346,4501.21161960,400.55850864,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03270752,0.00000013,1,0.10050745,0.00713369,0.51300568,1.00000000,4501.18063380,0.03098580,0.01523688,0.01747064,400.55468640,0.00382225,24.00000000
pullin_24db_fm62p5_cp0p3,35.00000000,1750,Medium,0,1,1,NWPR,200,23.46031282,1,22.95245924,1,22.81083601,0.76525720,1,1,-0.14556912,-0.04880184,0.02778334,0.02180722,4501.21417905,406.46369189,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03164342,0.00000013,1,0.09900253,0.00695801,0.27669288,1.00000000,4501.19521291,0.01896614,0.01392413,0.01771928,406.45401540,0.00967649,24.00000000
pullin_24db_fm62p5_cp0p3,36.00000000,1800,Medium,0,1,1,NWPR,200,23.43915207,1,22.09850954,1,23.44773116,0.75580892,1,1,-0.16233098,-0.04145023,0.02709758,0.02027062,4501.25816246,412.35901896,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03206448,0.00000012,1,0.09857703,0.00681229,0.21665781,1.00000000,4501.20848826,0.04967420,0.01262995,0.01943453,412.35336266,0.00565630,24.00000000
pullin_24db_fm62p5_cp0p3,37.00000000,1850,Medium,0,1,1,NWPR,200,23.43358801,1,22.54851340,1,23.37082394,0.76614746,1,1,-0.18698020,-0.05167709,0.02618942,0.01738442,4501.24915579,418.25481773,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03070446,0.00000012,1,0.09771015,0.00666831,0.25264031,1.00000000,4501.22048021,0.02867558,0.01135795,0.01934651,418.25272648,0.00209126,24.00000000
pullin_24db_fm62p5_cp0p3,38.00000000,1900,Medium,0,1,1,NWPR,200,23.44781965,1,24.33493401,1,23.57112808,0.78028411,1,1,0.09669379,-0.04550884,0.02572163,0.01522487,4501.29014313,424.14799102,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03103533,0.00000012,1,0.09692641,0.00653430,0.23376704,1.00000000,4501.23121273,0.05893040,0.01011166,0.02092367,424.15210518,-0.00411416,24.00000000
pullin_24db_fm62p5_cp0p3,39.00000000,1950,Medium,0,1,1,NWPR,200,23.65259818,1,21.34114178,1,23.76278175,0.70132977,1,1,0.06545962,-0.04250944,0.02446727,0.01340468,4501.32271405,430.04080480,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03108338,0.00000012,1,0.09766353,0.00643049,0.09607970,1.00000000,4501.24071326,0.08200078,0.00889456,0.02218882,430.05149714,-0.01069233,24.00000000
pullin_24db_fm62p5_cp0p3,40.00000000,2000,Medium,0,1,1,NWPR,200,23.58235065,1,23.49864146,1,22.75357137,0.59081360,1,1,0.16952706,-0.03870505,0.02389066,0.01208675,4501.35808641,435.93606844,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03121403,0.00000012,1,0.09720364,0.00631495,0.14566179,1.00000000,4501.24901270,0.10907371,0.00771003,0.02350400,435.95090076,-0.01483231,24.00000000
pullin_24db_fm62p5_cp0p3,41.00000000,2050,Medium,0,1,1,NWPR,200,23.60890309,1,22.96326383,1,23.63732380,0.52780838,1,1,0.11060531,-0.03007169,0.02357491,0.01165938,4501.41653088,441.83439009,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03201797,0.00000012,1,0.09663771,0.00620417,0.21183883,1.00000000,4501.25614528,0.16038560,0.00656138,0.02545659,441.85031449,-0.01592439,24.00000000
pullin_24db_fm62p5_cp0p3,42.00000000,2100,Medium,0,1,1,NWPR,200,23.61270905,1,24.30748327,1,23.53607707,0.30714791,1,1,-0.00737434,-0.03657308,0.02305308,0.01249451,4501.41591071,447.73951625,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03108026,0.00000011,1,0.09644697,0.00610416,0.22653004,1.00000000,4501.26214850,0.15376221,0.00545182,0.02562844,447.74973682,-0.01022057,24.00000000
pullin_24db_fm62p5_cp0p3,43.00000000,2150,Medium,0,1,1,NWPR,200,23.59442647,1,23.26817668,1,23.65655068,0.43198480,1,1,-0.02225189,-0.05120573,0.02392042,0.01315728,4501.37305357,453.64650828,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02900912,0.00000011,1,0.09331423,0.00597250,0.58017418,1.00000000,4501.26706298,0.10599059,0.00438443,0.02462469,453.64916630,-0.00265802,24.00000000
pullin_24db_fm62p5_cp0p3,44.00000000,2200,Medium,0,1,1,NWPR,200,23.63095832,1,23.48011059,1,22.85583832,0.41355172,1,1,-0.12474699,-0.05283616,0.02337673,0.01099361,4501.38984292,459.53610136,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02867446,0.00000011,1,0.09310939,0.00588327,0.36699776,1.00000000,4501.27093241,0.11891051,0.00336220,0.02531226,459.54860153,-0.01250018,24.00000000
pullin_24db_fm62p5_cp0p3,45.00000000,2250,Medium,0,1,1,NWPR,200,23.68249641,1,22.52139034,1,23.69846874,0.47593339,1,1,-0.09667990,-0.06025202,0.02297984,0.01136592,4501.37995123,465.43741309,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02764509,0.00000011,1,0.09328366,0.00580260,0.35009334,1.00000000,4501.27380339,0.10614784,0.00238799,0.02525711,465.44804118,-0.01062809,24.00000000
pullin_24db_fm62p5_cp0p3,46.00000000,2300,Medium,0,1,1,NWPR,200,23.70831167,1,22.56991966,1,23.72839811,0.53961934,1,1,-0.04954476,-0.05912912,0.02212695,0.01053105,4501.40315084,471.33788928,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02752916,0.00000011,1,0.09376771,0.00572902,0.13893857,1.00000000,4501.27572530,0.12742554,0.00146451,0.02606465,471.34748396,-0.00959468,24.00000000
pullin_24db_fm62p5_cp0p3,47.00000000,2350,Medium,0,1,1,NWPR,200,23.59406195,1,23.98109413,1,23.36386558,0.42088389,1,1,0.00000000,-0.06180634,0.02156811,0.00960178,4501.41069098,477.22689979,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02702010,0.00000011,1,0.09412490,0.00565723,0.14039844,1.00000000,4501.27675020,0.13394079,0.00059437,0.02642573,477.24692866,-0.02002887,24.00000000
pullin_24db_fm62p5_cp0p3,48.00000000,2400,Medium,0,1,1,NWPR,200,23.53760003,1,20.40601316,1,22.04842504,0.34401692,1,1,0.00000000,-0.06147541,0.02125338,0.01008254,4501.42830043,483.13628935,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02678525,0.00000011,1,0.09422811,0.00558587,0.23743515,1.00000000,4501.27693263,0.15136780,-0.00022002,0.02700527,483.14637415,-0.01008481,24.00000000
pullin_24db_fm62p5_cp0p3,49.00000000,2450,Medium,0,1,1,NWPR,200,23.33590528,1,24.31840358,1,23.23801450,0.34560893,1,1,0.12555204,-0.01392328,0.05218841,0.00820085,4501.44448879,489.02189892,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02652729,0.00000011,1,0.09712056,0.00554626,13.32929428,0.80114339,4501.27632952,0.16815927,-0.00097634,0.02750363,489.04581936,-0.02392045,24.00000000
pullin_24db_fm62p5_cp0p3,50.00000000,2500,Medium,0,1,1,NWPR,200,23.15909918,1,24.01250263,1,22.82731568,0.29935767,1,1,-0.47212558,-0.02183292,0.05081300,0.00775598,4501.43275231,494.91873913,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02561359,0.00000011,1,0.09677316,0.00547525,5.45421263,0.92385922,4501.27500000,0.15775231,-0.00167249,0.02728608,494.94526330,-0.02652417,24.00000000
pullin_24db_fm62p5_cp0p3,51.00000000,2550,Medium,0,1,1,NWPR,200,23.10107382,1,24.00796220,1,23.07214872,0.45167332,1,1,-0.27077794,-0.02886310,0.04883963,0.00874943,4501.41577063,500.83067785,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02461684,0.00000011,1,0.09363590,0.00538026,1.70521277,0.97883002,4501.27300525,0.14276538,-0.00230650,0.02692334,500.84470505,-0.01402720,24.00000000
pullin_24db_fm62p5_cp0p3,52.00000000,2600,Medium,0,1,1,NWPR,200,23.27471948,1,21.63833985,1,23.51475533,0.29884734,1,1,-0.22041478,-0.02969563,0.04754245,0.00959801,4501.42777850,506.73287359,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02432687,0.00000011,1,0.09337321,0.00531674,0.85935874,0.99189417,4501.27040832,0.15737018,-0.00287656,0.02720344,506.74414378,-0.01127019,24.00000000
pullin_24db_fm62p5_cp0p3,53.00000000,2650,Medium,0,1,1,NWPR,200,23.41698155,1,22.79031323,1,23.22478236,0.38795511,1,1,0.00000000,-0.03232483,0.04619387,0.00899662,4501.42871712,512.63586949,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02380096,0.00000010,1,0.09287256,0.00525372,0.41104345,0.99689633,4501.26727397,0.16144314,-0.00338108,0.02718204,512.64357875,-0.00770926,24.00000000
pullin_24db_fm62p5_cp0p3,54.00000000,2700,Medium,0,1,1,NWPR,200,23.48240988,1,24.15696584,1,23.66975821,0.45863889,1,1,0.00000000,-0.03361108,0.04491034,0.00857976,4501.43975494,518.53211678,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02351945,0.00000010,1,0.09289446,0.00519779,0.20438644,0.99881163,4501.26366850,0.17608645,-0.00381860,0.02733805,518.54300930,-0.01089252,24.00000000
