"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"29.00000000","Medium","1","1","NWPR","27.22427548","28.00000000","0.69749795","1","0.55042274","1","1","4502.25329683","4501.07931477","1.17398206","1334.92587454","1334.93443065","-0.00855611"
"30.00000000","Medium","1","1","NWPR","27.16881118","28.00000000","0.40377732","1","-0.09502417","1","1","4501.33627652","4501.10000000","0.23627652","1374.07305332","1374.07434171","-0.00128839"
"31.00000000","Medium","1","1","NWPR","27.26965498","28.00000000","0.43962205","1","-0.28271236","1","1","4501.18596960","4501.11931477","0.06665484","1413.21090053","1413.21442668","-0.00352615"
"32.00000000","Medium","1","1","NWPR","27.28410236","28.00000000","0.64127814","1","-0.24678984","1","1","4501.31451555","4501.13726095","0.17725460","1452.35310691","1452.35467365","-0.00156674"
"33.00000000","Medium","1","1","NWPR","27.35270328","28.00000000","0.76827372","1","-0.31991694","1","1","4501.20541095","4501.15384417","0.05156678","1491.48886139","1491.49507075","-0.00620935"
"34.00000000","Medium","1","1","NWPR","27.51564939","28.00000000","0.75803016","1","-0.40385956","1","1","4501.16906124","4501.16907380","-0.00001256","1530.64451968","1530.63560615","0.00891353"
"35.00000000","Medium","1","1","NWPR","27.50996911","28.00000000","0.84026688","1","-0.44906081","1","1","4501.03052954","4501.18296291","-0.15243337","1569.78923541","1569.77626814","0.01296727"
"36.00000000","Medium","1","1","NWPR","27.59978161","28.00000000","0.76430752","1","-0.28549122","1","1","4501.26702744","4501.19552826","0.07149919","1608.93287983","1608.91704514","0.01583468"
"37.00000000","Medium","1","1","NWPR","27.66787713","28.00000000","0.66931640","1","-0.53067726","1","1","4501.12783519","4501.20679021","-0.07895502","1648.07031078","1648.05792573","0.01238506"
"38.00000000","Medium","1","1","NWPR","27.59479733","28.00000000","0.67330810","1","-0.26160823","1","1","4501.41629312","4501.21677273","0.19952039","1687.20093749","1687.19889866","0.00203883"
"39.00000000","Medium","1","1","NWPR","27.62575587","28.00000000","0.71629582","1","-0.41719074","1","1","4501.31818699","4501.22550326","0.09268372","1726.33112489","1726.33995293","-0.00882804"
"40.00000000","Medium","1","1","NWPR","27.53660476","28.00000000","0.76344306","1","-0.45016215","1","1","4501.32012732","4501.23301270","0.08711462","1765.47415441","1765.48107778","-0.00692337"
"41.00000000","Medium","1","1","NWPR","27.40532513","28.00000000","0.51323452","1","0.00645435","1","1","4501.42759935","4501.23933528","0.18826406","1804.61868783","1804.62226275","-0.00357492"
"42.00000000","Medium","1","1","NWPR","27.36696194","28.00000000","0.64993506","1","0.01344791","1","1","4501.27010772","4501.24450850","0.02559922","1843.75778947","1843.76349767","-0.00570820"
"43.00000000","Medium","1","1","NWPR","27.36945800","28.00000000","0.74964810","1","0.05654749","1","1","4501.37369568","4501.24857298","0.12512270","1882.89278683","1882.90477273","-0.01198590"
"44.00000000","Medium","1","1","NWPR","27.41093347","28.00000000","0.78563472","1","-0.08390198","1","1","4501.12403981","4501.25157241","-0.12753260","1922.04622508","1922.04607846","0.00014662"
"45.00000000","Medium","1","1","NWPR","27.48459821","28.00000000","0.75399429","1","0.04386983","1","1","4501.24026295","4501.25355339","-0.01329044","1961.19145052","1961.18740582","0.00404470"
"46.00000000","Medium","1","1","NWPR","27.56496692","28.00000000","0.71133737","1","0.03284110","1","1","4501.08068094","4501.25456530","-0.17388436","2000.33188062","2000.32874615","0.00313448"
"47.00000000","Medium","1","1","NWPR","27.61348232","28.00000000","0.68165717","1","0.05410739","1","1","4501.06623941","4501.25466020","-0.18842078","2039.46661943","2039.47009125","-0.00347182"
"48.00000000","Medium","1","1","NWPR","27.68505406","28.00000000","0.74937880","1","0.32259281","1","1","4501.40710717","4501.25389263","0.15321454","2078.60800406","2078.61143339","-0.00342933"
"49.00000000","Medium","1","1","NWPR","27.68196304","28.00000000","0.74618616","1","0.15871069","1","1","4501.05931782","4501.25231952","-0.19300169","2117.74877363","2117.75276531","-0.00399168"
"50.00000000","Medium","1","1","NWPR","27.66313772","28.00000000","0.73431909","1","0.31119052","1","1","4501.25660914","4501.25000000","0.00660914","2156.89620051","2156.89408026","0.00212025"
