scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,cn0_control_valid,cn0_control_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_28db_fp31p25_cp0p3,20.00000000,1000,Medium,0,1,1,NWPR,25,27.88285331,1,26.75590495,1,27.14652210,0.82409679,1,1,0.41668836,-0.13872048,0.16570410,-0.01293524,4500.85350124,982.70170266,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04090304,0.00001395,0,0.04075803,0.01304054,1.00000000,1.00000000,4500.83701270,0.01648854,0.03348997,0.00741307,982.68522883,0.01647383,28.00000000
pullin_28db_fp31p25_cp0p3,21.00000000,1050,Medium,0,1,1,NWPR,25,27.88285331,1,26.75590495,1,27.14652210,0.82634416,1,1,-0.03674009,-0.13997260,0.13304284,-0.01555988,4500.87602858,1021.83512035,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03871087,0.00007751,0,0.04169374,0.01480838,1.00000000,1.00000000,4500.86991326,0.00611532,0.03230544,0.00640543,1021.82308588,0.01203447,28.00000000
pullin_28db_fp31p25_cp0p3,22.00000000,1100,Medium,0,1,1,NWPR,13,27.77686081,1,27.29959094,1,27.14735521,0.88319426,1,1,0.07496635,-0.12383719,0.10647290,-0.01484304,4500.93497002,1060.96805622,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04132126,0.00007042,0,0.04315907,0.01641760,1.00000000,1.00000000,4500.90161273,0.03335729,0.03108834,0.01023292,1060.96122384,0.00683238,28.00000000
pullin_28db_fp31p25_cp0p3,23.00000000,1150,Medium,0,1,1,NWPR,13,27.70264248,1,27.56636458,1,27.44634583,0.85332479,1,1,-0.14299574,-0.12272024,0.08785419,-0.01477261,4500.94366216,1100.10115074,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03694850,0.00006399,0,0.04458199,0.01741896,1.00000000,1.00000000,4500.93208021,0.01158195,0.02984205,0.00710645,1100.09963210,0.00151864,28.00000000
pullin_28db_fp31p25_cp0p3,24.00000000,1200,Medium,0,1,1,NWPR,13,27.73184142,1,27.52509549,1,27.56179959,0.85762510,1,1,0.59507639,-0.10704055,0.08461390,-0.01086417,4500.98918446,1139.23808065,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03916924,0.00008904,0,0.03945686,0.01773207,1.00000000,1.00000000,4500.96128826,0.02789620,0.02857005,0.01059920,1139.23829984,-0.00021919,28.00000000
pullin_28db_fp31p25_cp0p3,25.00000000,1250,Medium,0,1,1,NWPR,13,27.59388046,1,28.16398939,1,27.59741761,0.85137689,1,1,-0.53295728,-0.13008787,0.07612034,-0.01330905,4500.96360607,1178.37119930,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02802120,0.00008090,0,0.04051670,0.01859967,1.00000000,1.00000000,4500.98921291,-0.02560685,0.02727587,0.00074534,1178.37721600,-0.00601670,28.00000000
pullin_28db_fp31p25_cp0p3,26.00000000,1300,Medium,0,1,1,NWPR,13,27.65365149,1,27.89113809,1,27.78393577,0.85322366,1,1,-0.46815345,-0.16293097,0.07243889,-0.01402123,4501.00167130,1217.49967445,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03009611,0.00007350,0,0.04160519,0.01901942,1.00000000,1.00000000,4501.01583380,-0.01416250,0.02596312,0.00413300,1217.51636933,-0.01669488,28.00000000
pullin_28db_fp31p25_cp0p3,27.00000000,1350,Medium,0,1,1,NWPR,13,27.77562336,1,27.57458435,1,27.87128951,0.83953854,1,1,0.14682211,-0.13864258,0.06653454,-0.01169072,4501.08542812,1256.63629418,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03956344,0.00006678,0,0.04247926,0.01907182,1.00000000,1.00000000,4501.04113417,0.04429395,0.02463544,0.01492799,1256.65574841,-0.01945423,28.00000000
pullin_28db_fp31p25_cp0p3,28.00000000,1400,Medium,0,1,1,NWPR,13,27.71333395,1,27.49475868,1,27.15773271,0.80001539,1,1,-0.18305629,-0.11335361,0.06586207,-0.00778688,4501.10404945,1295.78320910,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03513714,0.00006068,0,0.04410328,0.01896606,1.00000000,1.00000000,4501.06510095,0.03894850,0.02329655,0.01184059,1295.79534171,-0.01213261,28.00000000
pullin_28db_fp31p25_cp0p3,29.00000000,1450,Medium,0,1,1,NWPR,13,27.64370474,1,26.12193403,1,27.05094494,0.77448573,1,1,-0.67213873,-0.12437064,0.06238010,-0.00389627,4501.05600083,1334.93062538,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02018775,0.00005513,0,0.04482881,0.01867767,1.00000000,1.00000000,4501.08772477,-0.03172394,0.02195015,-0.00176240,1334.93513758,-0.00451220,28.00000000
pullin_28db_fp31p25_cp0p3,30.00000000,1500,Medium,0,1,1,NWPR,13,27.53929193,1,28.23754619,1,27.53004275,0.83908621,1,1,-0.12155705,-0.12774998,0.05770214,-0.00582724,4501.09614531,1374.06428116,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02369535,0.00005010,0,0.04508433,0.01828936,1.00000000,1.00000000,4501.10900000,-0.01285469,0.02060000,0.00309535,1374.07512432,-0.01084316,28.00000000
pullin_28db_fp31p25_cp0p3,31.00000000,1550,Medium,0,1,1,NWPR,13,27.45228064,1,27.17727262,1,27.37435035,0.84448113,1,1,-0.01270510,-0.12401374,0.05554443,-0.00376788,4501.13380566,1413.20718162,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02582564,0.00004552,0,0.04578712,0.01791176,1.00000000,1.00000000,4501.12892477,0.00488090,0.01924985,0.00657579,1413.21529019,-0.00810857,28.00000000
pullin_28db_fp31p25_cp0p3,32.00000000,1600,Medium,0,1,1,NWPR,13,27.49358892,1,27.84454503,1,27.58853021,0.86276359,1,1,0.40352035,-0.10287081,0.05222128,-0.00356713,4501.20118545,1452.34182023,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03280528,0.00004006,0,0.03955731,0.01696562,1.00000000,1.00000000,4501.14750095,0.05368450,0.01790345,0.01490182,1452.35562345,-0.01380322,28.00000000
pullin_28db_fp31p25_cp0p3,33.00000000,1650,Medium,0,1,1,NWPR,13,27.57699890,1,27.37217259,1,27.46359534,0.83905747,1,1,-0.29905890,-0.11912201,0.04991262,-0.00305744,4501.14247744,1491.48650149,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01793876,0.00008489,0,0.04016522,0.01712090,1.00000000,1.00000000,4501.16473417,-0.02225673,0.01656456,0.00137420,1491.49611240,-0.00961091,28.00000000
pullin_28db_fp31p25_cp0p3,34.00000000,1700,Medium,0,1,1,NWPR,13,27.69700113,1,27.42225045,1,27.69549750,0.83544824,1,1,-0.38486359,-0.11597538,0.04774239,-0.00353747,4501.18639273,1530.62805617,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02177738,0.00007713,0,0.04078315,0.01801190,1.00000000,1.00000000,4501.18063380,0.00575893,0.01523688,0.00654050,1530.63674539,-0.00868922,28.00000000
pullin_28db_fp31p25_cp0p3,35.00000000,1750,Medium,0,1,1,NWPR,13,27.64713476,1,27.21386861,1,27.01062086,0.83753887,1,1,-0.30432013,-0.12044255,0.04531737,-0.00091896,4501.18795698,1569.77571229,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01830991,0.00007008,0,0.04277393,0.01860418,1.00000000,1.00000000,4501.19521291,-0.00725593,0.01392413,0.00438578,1569.77751090,-0.00179861,28.00000000
pullin_28db_fp31p25_cp0p3,36.00000000,1800,Medium,0,1,1,NWPR,13,27.58279013,1,27.06883954,1,27.13450376,0.87038798,1,1,-0.89880639,-0.13405341,0.04506777,0.00016368,4501.16654663,1608.92218706,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01098990,0.00009308,0,0.04374261,0.01888968,1.00000000,1.00000000,4501.20848826,-0.04194163,0.01262995,-0.00164006,1608.91839749,0.00378956,28.00000000
pullin_28db_fp31p25_cp0p3,37.00000000,1850,Medium,0,1,1,NWPR,13,27.48740865,1,28.04893960,1,27.43307103,0.83083442,1,1,-0.07697138,-0.13197051,0.04366892,0.00175887,4501.23876706,1648.07186829,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02134267,0.00008457,0,0.04457642,0.01949179,1.00000000,1.00000000,4501.22048021,0.01828685,0.01135795,0.00998472,1648.05939393,0.01247436,28.00000000
pullin_28db_fp31p25_cp0p3,38.00000000,1900,Medium,0,1,1,NWPR,13,27.36888928,1,27.49628185,1,27.26021103,0.83668100,1,1,0.13110384,-0.12565927,0.04190907,0.00122543,4501.26840817,1687.21330742,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02278948,0.00007684,0,0.04589966,0.01978507,1.00000000,1.00000000,4501.23121273,0.03719544,0.01011166,0.01267782,1687.20048915,0.01281827,28.00000000
pullin_28db_fp31p25_cp0p3,39.00000000,1950,Medium,0,1,1,NWPR,13,27.27975782,1,26.79331222,1,27.09414921,0.81723535,1,1,0.27897566,-0.10771915,0.04154281,-0.00003547,4501.31352469,1726.35015797,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02682320,0.00006981,0,0.04707759,0.01978148,1.00000000,1.00000000,4501.24071326,0.07281143,0.00889456,0.01792864,1726.34167232,0.00848565,28.00000000
pullin_28db_fp31p25_cp0p3,40.00000000,2000,Medium,0,1,1,NWPR,13,27.23450935,1,26.37247449,1,26.94620888,0.74977014,1,1,-0.89522320,-0.11392532,0.04171618,0.00089405,4501.18221245,1765.49713634,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,-0.00309414,0.00009011,0,0.04119004,0.01918750,1.00000000,1.00000000,4501.24901270,-0.06680025,0.00771003,-0.01080417,1765.48293285,0.01420348,28.00000000
