time_s,state,frame_valid,cn0_valid,cn0_method,cn0_db_hz,pli,fll_locked,dll_locked,doppler_hz,truth_doppler_hz,doppler_error_hz,tracked_code_phase_chips,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
0.02000000,Deep,1,0,NWPR,0.00000000,1.00000000,0,0,4499.90030000,4500.00092360,-0.10062360,200.16795282,200.11795545,0.04999737,7.00000000
1.00000000,Deep,1,0,NWPR,0.00000000,0.48169381,1,0,4499.87386811,4500.04616798,-0.17229986,205.95393716,205.89780221,0.05613495,7.00000000
2.00000000,Deep,1,0,NWPR,0.00000000,0.35899128,0,1,4499.82069791,4500.09226423,-0.27156632,211.86006830,211.79566489,0.06440341,7.00000000
3.00000000,Deep,1,0,NWPR,0.00000000,0.39624451,1,1,4499.68302702,4500.13821723,-0.45519021,217.75780024,217.69358790,0.06421234,7.00000000
4.00000000,Deep,1,0,NWPR,0.00000000,0.10102812,1,1,4499.66049560,4500.18395585,-0.52346025,223.65248881,223.59157100,0.06091780,7.00000000
5.00000000,Deep,1,0,NWPR,0.00000000,0.07797811,1,1,4499.81740844,4500.22940952,-0.41200109,229.54651325,229.48961387,0.05689938,7.00000000
6.00000000,Deep,1,0,NWPR,0.00000000,0.20691554,1,1,4499.83858361,4500.27450850,-0.43592489,235.43713777,235.38771609,0.04942168,7.00000000
7.00000000,Deep,1,0,NWPR,0.00000000,0.17301888,1,1,4499.82298711,4500.31918397,-0.49619686,241.33956871,241.28587714,0.05369157,7.00000000
8.00000000,Deep,1,0,NWPR,0.00000000,0.06504077,1,1,4499.85220201,4500.36336832,-0.51116632,247.23783984,247.18409644,0.05374341,7.00000000
9.00000000,Deep,1,0,NWPR,0.00000000,0.19329901,1,1,4500.04802156,4500.40699525,-0.35897369,253.13451511,253.08237328,0.05214183,7.00000000
10.00000000,Deep,1,1,NWPR,8.01935058,0.18581725,1,1,4500.10244061,4500.45000000,-0.34755939,259.03241216,258.98070690,0.05170526,7.00000000
11.00000000,Deep,1,1,NWPR,8.48000508,0.26557156,1,1,4500.03715749,4500.49231952,-0.45516202,264.93368430,264.87909644,0.05458786,7.00000000
12.00000000,Deep,1,1,NWPR,8.26941303,0.40299931,1,1,4500.22984472,4500.53389263,-0.30404790,270.83587643,270.77754096,0.05833547,7.00000000
13.00000000,Deep,1,1,NWPR,7.34988288,0.26219543,1,1,4500.31608565,4500.57466020,-0.25857454,276.73426484,276.67603945,0.05822539,7.00000000
14.00000000,Deep,1,1,NWPR,7.06928108,0.19386551,1,1,4500.61697855,4500.61456530,0.00241325,282.63087934,282.57459081,0.05628853,7.00000000
15.00000000,Deep,1,1,NWPR,6.60710911,0.26576821,1,1,4500.79153803,4500.65355339,0.13798464,288.52798017,288.47319387,0.05478630,7.00000000
16.00000000,Deep,1,1,NWPR,6.13019517,0.09438378,1,1,4500.89235705,4500.69157241,0.20078464,294.42242745,294.37184740,0.05058004,7.00000000
17.00000000,Deep,1,1,NWPR,5.00587886,0.35157299,1,1,4500.73309486,4500.72857298,0.00452188,300.32391632,300.27055010,0.05336621,7.00000000
18.00000000,Deep,1,1,NWPR,5.20163225,0.14929860,1,1,4500.90422046,4500.76450850,0.13971196,306.22370518,306.16930060,0.05440457,7.00000000
19.00000000,Deep,1,1,NWPR,4.96988656,0.15820183,1,1,4500.83517064,4500.79933528,0.03583535,312.12340973,312.06809748,0.05531225,7.00000000
20.00000000,Deep,1,1,NWPR,4.46982041,0.34675440,1,1,4501.06616485,4500.83301270,0.23315214,318.02481388,317.96693925,0.05787463,7.00000000
21.00000000,Deep,1,1,NWPR,2.81304841,0.17628578,1,1,4500.93348268,4500.86550326,0.06797942,323.92015631,323.86582439,0.05433193,7.00000000
22.00000000,Deep,1,1,NWPR,2.19203647,0.24280721,1,1,4500.64923063,4500.89677273,-0.24754210,329.81698027,329.76475131,0.05222896,7.00000000
23.00000000,Deep,1,1,NWPR,3.82022894,0.48104759,1,1,4500.70949275,4500.92679021,-0.21729747,335.70588720,335.66371839,0.04216880,7.00000000
24.00000000,Deep,1,1,NWPR,4.83653620,0.28820068,1,1,4500.50952927,4500.95552826,-0.44599898,341.59855037,341.56272399,0.03582638,7.00000000
25.00000000,Deep,1,1,NWPR,4.52160897,0.17466364,1,1,4500.72746617,4500.98296291,-0.25549675,347.49327849,347.46176639,0.03151210,7.00000000
26.00000000,Deep,1,1,NWPR,4.41520693,0.10232994,1,1,4500.79791806,4501.00907380,-0.21115574,353.39279644,353.36084389,0.03195255,7.00000000
27.00000000,Deep,1,1,NWPR,3.07011328,0.15139671,1,1,4501.13543843,4501.03384417,0.10159426,359.29869280,359.25995473,0.03873807,7.00000000
28.00000000,Deep,1,1,NWPR,0.15581739,0.18601348,1,1,4501.16393922,4501.05726095,0.10667827,365.18831085,365.15909715,0.02921370,7.00000000
29.00000000,Deep,1,1,NWPR,-1.42047986,0.13332842,1,1,4500.88544154,4501.07931477,-0.19387323,371.08010469,371.05826936,0.02183533,7.00000000
30.00000000,Deep,1,1,NWPR,-1.21704406,0.16081031,1,1,4500.84367533,4501.10000000,-0.25632467,376.97325677,376.95746959,0.01578718,7.00000000
