scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,cn0_control_valid,cn0_control_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_28db_fp31p25_cp0p3,10.00000000,500,Strong,0,1,1,NWPR,200,26.91188576,1,24.16736920,1,25.83732254,0.81838905,1,1,-0.38477066,0.05313025,0.37594174,-0.10949635,4500.47532842,591.49413815,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,1,1,0.04824607,0.00003715,0,0.02906719,0.01640281,1.00000000,1.00000000,4500.45100000,0.02432842,0.04287249,0.00537358,591.32419736,0.16994079,28.00000000
pullin_28db_fp31p25_cp0p3,11.00000000,550,LongFast,0,1,1,NWPR,200,26.65754280,1,26.95614064,1,25.77688803,0.83181656,1,1,-0.09813747,-0.09813747,0.00000000,-0.18999109,4500.49013795,630.63724028,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04233250,0.00003362,0,0.03223535,0.01604773,1.00000000,1.00000000,4500.49352952,-0.00339157,0.04217634,0.00015616,630.45873930,0.17850098,28.00000000
pullin_28db_fp31p25_cp0p3,12.00000000,600,LongFast,0,1,1,NWPR,200,26.65754280,1,26.95614064,1,25.77688803,0.86643818,1,1,-0.51948891,-0.20422541,0.18758697,-0.02756640,4500.51586803,669.62759075,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.03942974,0.00003055,0,0.03789717,0.01591122,1.00000000,1.00000000,4500.53533263,-0.01946459,0.04142002,-0.00199028,669.59364794,0.03394281,28.00000000
pullin_28db_fp31p25_cp0p3,13.00000000,650,LongFast,0,1,1,NWPR,200,26.65754280,1,26.95614064,1,25.77688803,0.80870959,1,1,1.62275757,0.16061135,0.21892816,-0.02047254,4500.61741503,708.65293273,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04922045,0.00002777,0,0.03904408,0.01553461,1.00000000,1.00000000,4500.57635020,0.04106483,0.04060563,0.00861481,708.72891672,-0.07598398,28.00000000
pullin_28db_fp31p25_cp0p3,14.00000000,700,LongFast,0,1,1,NWPR,200,26.65754280,1,26.95614064,1,25.77688803,0.80529887,1,1,-0.61910292,0.08550213,0.21622622,0.00213080,4500.63365340,747.90724904,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04464172,0.00002523,0,0.04044345,0.01519697,1.00000000,1.00000000,4500.61652530,0.01712810,0.03973549,0.00490624,747.86453855,0.04271049,28.00000000
pullin_28db_fp31p25_cp0p3,15.00000000,750,LongLock,0,1,1,NWPR,25,26.69554636,1,26.80316422,1,26.94844176,0.84252937,1,1,1.24215700,0.31743485,0.23990504,-0.02135416,4500.67243256,787.08745126,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04390823,0.00002257,0,0.03755397,0.01460855,1.00000000,1.00000000,4500.65580339,0.01662917,0.03881201,0.00509622,787.00050586,0.08694540,28.00000000
pullin_28db_fp31p25_cp0p3,16.00000000,800,LongLock,0,1,1,NWPR,25,26.93419904,1,26.22279023,1,27.00326776,0.83469478,1,1,0.45318917,0.39949056,0.13248250,-0.03309631,4500.69764101,826.19727913,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.04112134,0.00002051,0,0.03745636,0.01422688,1.00000000,1.00000000,4500.69413241,0.00350859,0.03783780,0.00328355,826.13681064,0.06046849,28.00000000
pullin_28db_fp31p25_cp0p3,17.00000000,850,LongLock,0,1,1,NWPR,25,27.05449347,1,27.38713793,1,27.31654341,0.86385647,1,1,-0.22642930,0.22212159,0.11906339,-0.03137128,4500.69978305,865.29229157,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,1,1,0.03597100,0.00001864,0,0.03775912,0.01388047,1.00000000,1.00000000,4500.73146298,-0.03167993,0.03681557,-0.00084457,865.27344440,0.01884717,28.00000000
pullin_28db_fp31p25_cp0p3,18.00000000,900,Medium,0,1,1,NWPR,25,27.11603772,1,27.62398860,1,27.35963907,0.81846145,1,1,0.30487213,0.15921114,0.14566099,-0.04943005,4500.77853940,904.42115349,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04159153,0.00001695,0,0.03997082,0.01364624,1.00000000,1.00000000,4500.76774850,0.01079090,0.03574818,0.00584335,904.41039827,0.01075522,28.00000000
pullin_28db_fp31p25_cp0p3,19.00000000,950,Medium,0,1,1,NWPR,25,27.11603772,1,27.62398860,1,27.35963907,0.87741348,1,1,-0.25827694,-0.02348017,0.09314153,-0.01523086,4500.80721387,943.55032094,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03995116,0.00001540,0,0.04060801,0.01334901,1.00000000,1.00000000,4500.80294528,0.00426858,0.03463862,0.00531254,943.54766296,0.00265798,28.00000000
pullin_28db_fp31p25_cp0p3,20.00000000,1000,Medium,0,1,1,NWPR,25,27.11603772,1,27.62398860,1,27.35963907,0.85113433,1,1,0.36229723,-0.11066540,0.15786591,-0.00659508,4500.84692774,982.68334748,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04013274,0.00001400,0,0.04155019,0.01307875,1.00000000,1.00000000,4500.83701270,0.00991504,0.03348997,0.00664277,982.68522883,-0.00188135,28.00000000
pullin_28db_fp31p25_cp0p3,21.00000000,1050,Medium,0,1,1,NWPR,25,27.11603772,1,27.62398860,1,27.35963907,0.82244240,1,1,0.38742799,-0.14114494,0.13570839,-0.00254218,4500.88829001,1021.81812580,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04044256,0.00001273,0,0.04229272,0.01280255,1.00000000,1.00000000,4500.86991326,0.01837675,0.03230544,0.00813711,1021.82308588,-0.00496008,28.00000000
pullin_28db_fp31p25_cp0p3,22.00000000,1100,Medium,0,1,1,NWPR,13,27.18704169,1,26.82974792,1,27.03286688,0.78388581,1,1,-0.05263445,-0.08750644,0.11219243,-0.00038480,4500.93703367,1060.95134783,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04118564,0.00007728,0,0.04300124,0.01480261,1.00000000,1.00000000,4500.90161273,0.03542094,0.03108834,0.01009730,1060.96122384,-0.00987600,28.00000000
pullin_28db_fp31p25_cp0p3,23.00000000,1150,Medium,0,1,1,NWPR,13,27.25411318,1,27.25739029,1,27.15887122,0.80505765,1,1,0.23849307,-0.09107601,0.09433578,0.00244128,4500.94536222,1100.08775875,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03781043,0.00008669,0,0.03888430,0.01673093,1.00000000,1.00000000,4500.93208021,0.01328200,0.02984205,0.00796838,1100.09963210,-0.01187335,28.00000000
pullin_28db_fp31p25_cp0p3,24.00000000,1200,Medium,0,1,1,NWPR,13,27.28605600,1,27.37782951,1,27.25224858,0.81012170,1,1,0.04233194,-0.13539963,0.08830826,0.00698420,4500.94323426,1139.22516431,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03304475,0.00009372,0,0.04053217,0.01822062,1.00000000,1.00000000,4500.96128826,-0.01805400,0.02857005,0.00447470,1139.23829984,-0.01313553,28.00000000
pullin_28db_fp31p25_cp0p3,25.00000000,1250,Medium,0,1,1,NWPR,13,27.23768145,1,26.59681088,1,26.94842215,0.75898112,1,1,0.33994185,-0.06573900,0.09108265,0.00718392,4501.06641126,1178.36660317,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.04772200,0.00009505,0,0.04228412,0.01933155,1.00000000,1.00000000,4500.98921291,0.07719835,0.02727587,0.02044614,1178.37721600,-0.01061283,28.00000000
pullin_28db_fp31p25_cp0p3,26.00000000,1300,Medium,0,1,1,NWPR,13,27.22466625,1,28.57192607,1,27.41332893,0.78187319,1,1,-0.02240614,-0.07407101,0.08168922,0.00710067,4501.03684019,1217.50252874,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.03447551,0.00008636,0,0.04362771,0.01994609,1.00000000,1.00000000,4501.01583380,0.02100639,0.02596312,0.00851240,1217.51636933,-0.01384059,28.00000000
pullin_28db_fp31p25_cp0p3,27.00000000,1350,Medium,0,1,1,NWPR,13,27.35237001,1,28.04279871,1,27.47891088,0.77755660,1,1,-0.22131904,-0.08405443,0.07470087,0.00909393,4501.02123804,1256.64398129,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02517045,0.00009366,0,0.04457568,0.02027307,1.00000000,1.00000000,4501.04113417,-0.01989613,0.02463544,0.00053501,1256.65574841,-0.01176712,28.00000000
pullin_28db_fp31p25_cp0p3,28.00000000,1400,Medium,0,1,1,NWPR,13,27.47174703,1,28.09377892,1,27.60581129,0.80979530,1,1,0.02813457,-0.07610231,0.06797920,0.00713329,4501.06337634,1295.77923289,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02834217,0.00008509,0,0.04539997,0.02045005,1.00000000,1.00000000,4501.06510095,-0.00172461,0.02329655,0.00504563,1295.79534171,-0.01610882,28.00000000
pullin_28db_fp31p25_cp0p3,29.00000000,1450,Medium,0,1,1,NWPR,13,27.56664594,1,27.66107383,1,27.60924305,0.83735265,1,1,-0.49736853,-0.08127795,0.06375415,0.00879001,4501.08200182,1334.92151049,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02629546,0.00007731,0,0.04611015,0.02035808,1.00000000,1.00000000,4501.08772477,-0.00572294,0.02195015,0.00434531,1334.93513758,-0.01362709,28.00000000
pullin_28db_fp31p25_cp0p3,30.00000000,1500,Medium,0,1,1,NWPR,13,27.58149570,1,27.12279028,1,26.96715326,0.85865991,1,1,-0.43031917,-0.09251914,0.06056037,0.00953904,4501.09832192,1374.06396883,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02430393,0.00007024,0,0.04730355,0.02013583,1.00000000,1.00000000,4501.10900000,-0.01067808,0.02060000,0.00370393,1374.07512432,-0.01115548,28.00000000
pullin_28db_fp31p25_cp0p3,31.00000000,1550,Medium,0,1,1,NWPR,13,27.46624228,1,27.73948656,1,27.27965287,0.88107885,1,1,-0.37249540,-0.07600448,0.05815694,0.00776459,4501.13213569,1413.19950376,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02444926,0.00006182,0,0.04086687,0.01909157,1.00000000,1.00000000,4501.12892477,0.00321092,0.01924985,0.00519941,1413.21529019,-0.01578643,28.00000000
pullin_28db_fp31p25_cp0p3,32.00000000,1600,Medium,0,1,1,NWPR,13,27.41957987,1,28.08781877,1,27.42468523,0.85948267,1,1,-0.31143328,-0.07776478,0.05510092,0.00804314,4501.14110947,1452.33937609,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02159510,0.00005617,0,0.04144770,0.01869822,1.00000000,1.00000000,4501.14750095,-0.00639148,0.01790345,0.00369165,1452.35562345,-0.01624735,28.00000000
pullin_28db_fp31p25_cp0p3,33.00000000,1650,Medium,0,1,1,NWPR,13,27.47333611,1,28.30415881,1,27.61321656,0.88149049,1,1,-0.02090692,-0.06805406,0.05237530,0.00861575,4501.18010185,1491.48474516,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02456501,0.00005103,0,0.04192439,0.01827091,1.00000000,1.00000000,4501.16473417,0.01536768,0.01656456,0.00800045,1491.49611240,-0.01136724,28.00000000
pullin_28db_fp31p25_cp0p3,34.00000000,1700,Medium,0,1,1,NWPR,13,27.66346249,1,27.55702232,1,27.82346693,0.83429936,1,1,-0.23095027,-0.06675743,0.05028266,0.00894375,4501.19509087,1530.62404017,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02295474,0.00004637,0,0.04221372,0.01782992,1.00000000,1.00000000,4501.18063380,0.01445707,0.01523688,0.00771786,1530.63674539,-0.01270522,28.00000000
pullin_28db_fp31p25_cp0p3,35.00000000,1750,Medium,0,1,1,NWPR,13,27.75243420,1,27.36152103,1,27.12818551,0.82477285,1,1,0.16749776,-0.07373933,0.04918027,0.00911834,4501.18885666,1569.77031170,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01823511,0.00004214,0,0.04303899,0.01743688,1.00000000,1.00000000,4501.19521291,-0.00635625,0.01392413,0.00431098,1569.77751090,-0.00719920,28.00000000
pullin_28db_fp31p25_cp0p3,36.00000000,1800,Medium,0,1,1,NWPR,13,27.71999771,1,26.18530747,1,26.97720821,0.81749928,1,1,0.35926701,-0.04383930,0.05003822,0.00695319,4501.27568473,1608.90221533,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.02917790,0.00008528,0,0.04387426,0.01776245,1.00000000,1.00000000,4501.20848826,0.06719647,0.01262995,0.01654795,1608.91839749,-0.01618216,28.00000000
pullin_28db_fp31p25_cp0p3,37.00000000,1850,Medium,0,1,1,NWPR,13,27.56735875,1,26.81712882,1,27.16706984,0.74816206,1,1,0.33696612,-0.04865347,0.04866374,0.00766735,4501.21993558,1648.04644040,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01603336,0.00009345,0,0.04518838,0.01882312,1.00000000,1.00000000,4501.22048021,-0.00054464,0.01135795,0.00467541,1648.05939393,-0.01295353,28.00000000
pullin_28db_fp31p25_cp0p3,38.00000000,1900,Medium,0,1,1,NWPR,13,27.27041267,1,27.16890443,1,26.86656879,0.77664030,1,1,0.22962995,-0.03393095,0.04712138,0.00699465,4501.24580942,1687.18588847,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01739210,0.00008491,0,0.04702078,0.01967337,1.00000000,1.00000000,4501.23121273,0.01459669,0.01011166,0.00728044,1687.20048915,-0.01460068,28.00000000
pullin_28db_fp31p25_cp0p3,39.00000000,1950,Medium,0,1,1,NWPR,13,27.17703029,1,27.65899093,1,27.13357779,0.80589302,1,1,-0.40459111,-0.04184071,0.04490363,0.00675078,4501.20942665,1726.32668602,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00798831,0.00007472,0,0.04108685,0.01938702,1.00000000,1.00000000,4501.24071326,-0.03128661,0.00889456,-0.00090625,1726.34167232,-0.01498630,28.00000000
pullin_28db_fp31p25_cp0p3,40.00000000,2000,Medium,0,1,1,NWPR,13,27.16467043,1,27.31323783,1,27.25035310,0.79688320,1,1,-0.48898045,-0.04484571,0.04352239,0.00769285,4501.22854661,1765.47035355,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00977156,0.00006789,0,0.04207921,0.01933727,1.00000000,1.00000000,4501.24901270,-0.02046610,0.00771003,0.00206153,1765.48293285,-0.01257930,28.00000000
pullin_28db_fp31p25_cp0p3,41.00000000,2050,Medium,0,1,1,NWPR,13,27.19852020,1,27.37737604,1,27.25103569,0.82073813,1,1,-0.28036121,-0.03182319,0.04425199,0.00781457,4501.29550240,1804.61732488,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01964416,0.00009016,0,0.04273455,0.01938297,1.00000000,1.00000000,4501.25614528,0.03935712,0.00656138,0.01308278,1804.62426046,-0.00693558,28.00000000
pullin_28db_fp31p25_cp0p3,42.00000000,2100,Medium,0,1,1,NWPR,13,27.29262554,1,26.76238376,1,27.10041818,0.79656492,1,1,-0.26355968,-0.03603649,0.04296165,0.00761519,4501.26378264,1843.76285466,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01039086,0.00008191,0,0.04341932,0.01969451,1.00000000,1.00000000,4501.26214850,0.00163415,0.00545182,0.00493904,1843.76564515,-0.00279049,28.00000000
pullin_28db_fp31p25_cp0p3,43.00000000,2150,Medium,0,1,1,NWPR,13,27.34594668,1,27.26073777,1,27.39130059,0.82391617,1,1,-0.43462871,-0.03102064,0.04256863,0.00792552,4501.26877110,1882.90694588,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00892000,0.00007442,0,0.04429795,0.01976855,1.00000000,1.00000000,4501.26706298,0.00170812,0.00438443,0.00453557,1882.90707728,-0.00013140,28.00000000
pullin_28db_fp31p25_cp0p3,44.00000000,2200,Medium,0,1,1,NWPR,13,27.44043797,1,28.06779409,1,27.56403279,0.86766767,1,1,0.15417587,-0.02803926,0.04124471,0.00736921,4501.28242652,1922.04896072,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01003706,0.00006762,0,0.04506521,0.01961736,1.00000000,1.00000000,4501.27093241,0.01149410,0.00336220,0.00667486,1922.04854756,0.00041316,28.00000000
pullin_28db_fp31p25_cp0p3,45.00000000,2250,Medium,0,1,1,NWPR,13,27.60943274,1,28.52092048,1,27.80373544,0.84993274,1,1,0.38425058,-0.02157566,0.04032089,0.00742956,4501.30950403,1961.19318896,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01334038,0.00006144,0,0.04556210,0.01930403,1.00000000,1.00000000,4501.27380339,0.03570064,0.00238799,0.01095239,1961.19004712,0.00314183,28.00000000
pullin_28db_fp31p25_cp0p3,46.00000000,2300,Medium,0,1,1,NWPR,13,27.73965592,1,28.02585812,1,27.86469100,0.88053903,1,1,0.24102678,-0.02681395,0.03974184,0.00812171,4501.27695201,2000.34232773,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00600452,0.00005583,0,0.04593850,0.01890991,1.00000000,1.00000000,4501.27572530,0.00122671,0.00146451,0.00454001,2000.33156748,0.01076025,28.00000000
pullin_28db_fp31p25_cp0p3,47.00000000,2350,Medium,0,1,1,NWPR,13,27.80866889,1,26.94952894,1,27.61254942,0.84529952,1,1,0.45332410,-0.02104325,0.03846463,0.00791714,4501.30275425,2039.48983929,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01001059,0.00004913,0,0.03972806,0.01790560,1.00000000,1.00000000,4501.27675020,0.02600406,0.00059437,0.00941622,2039.47310061,0.01673867,28.00000000
pullin_28db_fp31p25_cp0p3,48.00000000,2400,Medium,0,1,1,NWPR,13,27.76028812,1,27.62729963,1,27.59143765,0.85173640,1,1,0.07348285,-0.02681455,0.03832459,0.00831242,4501.28241644,2078.63587216,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00518541,0.00004464,0,0.04082744,0.01754841,1.00000000,1.00000000,4501.27693263,0.00548381,-0.00022002,0.00540543,2078.61463895,0.02123321,28.00000000
pullin_28db_fp31p25_cp0p3,49.00000000,2450,Medium,0,1,1,NWPR,13,27.68436946,1,27.94012359,1,27.57328364,0.85897544,1,1,0.23744128,-0.02340146,0.03726720,0.00814850,4501.30253983,2117.78250597,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00784198,0.00004057,0,0.04101456,0.01712571,1.00000000,1.00000000,4501.27632952,0.02621032,-0.00097634,0.00881833,2117.75617543,0.02633054,28.00000000
pullin_28db_fp31p25_cp0p3,50.00000000,2500,Medium,0,1,1,NWPR,13,27.63808171,1,27.87143480,1,27.59069623,0.82307509,1,1,-0.13942133,-0.02126480,0.03638792,0.00762255,4501.28793092,2156.92317673,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00396920,0.00003686,0,0.04158992,0.01673365,1.00000000,1.00000000,4501.27500000,0.01293092,-0.00167249,0.00564169,2156.89770345,0.02547328,28.00000000
pullin_28db_fp31p25_cp0p3,51.00000000,2550,Medium,0,1,1,NWPR,13,27.60348501,1,27.58172601,1,27.55549970,0.87268523,1,1,-0.21386145,-0.02432767,0.03564071,0.00615385,4501.24907748,2196.05622710,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,-0.00281642,0.00003350,0,0.04217646,0.01634828,1.00000000,1.00000000,4501.27300525,-0.02392777,-0.00230650,-0.00050992,2196.03921698,0.01701013,28.00000000
pullin_28db_fp31p25_cp0p3,52.00000000,2600,Medium,0,1,1,NWPR,13,27.57712578,1,26.88726794,1,26.97595346,0.87468390,1,1,0.06840605,-0.02361388,0.03485463,0.00573472,4501.28062777,2235.19537906,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00254766,0.00003044,0,0.04296964,0.01598649,1.00000000,1.00000000,4501.27040832,0.01021945,-0.00287656,0.00542422,2235.18071049,0.01466857,28.00000000
pullin_28db_fp31p25_cp0p3,53.00000000,2650,Medium,0,1,1,NWPR,13,27.50231706,1,27.37737467,1,27.23227848,0.87487877,1,1,-0.10694581,-0.01488233,0.03469512,0.00540639,4501.29372312,2274.33752649,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00380701,0.00002766,0,0.04381957,0.01563661,1.00000000,1.00000000,4501.26727397,0.02644915,-0.00338108,0.00718809,2274.32217904,0.01534745,28.00000000
pullin_28db_fp31p25_cp0p3,54.00000000,2700,Medium,0,1,1,NWPR,13,27.44538959,1,26.86124730,1,27.37233243,0.84830176,1,1,-0.04922998,-0.01134456,0.03392255,0.00438730,4501.27265968,2313.47021339,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00021921,0.00002514,0,0.04402766,0.01525772,1.00000000,1.00000000,4501.26366850,0.00899118,-0.00381860,0.00403782,2313.46361824,0.00659515,28.00000000
