scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_22db_fp0p0_cp0p30,84.00000000,4200,Medium,0,1,1,NWPR,200,21.80291968,1,22.51716802,0.63475817,1,1,-0.26264198,-0.13522350,0.03513961,-0.00104471,4501.29550051,445.50446224,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00938647,0.00000010,1,0.09617019,0.00446314,0.32626946,0.99999945,4501.27503174,0.02046876,0.01358995,-0.00420348,445.50976355,-0.00530131,22.00000000
pullin_22db_fp0p0_cp0p30,85.00000000,4250,Medium,0,1,1,NWPR,200,21.90743177,1,22.82018363,0.64734885,1,1,-0.07027933,-0.13559113,0.03505344,-0.00052384,4501.28802279,448.41935536,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00910946,0.00000010,1,0.09586099,0.00443239,0.28117872,0.99999979,4501.28928709,-0.00126430,0.01492413,-0.00581467,448.43267397,-0.01331862,22.00000000
pullin_22db_fp0p0_cp0p30,86.00000000,4300,Medium,0,1,1,NWPR,200,21.95107469,1,22.02269575,0.67998088,1,1,0.16004378,-0.13155985,0.03494343,-0.00031922,4501.29325621,451.34509722,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00904709,0.00000010,1,0.09708323,0.00441139,0.23199591,0.99999992,4501.30488620,-0.01162999,0.01627688,-0.00722980,451.35559409,-0.01049686,22.00000000
pullin_22db_fp0p0_cp0p30,87.00000000,4350,Medium,0,1,1,NWPR,200,21.82362831,1,22.29070157,0.68742347,1,1,0.19573573,-0.12750507,0.03504538,-0.00052490,4501.31243136,454.27049347,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00920968,0.00000010,1,0.09724746,0.00438496,0.13931788,0.99999997,4501.32184583,-0.00941447,0.01764456,-0.00843487,454.27852477,-0.00803130,22.00000000
pullin_22db_fp0p0_cp0p30,88.00000000,4400,Medium,0,1,1,NWPR,200,21.54930031,1,22.41537032,0.68934867,1,1,0.20145589,-0.12779972,0.03481468,-0.00097782,4501.29642440,457.19418940,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00881050,0.00000010,1,0.09719870,0.00435812,0.27309567,0.99999999,4501.34017905,-0.04375465,0.01902345,-0.01021295,457.20146691,-0.00727752,22.00000000
pullin_22db_fp0p0_cp0p30,89.00000000,4450,Medium,0,1,1,NWPR,200,21.34754449,1,18.09751914,0.69097971,1,1,0.12386855,-0.12117274,0.03488110,-0.00081918,4501.30836569,460.12375091,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00885987,0.00000010,1,0.09840759,0.00433902,0.16751170,1.00000000,4501.35989523,-0.05152954,0.02040985,-0.01154998,460.12442141,-0.00067050,22.00000000
pullin_22db_fp0p0_cp0p30,90.00000000,4500,Medium,0,1,1,NWPR,200,21.07300558,1,23.92282273,0.60181444,1,1,0.42421573,-0.11915402,0.03486994,-0.00048614,4501.32256550,463.04743633,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00894350,0.00000010,1,0.09638077,0.00430273,0.37469253,1.00000000,4501.38100000,-0.05843450,0.02180000,-0.01285650,463.04738915,0.00004717,22.00000000
pullin_22db_fp0p0_cp0p30,91.00000000,4550,Medium,0,1,1,NWPR,200,21.21763145,1,21.72780929,0.54793223,1,1,0.00000000,-0.11427270,0.03482305,0.00041865,4501.33727801,465.97035453,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00903198,0.00000010,1,0.09875582,0.00429121,0.15551600,1.00000000,4501.40349523,-0.06621723,0.02319015,-0.01415817,465.97037106,-0.00001652,22.00000000
pullin_22db_fp0p0_cp0p30,92.00000000,4600,Medium,0,1,1,NWPR,200,21.30915016,1,21.55606724,0.51408778,1,1,0.00000000,-0.11410958,0.03466472,0.00107224,4501.33878300,468.89771723,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00891744,0.00000010,1,0.09966254,0.00427219,0.19069962,1.00000000,4501.42737905,-0.08859605,0.02457655,-0.01565910,468.89336802,0.00434921,22.00000000
pullin_22db_fp0p0_cp0p30,93.00000000,4650,Medium,0,1,1,NWPR,200,21.47867357,1,22.86819165,0.56364426,1,1,0.09530814,-0.10855811,0.03469630,0.00087669,4501.36148410,471.82051743,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00912487,0.00000010,1,0.09796516,0.00423996,0.14318996,1.00000000,4501.45264583,-0.09116173,0.02595544,-0.01683058,471.81638094,0.00413649,22.00000000
pullin_22db_fp0p0_cp0p30,94.00000000,4700,Medium,0,1,1,NWPR,200,21.77511194,1,23.85584855,0.52796957,1,1,0.00000000,-0.09709420,0.03436659,0.00057861,4501.38578921,474.74668323,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00935061,0.00000010,1,0.09824317,0.00421900,0.10138684,1.00000000,4501.47928620,-0.09349699,0.02732312,-0.01797251,474.73941071,0.00727252,22.00000000
pullin_22db_fp0p0_cp0p30,95.00000000,4750,Medium,0,1,1,NWPR,200,21.89992806,1,21.23847795,0.42435559,1,1,0.00000000,-0.09326191,0.03455993,0.00163755,4501.41669577,477.67568518,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00966768,0.00000010,1,0.09800915,0.00419602,0.15447608,1.00000000,4501.50728709,-0.09059132,0.02867587,-0.01900819,477.66245823,0.01322695,22.00000000
pullin_22db_fp0p0_cp0p30,96.00000000,4800,Medium,0,1,1,NWPR,200,21.98543960,1,23.72686780,0.47508897,1,1,-3.94026753,-0.12347807,0.04579363,0.00169716,4501.42856631,480.60679132,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00969989,0.00000010,1,0.10034311,0.00418668,12.24860753,0.72614904,4501.53663174,-0.10806543,0.03001005,-0.02031016,480.58552436,0.02126696,22.00000000
pullin_22db_fp0p0_cp0p30,97.00000000,4850,Medium,0,1,1,NWPR,200,22.07373846,1,22.39299963,0.44896907,1,1,0.16080070,-0.11927859,0.04592485,0.00209752,4501.46118584,483.53647069,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01003109,0.00000010,1,0.09857438,0.00415700,4.76866509,0.89514441,4501.56729979,-0.10611395,0.03132205,-0.02129096,483.50860999,0.02786070,22.00000000
pullin_22db_fp0p0_cp0p30,98.00000000,4900,Medium,0,1,1,NWPR,200,22.06443617,1,20.09607611,0.41341034,1,1,0.04289409,-0.11601695,0.04598924,0.00024975,4501.48362305,486.45455347,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01020856,0.00000010,1,0.09481689,0.00411884,1.34695577,0.97084624,4501.59926727,-0.11564422,0.03260834,-0.02239978,486.43171594,0.02283753,22.00000000
pullin_22db_fp0p0_cp0p30,99.00000000,4950,Medium,0,1,1,NWPR,200,21.89295510,1,22.26682011,0.44330558,1,1,0.30892537,-0.10756568,0.04622771,0.00218701,4501.53469943,489.38493836,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01078962,0.00000010,1,0.09404315,0.00409604,0.77736010,0.98883723,4501.63250674,-0.09780731,0.03386544,-0.02307583,489.35484308,0.03009529,22.00000000
pullin_22db_fp0p0_cp0p30,100.00000000,5000,Medium,0,1,1,NWPR,200,21.84968150,1,21.11906900,0.42775814,1,1,4.85007291,-0.06304888,0.06034863,0.00193603,4501.55982092,492.30480951,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01099120,0.00000010,1,0.09623738,0.00408764,17.63966131,0.72187489,4501.66698730,-0.10716638,0.03508997,-0.02409877,492.27799220,0.02681732,22.00000000
pullin_22db_fp0p0_cp0p30,101.00000000,5050,Medium,0,1,1,NWPR,200,21.79513446,1,18.81838347,0.45505819,1,1,0.00000000,-0.06187561,0.06030817,0.00177132,4501.56708884,495.24163885,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01093932,0.00000010,1,0.09668031,0.00407136,6.76501897,0.89350787,4501.70267472,-0.13558587,0.03627862,-0.02533929,495.20116410,0.04047475,22.00000000
pullin_22db_fp0p0_cp0p30,102.00000000,5100,Medium,0,1,1,NWPR,200,21.58211152,1,22.09622858,0.40572056,1,1,0.00000000,-0.05151175,0.06056720,0.00022020,4501.62467287,498.15372566,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01158503,0.00000010,1,0.09600580,0.00405040,3.03722581,0.95922492,4501.73953150,-0.11485863,0.03742818,-0.02584315,498.12435956,0.02936610,22.00000000
pullin_22db_fp0p0_cp0p30,103.00000000,5150,Medium,0,1,1,NWPR,200,21.49169477,1,22.13631323,0.47840997,1,1,0.00000000,-0.04208885,0.06045229,0.00050550,4501.64858651,501.07491313,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01175405,0.00000010,1,0.09624374,0.00403414,1.21813289,0.98438751,4501.77751702,-0.12893051,0.03853557,-0.02678152,501.04757932,0.02733381,22.00000000
pullin_22db_fp0p0_cp0p30,104.00000000,5200,Medium,0,1,1,NWPR,200,21.38872221,1,23.12232896,0.38632322,1,1,0.00000000,-0.03925529,0.06053120,-0.00045475,4501.68075070,503.99415306,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01203184,0.00000010,1,0.09735469,0.00402221,0.56413324,0.99402209,4501.81658759,-0.13583688,0.03959780,-0.02756596,503.97082410,0.02332896,22.00000000
pullin_22db_fp0p0_cp0p30,105.00000000,5250,Medium,0,1,1,NWPR,200,21.37766202,1,19.32122318,0.33823765,1,1,0.21117310,-0.06503428,0.06696838,-0.00014707,4501.70848612,506.91550624,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01224426,0.00000010,1,0.09913334,0.00401359,6.79452807,0.79885449,4501.85669661,-0.14821049,0.04061201,-0.02836775,506.89409459,0.02141165,22.00000000
pullin_22db_fp0p0_cp0p30,106.00000000,5300,Medium,0,1,1,NWPR,200,21.50201601,1,21.32385822,0.31484877,1,1,0.53491815,-0.05131788,0.06727145,-0.00045130,4501.78642833,509.83645163,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01312641,0.00000010,1,0.09632631,0.00398485,2.53985405,0.94407404,4501.89779470,-0.11136637,0.04157549,-0.02844907,509.81739145,0.01906018,22.00000000
pullin_22db_fp0p0_cp0p30,107.00000000,5350,Medium,0,1,1,NWPR,200,21.57882187,1,21.62530575,0.38449541,1,1,0.12148974,-0.06832043,0.06928262,-0.00181466,4501.73654715,512.74832936,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01228695,0.00000010,1,0.09721266,0.00397300,4.01451307,0.97858635,4501.93982980,-0.20328266,0.04248563,-0.03019868,512.74071531,0.00761405,22.00000000
pullin_22db_fp0p0_cp0p30,108.00000000,5400,Medium,0,1,1,NWPR,200,21.60368871,1,22.80267536,0.14450612,1,1,0.00000000,-0.06472828,0.06938245,-0.00120580,4501.75936958,515.66380422,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01242648,0.00000010,1,0.09639255,0.00395413,1.71383254,0.99180087,4501.98274737,-0.22337779,0.04334002,-0.03091354,515.66406675,-0.00026253,22.00000000
pullin_22db_fp0p0_cp0p30,109.00000000,5450,Medium,0,1,1,NWPR,200,21.55404960,1,21.25147338,0.26307364,1,1,0.26547119,-0.06424669,0.06946770,-0.00137009,4501.77933462,518.59061130,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01252619,0.00000010,1,0.09562347,0.00393601,0.87235042,0.99686061,4502.02649048,-0.24715586,0.04413634,-0.03161016,518.58744633,0.00316498,22.00000000
pullin_22db_fp0p0_cp0p30,110.00000000,5500,Medium,0,1,1,NWPR,200,21.61586044,1,22.80652624,0.31269242,1,1,0.06511001,-0.06049930,0.06947279,0.00055126,4501.79896439,521.51489285,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01261882,0.00000010,1,0.09610911,0.00392359,0.34681228,0.99879795,4502.07100000,-0.27203561,0.04487249,-0.03225367,521.51085456,0.00403828,22.00000000
pullin_22db_fp0p0_cp0p30,111.00000000,5550,Medium,0,1,1,NWPR,200,21.66030026,1,19.93811080,0.11481663,1,1,0.30065463,-0.08838456,0.07944781,0.00136200,4501.85491715,524.43367398,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01317918,0.00000010,1,0.09669571,0.00391192,9.48143445,0.80068313,4502.11621475,-0.26129760,0.04554650,-0.03236731,524.43429194,-0.00061796,22.00000000
pullin_22db_fp0p0_cp0p30,112.00000000,5600,Medium,0,1,1,NWPR,200,21.71090710,1,23.83552014,0.26122346,1,1,-0.24477908,-0.05408513,0.07382096,0.00084995,4501.86393469,527.34933893,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01312505,0.00000010,1,0.09636365,0.00389675,3.78611823,0.92368299,4502.16207168,-0.29813699,0.04615656,-0.03303151,527.35775888,-0.00841995,22.00000000
pullin_22db_fp0p0_cp0p30,113.00000000,5650,Medium,0,1,1,NWPR,200,21.77125513,1,21.67808676,0.16838042,1,1,0.44270128,-0.04076557,0.07387147,0.00146328,4501.91306613,530.27961076,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01358470,0.00000010,1,0.09581349,0.00388114,1.73364783,0.97077876,4502.20850603,-0.29543990,0.04670108,-0.03311638,530.28125579,-0.00164503,22.00000000
pullin_22db_fp0p0_cp0p30,114.00000000,5700,Medium,0,1,1,NWPR,200,21.65797088,1,21.64958993,0.19680798,1,1,0.28680775,-0.02635148,0.07407947,0.00120334,4501.99267657,533.20301394,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01442205,0.00000010,1,0.09327043,0.00385804,0.89045909,0.99187541,4502.25545150,-0.26277493,0.04717860,-0.03275655,533.20478302,-0.00176908,22.00000000
pullin_22db_fp0p0_cp0p30,115.00000000,5750,Medium,0,1,1,NWPR,200,21.67688370,1,22.89119174,0.25663292,1,1,0.00000000,-0.02192454,0.07411259,0.00127386,4502.04612882,536.12571551,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01491432,0.00000010,1,0.09232091,0.00384181,0.61478985,0.99688915,4502.30284048,-0.25671165,0.04758788,-0.03267356,536.12834089,-0.00262537,22.00000000
pullin_22db_fp0p0_cp0p30,116.00000000,5800,Medium,0,1,1,NWPR,200,21.68517250,1,20.02496576,0.12535588,1,1,0.12766296,-0.01705978,0.07413132,0.00066152,4502.08142470,539.04721823,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01516982,0.00000010,1,0.09260909,0.00383070,0.30336763,0.99880888,4502.35060415,-0.26917946,0.04792784,-0.03275802,539.05192965,-0.00471142,22.00000000
pullin_22db_fp0p0_cp0p30,117.00000000,5850,Medium,0,1,1,NWPR,200,21.63740201,1,19.19062581,0.19390193,1,1,0.09130860,-0.00462658,0.07401484,0.00066811,4502.12058400,541.96871173,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01546896,0.00000010,1,0.09311058,0.00382065,0.25020153,0.99954393,4502.39867277,-0.27808877,0.04819762,-0.03272866,541.97554953,-0.00683780,22.00000000
pullin_22db_fp0p0_cp0p30,118.00000000,5900,Medium,0,1,1,NWPR,200,21.49764476,1,20.74744168,0.19136204,1,1,-0.24466044,-0.00173766,0.07403649,-0.00097644,4502.17237642,544.88662207,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01591850,0.00000010,1,0.09287017,0.00380807,0.52134409,0.99982537,4502.44697577,-0.27459934,0.04839652,-0.03247803,544.89920070,-0.01257864,22.00000000
pullin_22db_fp0p0_cp0p30,119.00000000,5950,Medium,0,1,1,NWPR,200,21.44644949,1,22.26864704,0.27619101,1,1,0.43664681,0.00228436,0.07416373,-0.00036287,4502.23138702,547.80670105,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01645022,0.00000010,1,0.09335432,0.00379844,0.70973409,0.99993314,4502.49544202,-0.26405500,0.04852406,-0.03207384,547.82288330,-0.01618225,22.00000000
pullin_22db_fp0p0_cp0p30,120.00000000,6000,Medium,0,1,1,NWPR,200,21.42607379,1,19.08009180,0.17239985,1,1,0.33381719,0.01979381,0.07414012,0.00072362,4502.29683997,550.73877938,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01705039,0.00000010,1,0.09342551,0.00378753,0.74631619,0.99997440,4502.54400000,-0.24716003,0.04857994,-0.03152955,550.74659740,-0.00781802,22.00000000
pullin_22db_fp62p5_cm0p3,0.02000000,1,PullIn,0,1,0,M2M4,1000,0.00000000,0,0.00000000,0.53326431,0,0,0.00000000,0.00000000,0.00000000,0.15061905,4437.50000000,199.75762987,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.00000000,0.00000100,0,100.00000060,0.50000002,1.00000000,1.00000000,4500.00092360,-62.50092360,0.04618032,-0.04618032,200.05844156,-0.30081169,22.00000000
pullin_22db_fp62p5_cm0p3,1.00000000,50,PullIn,0,1,1,M2M4,1000,19.09425054,0,0.00000000,0.24869576,0,1,-11.36363636,2.73536941,2.63093808,0.01697187,4493.27702086,202.84531260,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.00660633,0.00000092,1,2.53493762,0.49937387,0.84512186,1.00000000,4500.04617798,-6.76915712,0.04616406,-0.03955773,202.92209292,-0.07678032,22.00000000
pullin_22db_fp62p5_cm0p3,2.00000000,100,PullIn,0,1,1,M2M4,1000,21.00973138,0,0.00000000,0.12250713,1,1,0.00000000,1.41074491,1.60516500,0.00790462,4493.43444420,206.07930359,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.01141149,0.00000084,1,2.44915210,0.49793894,0.35757720,1.00000000,4500.09230423,-6.65786003,0.04607652,-0.03466503,205.84421580,0.23508778,22.00000000
pullin_22db_fp62p5_cm0p3,3.00000000,150,PullIn,0,1,0,M2M4,1000,21.77239346,0,0.00000000,0.04932342,1,1,4.33514140,1.96993569,1.57152398,-0.00602453,4495.51073538,209.05682461,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.15741941,0.00000077,1,2.30257389,0.48980375,0.37721095,1.00000000,4500.13830723,-4.62757185,0.04591762,0.11150179,208.76636861,0.29045600,22.00000000
pullin_22db_fp62p5_cm0p3,4.00000000,200,PullIn,0,1,1,M2M4,1000,24.26458227,0,0.00000000,0.02566889,1,1,62.50000000,4.44061589,1.96896334,-0.01085931,4497.53194463,211.99304659,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.33651514,0.00000071,1,2.10462073,0.46874961,1.12750246,1.00000000,4500.18411585,-2.65217121,0.04568784,0.29082730,211.68855123,0.30449536,22.00000000
pullin_22db_fp62p5_cm0p3,5.00000000,250,PullIn,0,1,1,M2M4,1000,25.56544329,0,0.00000000,0.02560252,0,1,-4.33898339,6.27967372,1.78087182,-0.01145677,4502.13382486,214.71860724,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.86968310,0.00000065,1,1.75294107,0.42868488,0.80751304,1.00000000,4500.22965952,1.90416533,0.04538788,0.82429522,214.61076351,0.10784373,22.00000000
pullin_22db_fp62p5_cm0p3,6.00000000,300,PullIn,0,1,1,M2M4,1000,25.02502642,0,0.00000000,0.04059891,1,1,-11.36363636,3.01805510,1.53445121,-0.00438325,4501.73826587,217.53748367,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.66619798,0.00000060,1,1.50849796,0.38767072,0.54449933,1.00000000,4500.27486850,1.46339737,0.04501860,0.62117938,217.53300526,0.00447841,22.00000000
pullin_22db_fp62p5_cm0p3,7.00000000,350,Lock,0,1,0,NWPR,500,0.00000000,1,21.63652772,0.18594579,1,1,4.49905791,-0.56953040,0.70224144,0.07148072,4501.05177854,220.44799485,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.38227132,0.00000055,1,0.53801237,0.43766052,1.57884542,1.00000000,4500.31967397,0.73210456,0.04458108,0.33769024,220.45527624,-0.00728139,22.00000000
pullin_22db_fp62p5_cm0p3,8.00000000,400,Lock,0,1,0,NWPR,200,0.00000000,1,20.64724942,0.11842155,1,1,-1.14412534,-0.37292811,0.50165501,0.03465872,4501.17223480,223.40348917,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.27792218,0.00000051,1,0.49089430,0.34922869,1.96626469,1.00000000,4500.36400832,0.80822648,0.04407656,0.23384562,223.37757616,0.02591301,22.00000000
pullin_22db_fp62p5_cm0p3,9.00000000,450,Lock,0,1,0,NWPR,200,0.00000000,1,22.28250187,0.23404887,1,1,-9.50713835,-0.70222269,0.44625377,0.02322485,4500.13862844,226.28745445,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,-0.24178397,0.00000047,1,0.46939260,0.25259540,2.54854967,1.00000000,4500.40780525,-0.26917681,0.04350650,-0.28529047,226.29990470,-0.01245025,22.00000000
pullin_22db_fp62p5_cm0p3,10.00000000,500,Lock,0,1,0,NWPR,200,0.00000000,1,21.87888131,0.09708189,1,1,-5.65181722,-0.04499253,0.47207682,0.01656911,4501.24317314,229.33741768,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.18476855,0.00000043,1,0.43554318,0.18289005,2.64339444,1.00000000,4500.45100000,0.79217314,0.04287249,0.14189606,229.22226149,0.11515619,22.00000000
pullin_22db_fp62p5_cm0p3,11.00000000,550,Lock,0,1,1,NWPR,200,21.68425183,1,21.75721037,0.15874624,1,1,-2.86311984,-0.27743834,0.47918032,0.00612011,4500.91488001,232.16580297,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.04359409,0.00000040,1,0.48047375,0.15506032,1.66183226,1.00000000,4500.49352952,0.42135049,0.04217634,0.00141774,232.14464612,0.02115686,22.00000000
pullin_22db_fp62p5_cm0p3,12.00000000,600,LongFast,0,1,1,NWPR,200,21.74291630,1,20.72953371,0.06970538,1,1,-0.42058871,-1.88799349,1.95184756,0.01338731,4500.80861061,235.11017065,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.00942967,0.00000038,0,0.59423215,0.14932160,0.92087870,1.00000000,4500.53533263,0.27327798,0.04142002,-0.03199035,235.06705813,0.04311253,22.00000000
pullin_22db_fp62p5_cm0p3,13.00000000,650,LongFast,0,1,1,NWPR,200,21.74177667,1,23.46649849,0.36456251,1,1,-0.17033607,-0.69429831,0.85400660,-0.00495844,4500.83594967,238.03800685,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.01274215,0.00000035,1,0.69414807,0.14197227,0.32122873,1.00000000,4500.57635020,0.25959948,0.04060563,-0.02786348,237.98949703,0.04850982,22.00000000
pullin_22db_fp62p5_cm0p3,14.00000000,700,LongFast,0,1,1,NWPR,200,21.82063098,1,19.85932103,0.12363376,1,1,0.57077871,-0.51225972,0.64247267,-0.00813414,4500.82777416,240.84863119,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.00933834,0.00000032,1,0.77710880,0.13370896,0.21783434,1.00000000,4500.61652530,0.21124886,0.03973549,-0.03039715,240.91196229,-0.06333111,22.00000000
pullin_22db_fp62p5_cm0p3,15.00000000,750,LongLock,0,1,1,NWPR,200,21.63690501,1,21.77264269,0.30997813,0,1,-1.00542905,-3.71010216,2.48845245,0.03844997,4500.60079519,243.84471472,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,-0.02424513,0.00000030,0,0.84999758,0.12603729,1.00418927,1.00000000,4500.65580339,-0.05500820,0.03881201,-0.06305714,243.83445336,0.01026136,22.00000000
pullin_22db_fp62p5_cm0p3,16.00000000,800,LongLock,0,1,1,NWPR,200,21.61056700,1,22.16496884,0.53507300,1,1,2.28605900,-0.96564216,1.10098052,0.03345538,4500.64755289,246.78851835,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,-0.01528916,0.00000029,1,0.89217306,0.11631915,0.44961193,1.00000000,4500.69413241,-0.04657953,0.03783780,-0.05312696,246.75696963,0.03154873,22.00000000
pullin_22db_fp62p5_cm0p3,17.00000000,850,LongLock,0,1,1,NWPR,200,21.54432010,1,17.95299889,0.58070176,1,1,0.79281251,0.23801782,0.83294076,0.01341460,4501.04963414,249.71198153,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.03143042,0.00000027,1,0.90194383,0.10507881,0.35528673,1.00000000,4500.73146298,0.31817116,0.03681557,-0.00538515,249.67951046,0.03247107,22.00000000
pullin_22db_fp62p5_cm0p3,18.00000000,900,LongLock,0,1,1,NWPR,200,21.34401792,1,22.15840906,0.30544361,1,1,-1.00661389,-0.21533495,0.63391854,0.00321550,4500.80966062,252.60575826,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.00390130,0.00000025,1,0.91658004,0.09644913,0.20244629,1.00000000,4500.76774850,0.04191212,0.03574818,-0.03184688,252.60207520,0.00368307,22.00000000
pullin_22db_fp62p5_cm0p3,19.00000000,950,Medium,0,1,1,NWPR,200,21.42264700,1,21.98069414,0.80471602,1,1,-0.36703357,-0.08188382,0.28514975,-0.07959345,4500.74458548,255.48489816,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,-0.00260739,0.00000024,0,0.31084474,0.03677295,0.63492188,1.00000000,4500.80294528,-0.05835980,0.03463862,-0.03724601,255.52466314,-0.03976499,22.00000000
pullin_22db_fp62p5_cm0p3,20.00000000,1000,Medium,0,1,1,NWPR,200,21.46933294,1,21.34330757,0.52718244,1,1,0.16185930,-0.13512640,0.16805311,-0.00761809,4500.57378297,258.39457405,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,-0.01700548,0.00000023,0,0.22069189,0.02873525,0.46548317,1.00000000,4500.83701270,-0.26322973,0.03348997,-0.05049545,258.44727358,-0.05269953,22.00000000
pullin_22db_fp62p5_cm0p3,21.00000000,1050,Medium,0,1,1,NWPR,200,21.54890793,1,21.20384727,0.16264143,1,1,0.23088328,0.00767809,0.10874177,0.02150726,4500.68690430,261.31280574,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,-0.00548371,0.00000021,1,0.16883385,0.02431947,0.30726802,1.00000000,4500.86991326,-0.18300896,0.03230544,-0.03778915,261.36990576,-0.05710003,22.00000000
