"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"32.00000000","Deep","1","1","28.65400649","7.00000000","1","1","4501.21407523","4501.14750095","0.06657428","0.03554444","0.01790345","293.53349680","293.52006279","0.01343401"
"33.00000000","Deep","1","1","28.34810652","7.00000000","1","1","4501.25601531","4501.16473417","0.09128114","0.03634845","0.01656456","296.45517664","296.44289151","0.01228513"
"34.00000000","Deep","1","1","27.81640903","7.00000000","1","1","4501.22279829","4501.18063380","0.04216449","0.02234891","0.01523688","299.37633082","299.36573099","0.01059983"
"35.00000000","Deep","1","1","27.13709191","7.00000000","1","1","4501.09013019","4501.19521291","-0.10508272","-0.00461122","0.01392413","302.29733968","302.28858036","0.00875932"
"36.00000000","Deep","1","1","26.34607578","7.00000000","1","1","4501.06773665","4501.20848826","-0.14075161","-0.00785068","0.01262995","305.21830406","305.21143877","0.00686529"
"37.00000000","Deep","1","1","25.36478815","7.00000000","1","1","4501.18079819","4501.22048021","-0.03968202","0.01191552","0.01135795","308.14105483","308.13430539","0.00674944"
"38.00000000","Deep","1","1","24.08317504","7.00000000","1","1","4501.17107834","4501.23121273","-0.06013439","0.00898426","0.01011166","311.06335989","311.05717938","0.00618051"
"39.00000000","Deep","1","1","22.20824895","7.00000000","1","1","4501.26893019","4501.24071326","0.02821693","0.02438819","0.00889456","313.98390075","313.98005995","0.00384081"
"40.00000000","Deep","1","1","18.05735714","7.00000000","1","1","4501.38162273","4501.24901270","0.13261002","0.03974593","0.00771003","316.90550594","316.90294628","0.00255966"
"41.00000000","Deep","1","1","11.04136221","7.00000000","1","1","4501.42008325","4501.25614528","0.16393797","0.03969302","0.00656138","319.82864706","319.82583763","0.00280943"
"42.00000000","Deep","1","1","8.26304066","7.00000000","1","1","4501.35985726","4501.26214850","0.09770876","0.02358744","0.00545182","322.75183410","322.74873324","0.00310086"
