time_s,state,frame_valid,cn0_valid,cn0_method,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,pll_enabled,pll_control_hz,fll_locked,dll_locked,doppler_hz,truth_doppler_hz,doppler_error_hz,tracked_code_phase_chips,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
0.02000000,Lock,1,0,NWPR,0.00000000,0,0.00000000,1.00000000,1,0.33253946,0,0,4500.23720221,4500.00092360,0.23627861,200.10844026,200.05844156,0.04999870,28.00000000
1.00000000,Lock,1,0,NWPR,0.00000000,1,28.32408791,0.93685505,1,0.32221556,1,1,4500.28433464,4500.04616798,0.23816666,202.92164761,202.92209291,-0.00044531,28.00000000
2.00000000,Lock,1,0,NWPR,0.00000000,1,27.10643935,0.92934438,1,0.31372537,1,1,4500.45280907,4500.09226423,0.36054484,205.86356360,205.84421579,0.01934781,28.00000000
3.00000000,Lock,1,0,NWPR,0.00000000,1,27.10230873,0.92484278,1,0.66320196,1,1,4501.04765729,4500.13821723,0.90944006,208.76555620,208.76636855,-0.00081235,28.00000000
4.00000000,Lock,1,1,NWPR,27.27408067,1,27.90609263,0.91394689,1,0.65984783,1,1,4501.13199975,4500.18395585,0.94804390,211.68189549,211.68855109,-0.00665560,28.00000000
5.00000000,Lock,1,1,NWPR,27.29317498,1,26.76877996,0.89010211,1,-0.05577409,1,1,4500.17838927,4500.22940952,-0.05102025,214.59942225,214.61076324,-0.01134099,28.00000000
6.00000000,Lock,1,1,NWPR,27.25196596,1,27.25981059,0.90699075,1,-0.07894178,1,1,4500.17832136,4500.27450850,-0.09618714,217.51899648,217.53300479,-0.01400831,28.00000000
7.00000000,Lock,1,1,NWPR,27.23689699,1,25.75484036,0.91904486,1,0.22464561,1,1,4500.62241353,4500.31918397,0.30322955,220.47017044,220.45527549,0.01489494,28.00000000
8.00000000,Lock,1,1,NWPR,27.21477853,1,26.99941773,0.91979991,1,-0.04931485,1,1,4500.29029597,4500.36336832,-0.07307235,223.37166257,223.37757505,-0.00591248,28.00000000
9.00000000,Lock,1,1,NWPR,27.20646285,1,26.55824298,0.89930299,1,0.22205767,1,1,4500.70249153,4500.40699525,0.29549628,226.31929968,226.29990312,0.01939655,28.00000000
10.00000000,Lock,1,1,NWPR,27.26863444,1,26.50425620,0.88977476,1,-0.43730117,1,1,4499.84224671,4500.45000000,-0.60775329,229.22425506,229.22225933,0.00199574,28.00000000
11.00000000,Lock,1,1,NWPR,27.34391939,1,27.77749129,0.90036272,1,-0.03524114,1,1,4500.43666955,4500.49231952,-0.05564997,232.14879388,232.14464324,0.00415065,28.00000000
12.00000000,Lock,1,1,NWPR,27.47405142,1,27.49770409,0.88209749,1,0.02022731,1,1,4500.54028114,4500.53389263,0.00638851,235.04874941,235.06705439,-0.01830498,28.00000000
