scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_22db_fm62p5_cp0p30,12.00000000,600,LongLock,0,1,1,NWPR,200,21.67949499,1,18.12419485,0.05824359,1,1,0.84794714,1.57810904,0.38919867,0.01753641,4499.70811462,235.07784883,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,-0.12177241,0.00000037,1,0.90562074,0.12136977,0.37574407,1.00000000,4500.53533263,-0.82721800,0.04142002,-0.16319242,235.06705813,0.01079070,22.00000000
pullin_22db_fm62p5_cp0p30,13.00000000,650,LongLock,0,1,1,NWPR,200,21.48860900,1,21.05664827,0.03104381,1,1,1.31392141,1.50441412,0.29586740,0.00878683,4499.82408231,237.98171127,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,-0.09444603,0.00000035,1,0.94298277,0.11235081,0.23080807,1.00000000,4500.57635020,-0.75226789,0.04060563,-0.13505166,237.98949703,-0.00778576,22.00000000
pullin_22db_fm62p5_cp0p30,14.00000000,700,LongLock,0,1,1,NWPR,200,21.30704600,1,21.57785907,0.07299562,1,1,11.12820976,1.58024022,0.61621421,0.01247469,4500.07319309,240.90830975,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,-0.05877974,0.00000033,1,0.95486431,0.10250936,0.76618933,1.00000000,4500.61652530,-0.54333221,0.03973549,-0.09851522,240.91196229,-0.00365255,22.00000000
pullin_22db_fm62p5_cp0p30,15.00000000,750,Medium,0,1,1,NWPR,200,21.23670331,1,20.66975963,0.40586602,1,1,0.39741510,0.39741510,0.00000000,-0.09201787,4500.42212798,243.90909162,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,-0.02026443,0.00000031,0,0.37341190,0.04236588,0.76533402,1.00000000,4500.65580339,-0.23367541,0.03881201,-0.05907644,243.83445336,0.07463826,22.00000000
pullin_22db_fm62p5_cp0p30,16.00000000,800,Medium,0,1,1,NWPR,200,21.27065878,1,23.04340061,0.34976079,1,1,-0.24089682,0.14908073,0.12469377,-0.05756856,4500.54349597,246.84580848,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,-0.00776437,0.00000028,0,0.21942850,0.02912603,0.38384893,1.00000000,4500.69413241,-0.15063644,0.03783780,-0.04560217,246.75696963,0.08883886,22.00000000
pullin_22db_fm62p5_cp0p30,17.00000000,850,Medium,0,1,1,NWPR,200,21.37281716,1,21.03592522,0.42619648,1,1,0.29580312,0.16179302,0.07779878,-0.07196923,4500.63994867,249.77896132,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00152316,0.00000027,1,0.18146896,0.02544154,0.29249195,1.00000000,4500.73146298,-0.09151431,0.03681557,-0.03529241,249.67951046,0.09945087,22.00000000
pullin_22db_fm62p5_cp0p30,18.00000000,900,Medium,0,1,1,NWPR,200,21.40804358,1,20.15501840,0.32949390,1,1,0.52840102,0.14245088,0.07638478,-0.07810003,4500.69247144,252.70315869,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00626779,0.00000025,1,0.16272347,0.02322772,0.53396990,1.00000000,4500.76774850,-0.07527706,0.03574818,-0.02948039,252.60207520,0.10108349,22.00000000
pullin_22db_fm62p5_cp0p30,19.00000000,950,Medium,0,1,1,NWPR,200,21.40358178,1,18.52777342,0.40681661,1,1,-0.32375515,0.07499758,0.07071729,-0.07433124,4500.64248494,255.63053303,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00130328,0.00000024,1,0.15260529,0.02161814,0.33334686,1.00000000,4500.80294528,-0.16046034,0.03463862,-0.03333534,255.52466314,0.10586989,22.00000000
pullin_22db_fm62p5_cp0p30,20.00000000,1000,Medium,0,1,1,NWPR,200,21.25624839,1,18.95877546,0.39853560,1,1,-0.07757269,0.08093956,0.06202579,-0.07357294,4500.69558887,258.55417301,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00565306,0.00000023,1,0.14689969,0.02031290,0.26064008,1.00000000,4500.83701270,-0.14142384,0.03348997,-0.02783691,258.44727358,0.10689943,22.00000000
pullin_22db_fm62p5_cp0p30,21.00000000,1050,Medium,0,1,1,NWPR,200,21.11573338,1,20.38173161,0.42247032,1,1,0.00000000,0.07513782,0.05265879,-0.07324933,4500.71329092,261.47650641,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00666613,0.00000021,1,0.14437839,0.01920942,0.10533420,1.00000000,4500.86991326,-0.15662234,0.03230544,-0.02563931,261.36990576,0.10660065,22.00000000
pullin_22db_fm62p5_cp0p30,22.00000000,1100,Medium,0,1,1,NWPR,200,20.95863684,1,21.91318394,0.40416121,1,1,0.26787470,0.12074123,0.05308452,-0.07692953,4500.85276036,264.38746581,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01770167,0.00000020,1,0.13842023,0.01795618,0.59033604,1.00000000,4500.90161273,-0.04885237,0.03108834,-0.01338667,264.29255892,0.09490689,22.00000000
pullin_22db_fm62p5_cp0p30,23.00000000,1150,Medium,0,1,1,NWPR,200,20.90966996,1,19.58958877,0.41203330,1,1,0.26569312,0.09919242,0.05249211,-0.07388599,4500.85026543,267.30938649,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01617204,0.00000019,1,0.13544908,0.01693900,0.48803142,1.00000000,4500.93208021,-0.08181478,0.02984205,-0.01367001,267.21523227,0.09415423,22.00000000
pullin_22db_fm62p5_cp0p30,24.00000000,1200,Medium,0,1,1,NWPR,200,20.84035196,1,19.57341676,0.49392690,1,1,0.17136931,0.08452460,0.04938783,-0.06861025,4500.87675621,270.23018083,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01702839,0.00000018,1,0.13465944,0.01607970,0.23178470,1.00000000,4500.96128826,-0.08453204,0.02857005,-0.01154165,270.13792499,0.09225584,22.00000000
pullin_22db_fm62p5_cp0p30,25.00000000,1250,Medium,0,1,1,NWPR,200,20.97035901,1,21.55083991,0.52833687,1,1,0.28277956,0.09888554,0.04571474,-0.06708133,4500.95082544,273.15380087,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02138356,0.00000017,1,0.13343648,0.01524906,0.26620075,1.00000000,4500.98921291,-0.03838747,0.02727587,-0.00589231,273.06063626,0.09316461,22.00000000
pullin_22db_fm62p5_cp0p30,26.00000000,1300,Medium,0,1,1,NWPR,200,21.23472373,1,20.88429488,0.62362792,1,1,-0.12595213,0.08921941,0.04239294,-0.06581787,4500.96829101,276.06973101,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02108558,0.00000017,1,0.13183718,0.01446434,0.12420841,1.00000000,4501.01583380,-0.04754279,0.02596312,-0.00487753,275.98336524,0.08636577,22.00000000
pullin_22db_fm62p5_cp0p30,27.00000000,1350,Medium,0,1,1,NWPR,200,21.32368468,1,22.46286829,0.65007470,1,1,0.00000000,0.08959295,0.03930166,-0.06403759,4501.01211702,278.98616242,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02267245,0.00000016,1,0.13045281,0.01375111,0.09225560,1.00000000,4501.04113417,-0.02901715,0.02463544,-0.00196300,278.90611108,0.08005134,22.00000000
pullin_22db_fm62p5_cp0p30,28.00000000,1400,Medium,0,1,1,NWPR,200,21.45051921,1,17.41109227,0.68139150,1,1,0.21924596,0.08933910,0.03667776,-0.06309143,4501.05557267,281.90095557,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02407311,0.00000016,1,0.12816724,0.01305583,0.09861060,1.00000000,4501.06510095,-0.00952828,0.02329655,0.00077656,281.82887292,0.07208265,22.00000000
pullin_22db_fm62p5_cp0p30,29.00000000,1450,Medium,0,1,1,NWPR,200,21.33355170,1,23.81216930,0.73454645,1,1,-0.33335037,0.08960723,0.03745606,-0.06323287,4501.09324503,284.80894112,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02492097,0.00000015,1,0.12839506,0.01252431,0.30969821,1.00000000,4501.08772477,0.00552026,0.02195015,0.00297082,284.75164988,0.05729123,22.00000000
pullin_22db_fm62p5_cp0p30,30.00000000,1500,Medium,0,1,1,NWPR,200,21.22143257,1,22.61846432,0.75094942,1,1,-0.15592491,0.08997717,0.03596165,-0.06040264,4501.14426014,287.72540066,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02651784,0.00000015,1,0.12621258,0.01193590,0.27856016,1.00000000,4501.10900000,0.03526014,0.02060000,0.00591784,287.67444110,0.05095956,22.00000000
pullin_22db_fm62p5_cp0p30,31.00000000,1550,Medium,0,1,1,NWPR,200,21.27051175,1,23.55479836,0.67683840,1,1,0.14480802,0.09412970,0.03391173,-0.05985759,4501.20536141,290.63544659,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02855391,0.00000014,1,0.12442671,0.01141088,0.17306542,1.00000000,4501.12892477,0.07643664,0.01924985,0.00930407,290.59724570,0.03820089,22.00000000
pullin_22db_fm62p5_cp0p30,32.00000000,1600,Medium,0,1,1,NWPR,200,21.37394326,1,19.93115268,0.56294358,1,1,0.11896396,0.09306696,0.03340217,-0.05621500,4501.25371229,293.54944528,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02967957,0.00000014,1,0.12333827,0.01095158,0.24675465,1.00000000,4501.14750095,0.10621134,0.01790345,0.01177612,293.52006279,0.02938249,22.00000000
pullin_22db_fm62p5_cp0p30,33.00000000,1650,Medium,0,1,1,NWPR,200,21.62291440,1,18.10421265,0.51829172,1,1,0.28215586,0.08763135,0.03244576,-0.05468699,4501.27251767,296.46878583,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02909333,0.00000013,1,0.12004437,0.01045042,0.23815263,1.00000000,4501.16473417,0.10778350,0.01656456,0.01252877,296.44289151,0.02589432,22.00000000
pullin_22db_fm62p5_cp0p30,34.00000000,1700,Medium,0,1,1,NWPR,200,21.69686586,1,20.44833911,0.48121512,1,1,-0.34350015,0.07592026,0.03191230,-0.05205692,4501.26841686,299.38717155,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02735339,0.00000013,1,0.11806230,0.01003400,0.28369817,1.00000000,4501.18063380,0.08778306,0.01523688,0.01211650,299.36573099,0.02144056,22.00000000
pullin_22db_fm62p5_cp0p30,35.00000000,1750,Medium,0,1,1,NWPR,200,21.73261553,1,20.23323449,0.49269537,1,1,-0.12564670,0.06800386,0.03092568,-0.05026830,4501.27241385,302.30186879,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02618081,0.00000013,1,0.11657233,0.00966596,0.17346474,1.00000000,4501.19521291,0.07720094,0.01392413,0.01225668,302.28858036,0.01328843,22.00000000
pullin_22db_fm62p5_cp0p30,36.00000000,1800,Medium,0,1,1,NWPR,200,21.73653647,1,21.69859688,0.43841114,1,1,0.00000000,0.06495892,0.02958116,-0.04925861,4501.29855258,305.21618615,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02617878,0.00000013,1,0.11725241,0.00938863,0.06641857,1.00000000,4501.20848826,0.09006432,0.01262995,0.01354882,305.21143877,0.00474738,22.00000000
pullin_22db_fm62p5_cp0p30,37.00000000,1850,Medium,0,1,1,NWPR,200,21.62384167,1,20.33276373,0.47928620,1,1,-0.45182615,0.05139493,0.02970903,-0.04550732,4501.27033106,308.14285350,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02363844,0.00000012,1,0.11573428,0.00906766,0.42219750,1.00000000,4501.22048021,0.04985085,0.01135795,0.01228049,308.13430539,0.00854811,22.00000000
pullin_22db_fm62p5_cp0p30,38.00000000,1900,Medium,0,1,1,NWPR,200,21.55357289,1,23.32692325,0.60929392,1,1,-0.11326121,0.04312431,0.02899082,-0.04363345,4501.26620634,311.06553905,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02239089,0.00000012,1,0.11493703,0.00878941,0.26020718,1.00000000,4501.23121273,0.03499361,0.01011166,0.01227923,311.05717938,0.00835966,22.00000000
pullin_22db_fm62p5_cp0p30,39.00000000,1950,Medium,0,1,1,NWPR,200,21.56100086,1,19.14203765,0.62115728,1,1,0.00000000,0.04455126,0.02822301,-0.04211655,4501.31520525,313.98329924,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02354056,0.00000012,1,0.11499935,0.00855196,0.21073171,1.00000000,4501.24071326,0.07449199,0.00889456,0.01464600,313.98005995,0.00323929,22.00000000
pullin_22db_fm62p5_cp0p30,40.00000000,2000,Medium,0,1,1,NWPR,200,21.41693166,1,22.31996538,0.48220560,1,1,0.09131127,0.04335591,0.02686709,-0.03874790,4501.34351354,316.90780430,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02374028,0.00000012,1,0.11240340,0.00826475,0.07702236,1.00000000,4501.24901270,0.09450083,0.00771003,0.01603025,316.90294628,0.00485801,22.00000000
pullin_22db_fm62p5_cp0p30,41.00000000,2050,Medium,0,1,1,NWPR,200,21.32275852,1,19.94467066,0.43456686,1,1,-0.64591540,0.03867597,0.02744258,-0.03701355,4501.36373743,319.83577833,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02359484,0.00000012,1,0.11084216,0.00802191,0.57434490,1.00000000,4501.25614528,0.10759215,0.00656138,0.01703346,319.82583763,0.00994070,22.00000000
pullin_22db_fm62p5_cp0p30,42.00000000,2100,Medium,0,1,1,NWPR,200,21.31891349,1,22.08458638,0.44074394,1,1,-0.22039152,0.02933423,0.02708993,-0.03544094,4501.35059781,322.75670768,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02215527,0.00000011,1,0.11000536,0.00781116,0.38058012,1.00000000,4501.26214850,0.08844931,0.00545182,0.01670345,322.74873324,0.00797443,22.00000000
pullin_22db_fm62p5_cp0p30,43.00000000,2150,Medium,0,1,1,NWPR,200,21.34794637,1,21.35113317,0.55151881,1,1,-0.31793893,0.02113929,0.02670682,-0.03613267,4501.33144707,325.66883283,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02058745,0.00000011,1,0.10842946,0.00759838,0.37712159,1.00000000,4501.26706298,0.06438409,0.00438443,0.01620302,325.67163239,-0.00279956,22.00000000
pullin_22db_fm62p5_cp0p30,44.00000000,2200,Medium,0,1,1,NWPR,200,21.51294002,1,21.39924843,0.52323112,1,1,0.00000000,0.02299775,0.02593742,-0.03453428,4501.36486247,328.58836972,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02105875,0.00000011,1,0.10833375,0.00742851,0.19325043,1.00000000,4501.27093241,0.09393005,0.00336220,0.01769655,328.59453440,-0.00616467,22.00000000
pullin_22db_fm62p5_cp0p30,45.00000000,2250,Medium,0,1,1,NWPR,200,21.60175779,1,18.70382735,0.39304509,1,1,-0.02797339,0.01757770,0.02576432,-0.03357544,4501.36695924,331.50738713,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02038304,0.00000011,1,0.11063668,0.00731412,0.26497728,1.00000000,4501.27380339,0.09315585,0.00238799,0.01799505,331.51743858,-0.01005145,22.00000000
pullin_22db_fm62p5_cp0p30,46.00000000,2300,Medium,0,1,1,NWPR,200,21.68329357,1,22.20580614,0.50782457,1,1,0.20313643,0.01911115,0.02504480,-0.03214955,4501.39929015,334.43034081,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02079648,0.00000011,1,0.11179905,0.00718403,0.15307796,1.00000000,4501.27572530,0.12356485,0.00146451,0.01933196,334.44034432,-0.01000352,22.00000000
pullin_22db_fm62p5_cp0p30,47.00000000,2350,Medium,0,1,1,NWPR,200,21.66186608,1,20.29851606,0.49108795,1,1,0.00000000,0.01311121,0.02464692,-0.03110267,4501.38092477,337.35319935,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01948373,0.00000011,1,0.10999283,0.00700787,0.21490755,1.00000000,4501.27675020,0.10417458,0.00059437,0.01888936,337.36325102,-0.01005167,22.00000000
pullin_22db_fm62p5_cp0p30,48.00000000,2400,Medium,0,1,1,NWPR,200,21.64588455,1,23.00406123,0.48385808,1,1,0.14714508,0.01176266,0.02403353,-0.02904850,4501.39184588,340.27858438,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01920649,0.00000011,1,0.10534328,0.00679490,0.16981824,1.00000000,4501.27693263,0.11491326,-0.00022002,0.01942650,340.28615810,-0.00757372,22.00000000
pullin_22db_fm62p5_cp0p30,49.00000000,2450,Medium,0,1,1,NWPR,200,21.75893118,1,21.83627979,0.50167416,1,1,0.29015435,0.01080098,0.02377208,-0.02827763,4501.40406252,343.20422040,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01898641,0.00000011,1,0.10416703,0.00665168,0.28365311,1.00000000,4501.27632952,0.12773300,-0.00097634,0.01996275,343.20906505,-0.00484464,22.00000000
pullin_22db_fm62p5_cp0p30,50.00000000,2500,Medium,0,1,1,NWPR,200,21.77100901,1,20.11479456,0.41874094,1,1,-0.22460735,0.00540103,0.02343805,-0.02651208,4501.38996641,346.13331584,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01796457,0.00000011,1,0.10346455,0.00652368,0.30287240,1.00000000,4501.27500000,0.11496641,-0.00167249,0.01963707,346.13197136,0.00134447,22.00000000
pullin_22db_fm62p5_cp0p30,51.00000000,2550,Medium,0,1,1,NWPR,200,21.77484329,1,23.02878053,0.37845728,1,1,-0.46583510,-0.00248775,0.02344789,-0.02530686,4501.35600676,349.06341584,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01640379,0.00000011,1,0.10288057,0.00640422,0.50661242,1.00000000,4501.27300525,0.08300151,-0.00230650,0.01871029,349.05487659,0.00853925,22.00000000
pullin_22db_fm62p5_cp0p30,52.00000000,2600,Medium,0,1,1,NWPR,200,21.80261603,1,22.51881785,0.51067315,1,1,-0.20470056,-0.00298255,0.02303847,-0.02404365,4501.36904485,351.99111861,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01630509,0.00000011,1,0.10084814,0.00627074,0.34498094,1.00000000,4501.27040832,0.09863653,-0.00287656,0.01918165,351.97778033,0.01333829,22.00000000
pullin_22db_fm62p5_cp0p30,53.00000000,2650,Medium,0,1,1,NWPR,200,21.71608649,1,21.56273908,0.53109601,1,1,-0.44093005,-0.00469515,0.02283561,-0.02401968,4501.37347562,354.91172139,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01596493,0.00000010,1,0.09994680,0.00615975,0.47936637,1.00000000,4501.26727397,0.10620165,-0.00338108,0.01934601,354.90068220,0.01103919,22.00000000
pullin_22db_fm62p5_cp0p30,54.00000000,2700,Medium,0,1,1,NWPR,200,21.65302921,1,19.16552345,0.41780318,1,1,-0.32844738,-0.00889434,0.02245757,-0.02380198,4501.36246875,357.83044508,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01521249,0.00000010,1,0.10080199,0.00607683,0.35951627,1.00000000,4501.26366850,0.09880025,-0.00381860,0.01903109,357.82358188,0.00686320,22.00000000
pullin_22db_fm62p5_cp0p30,55.00000000,2750,Medium,0,1,1,NWPR,200,21.51188931,1,18.70842613,0.36778946,1,1,-0.14714106,-0.01222164,0.02206770,-0.02284498,4501.35965227,360.75766360,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01472196,0.00000010,1,0.10287099,0.00601287,0.20947622,1.00000000,4501.25965952,0.09999275,-0.00418788,0.01890984,360.74647909,0.01118452,22.00000000
pullin_22db_fm62p5_cp0p30,56.00000000,2800,Medium,0,1,1,NWPR,200,21.32012300,1,21.99160870,0.39917442,1,1,0.10860707,-0.01880618,0.02176625,-0.02084720,4501.35262171,363.68178887,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01414354,0.00000010,1,0.10088799,0.00590166,0.21405485,1.00000000,4501.25531585,0.09730587,-0.00448784,0.01863138,363.66937357,0.01241530,22.00000000
